instance,source,set,domain,cnf_sha256,solver,status,untimed_wall_ms,timing_valid,pool_workers
uuf200-086.cnf,SATLIB,uuf200,random_control,6c51809d6c11df2ec5c2d8010aaece4a9e69f374634f14582aac582872116646,kissat,UNKNOWN,34.459968,False,8
uuf200-087.cnf,SATLIB,uuf200,random_control,f620309e2e5729f0cf0a4ef4e1687bbe1e6137f90040accf02466fc9cc92ab6f,kissat,UNKNOWN,19.75355,False,8
uuf200-088.cnf,SATLIB,uuf200,random_control,32d88d451dc21d5629800d8e570baa5850be04988946f817143a7423dd16f8e2,kissat,UNKNOWN,34.535519,False,8
uuf200-089.cnf,SATLIB,uuf200,random_control,47c45802c03d3496f83a70861d730825d326fa31d89bc6a16416af0bcf1eb554,kissat,UNKNOWN,34.253381,False,8
uuf200-090.cnf,SATLIB,uuf200,random_control,981f59f084d5778c140c05e877e20fbcd3b13a494a0bb98393cd1296d23994fe,kissat,UNKNOWN,17.927847,False,8
uuf200-091.cnf,SATLIB,uuf200,random_control,5504aaa56caffa2ac91adaf15de9e32cb82e37cd198316c6041c92282207ea5b,kissat,UNKNOWN,18.279639,False,8
uuf200-092.cnf,SATLIB,uuf200,random_control,0e3db0aa4c34a177a8094223722543ff37d50747f34b36c47a6200427955630a,kissat,UNKNOWN,34.087033,False,8
uuf200-093.cnf,SATLIB,uuf200,random_control,91b6a2052f3b0bcf01f7f427cab3574259557abd2c239ec912be339b49f9db82,kissat,UNKNOWN,33.926413,False,8
uuf200-094.cnf,SATLIB,uuf200,random_control,c0b6fa7c26b79e604419a23e51b536325101d51b2ab7f6a3b8650ba1cd445374,kissat,UNKNOWN,18.353411,False,8
uuf200-095.cnf,SATLIB,uuf200,random_control,9712beb318e7ffa7d3e81b67537a6d3047006bacdc75fce115d7c491a9249912,kissat,UNKNOWN,18.98421,False,8
uuf200-096.cnf,SATLIB,uuf200,random_control,a25f902c8b3c9cd6b87485c651ef0364d43fc9803e0817778790b9d7cbee6ef9,kissat,UNKNOWN,19.416444,False,8
uuf200-097.cnf,SATLIB,uuf200,random_control,4e1106242ea92965f77bbc2b718467c63f9f2b4d327fdab9f28a80024ddb8f31,kissat,UNKNOWN,34.725078,False,8
uuf200-098.cnf,SATLIB,uuf200,random_control,3c6a9993290d977f11b7128c057da2ff6d4eabacee16dbd2ba7d4ec80e7c01ff,kissat,UNKNOWN,34.501569,False,8
uuf200-099.cnf,SATLIB,uuf200,random_control,9cc7797e3d19d9ffa4e682e8dfc454987f4800a19fb7b8ab9fb0ea8752ead7c6,kissat,UNKNOWN,18.704886,False,8
002.cnf,SATComp2024,main2024,competition_main,d349391f5804d8ef1db50e3c11841619a430b1767456b25a234890169178703a,kissat,TIMEOUT,60040.078751,False,8
004.cnf,SATComp2024,main2024,competition_main,065ffd0cbdebb593293c8c1dd1a9d311067c65daa20d092711514d2128468b37,kissat,TIMEOUT,60039.231406,False,8
1-ET-256-K-55.sanitized.cnf,SATComp2024,main2024,competition_main,d16de17aa95a6b48cf1bd4e4ebd7ad8094dd6ed296330a61d9799fa388916375,kissat,TIMEOUT,60059.202838,False,8
1-ET-256-K-70.sanitized.cnf,SATComp2024,main2024,competition_main,433205713840cf659c1540da8a59e72ef5c0c0c184adb84998e7336871ba1848,kissat,TIMEOUT,60033.214063,False,8
1-ET-512-K-110.sanitized.cnf,SATComp2024,main2024,competition_main,78af56da663e6102837ab9cb383871f063eae5367f1ab73083f3ed24748d3362,kissat,TIMEOUT,60040.787821,False,8
1-ET-512-K-96.sanitized.cnf,SATComp2024,main2024,competition_main,7fc79978bee7343d4a998e6e3d21a216185d28eaacb3b6e0f386d2b487455f93,kissat,TIMEOUT,60035.610776,False,8
1-TC-256-K-64.sanitized.cnf,SATComp2024,main2024,competition_main,15ee7f15c261239784b41c2476da690c6350913719b78e8c4d8d0045f3c56913,kissat,TIMEOUT,60032.495517,False,8
1-TC-256-K-68.sanitized.cnf,SATComp2024,main2024,competition_main,2f8e1f598b570f86b84994e6a9d9df66d0452708cf0fef069dd477ef7d6a767e,kissat,TIMEOUT,60055.443375,False,8
1-TC-256-K-71.sanitized.cnf,SATComp2024,main2024,competition_main,859e23561b64651ef155c73f116a89802dc9a8ce1e28783d257b3c3d60904bb9,kissat,TIMEOUT,60058.100903,False,8
1-ZC-512-K-60.sanitized.cnf,SATComp2024,main2024,competition_main,40556bcafab63ef64f401e454cfa7ab02e4a7a4be3ea7ca59960b11e5768949c,kissat,TIMEOUT,60056.498249,False,8
1-ZC-512-K-61.sanitized.cnf,SATComp2024,main2024,competition_main,286cf4f2a2514d8425bfcdd1f3f9e16e091c83a05f3aaf8b7438c160c2d73193,kissat,TIMEOUT,60020.771176,False,8
1-ZC-512-K-63.sanitized.cnf,SATComp2024,main2024,competition_main,faefca60e7514b0eb52403aa41cbfb1f35b6aa383004b2dcc2d1138737342335,kissat,TIMEOUT,60008.394982,False,8
1-ZC-512-K-64.sanitized.cnf,SATComp2024,main2024,competition_main,1cc75582eac0952a43da60738bc3d85cc25255bceaa7db2737e762afcc58ac2b,kissat,TIMEOUT,60048.973209,False,8
1-ZC-512-K-65.sanitized.cnf,SATComp2024,main2024,competition_main,b633e9bd19bdf9634382a31ba44ed9ea27fcb58730635fcb2939e1bde7086e62,kissat,TIMEOUT,60015.365631,False,8
1-ZC-512-K-67.sanitized.cnf,SATComp2024,main2024,competition_main,ce95cc615b14895f3785b1b097ed938bfa800b0fed93610d7ba5b22f4d4df83f,kissat,TIMEOUT,60007.179171,False,8
170058440.cnf,SATComp2024,main2024,competition_main,3bb04cc0e949fef4d2de76228b4980fb2f91da14cf819ce394c94e1fc1e87dc0,kissat,TIMEOUT,60057.847896,False,8
2dlx_ca_bp_f_liveness.cnf,SATComp2024,main2024,competition_main,2bd42992b9096bb83b0051559968f8c7b4a1eeb33e6b0fb62637c0e9653a58c4,kissat,TIMEOUT,60012.094162,False,8
6s130-opt.cnf,SATComp2024,main2024,competition_main,23b57bb29aadbd48157686c7ddc0f5f2172a0fe1e9b42a82fc5b6fb010ffd422,kissat,TIMEOUT,60061.816214,False,8
6s167-opt.cnf,SATComp2024,main2024,competition_main,aa4e60999169807861cc464d809d6f9aab6547d8096c56cfb18f90ea7869bf3b,kissat,UNSATISFIABLE,1725.320156,False,8
Break_08_24.xml.cnf,SATComp2024,main2024,competition_main,07bd5783f72508875b81075784d0e7e8b21ac5b375c7883ae4c9805f2458ff5a,kissat,SATISFIABLE,873.94422,False,8
Break_18_32.xml.cnf,SATComp2024,main2024,competition_main,73c7ea409341ef013874307f6456114e7063b5e2ee8d9ac57ef59b8ca44827df,kissat,TIMEOUT,60014.074535,False,8
Break_20_72.xml.cnf,SATComp2024,main2024,competition_main,7d33557db97e477229eaee5f188305550e5eb4f071a430964df191921abd1488,kissat,TIMEOUT,60010.47695,False,8
Break_triple_20_36.xml.cnf,SATComp2024,main2024,competition_main,8a7c11bb85cfcf01fd8e45be24d3244087b9437334ca6bca3222ec46a0b44564,kissat,TIMEOUT,60055.267037,False,8
Break_unsat_04_03.xml.cnf,SATComp2024,main2024,competition_main,aed7edcd62b4d925b1f84c3cbe025a079ff7713eea1cc8c4fdce78ed519cd3f1,kissat,UNSATISFIABLE,117.764283,False,8
Break_unsat_06_07.xml.cnf,SATComp2024,main2024,competition_main,8c94b7be135467462330cd4819c1d2acdbabd2c7f9290a6c53409186021a4bbf,kissat,UNSATISFIABLE,2329.412757,False,8
Break_unsat_14_23.xml.cnf,SATComp2024,main2024,competition_main,16bb46179f714b6174a1c6c3144adce31cec2719a17693a1748318c91a58945a,kissat,TIMEOUT,60017.714233,False,8
Break_unsat_16_27.xml.cnf,SATComp2024,main2024,competition_main,04ff7b5d94be1ccbff07e4108287b439ec0f2976b9a8e9ad7a653665207988b8,kissat,TIMEOUT,60011.91805,False,8
Break_unsat_18_31.xml.cnf,SATComp2024,main2024,competition_main,29c539f0d8e4d5b38405c8ef52319cea2d195c89375fd78d7240908e774cd274,kissat,TIMEOUT,60089.599317,False,8
Circuit_multiplier22.cnf,SATComp2024,main2024,competition_main,6daa489c3fff5f3319822b8195dc6e1c4e1ed20246c8190b969f322df84f4ee7,kissat,TIMEOUT,60037.611059,False,8
DLTM_twitter774_83_17.cnf,SATComp2024,main2024,competition_main,d9a175de15fb7e0315c7e6115b2430166b3e376c3db9b61356550f3f27f51929,kissat,TIMEOUT,60010.258162,False,8
Dodecahedron-k7.cnf,SATComp2024,main2024,competition_main,38eb4adc813cf17df040afa06a582ad0924c00e162b50873a43bf17fd0cd7e44,kissat,TIMEOUT,60059.514011,False,8
EDP3-11000.cnf,SATComp2024,main2024,competition_main,b34a5eb5648c869292f956733bd3fe26550456e7ead96da55d00bc188c69c557,kissat,TIMEOUT,60059.912102,False,8
ER_400_20_4.apx_1_DC-AD.cnf,SATComp2024,main2024,competition_main,f0c541a1fa7ff82765218c09c825eb1df6c050b1ddafa637ce80218767e2aef1,kissat,TIMEOUT,60055.492762,False,8
ER_400_20_4.apx_2_DC-AD.cnf,SATComp2024,main2024,competition_main,aa81edfd81cbca8cbab9c9e090333b95a823836cd0c2e3455cf04a1d5df965d6,kissat,TIMEOUT,60058.345591,False,8
ER_400_20_4.apx_2_DC-ST.cnf,SATComp2024,main2024,competition_main,be688a85d2971733acd1d3cfa3dec587070d57b2a3f7180e6367142680596396,kissat,TIMEOUT,60016.008147,False,8
ER_400_20_7.apx_1_DC-AD.cnf,SATComp2024,main2024,competition_main,9f0d08c9b77c9e63ec1ddc6f1bf49eb29fa0d0e5e185d00b8c5cf231a4cec842,kissat,TIMEOUT,60046.555443,False,8
ER_400_20_7.apx_2_DC-AD.cnf,SATComp2024,main2024,competition_main,b62464f3875846657c697c82cfdd1acc4c8561e2a6a370e52bd1252ea5ca1d8e,kissat,TIMEOUT,60012.921627,False,8
ER_400_20_7.apx_2_DC-ST.cnf,SATComp2024,main2024,competition_main,93043cc152e65a20284b7141f9276d59632bfdc1047de15c3b01e1724ccff35d,kissat,TIMEOUT,60011.42449,False,8
ER_500_30_3.apx_1_DC-ST.cnf,SATComp2024,main2024,competition_main,f12afa8f3d3d3f91d526b4563608061c1f1531cc02b61844597d2d379a4f7f9c,kissat,TIMEOUT,60015.2388,False,8
ER_500_30_3.apx_2_DC-AD.cnf,SATComp2024,main2024,competition_main,dc85602884b659d5c9278b63b3f724ccfba8a63d2e26f8d0209885c7ebdbac31,kissat,TIMEOUT,60029.057494,False,8
FmlaEquivChain_4_6_6.sanitized.cnf,SATComp2024,main2024,competition_main,476dff1a32c119467e51d108cb733cb93a57fb9716b6ae0b7d50697bcb3a6004,kissat,UNSATISFIABLE,44842.519975,False,8
FmlaEquivChain_4_8_8.sanitized.cnf,SATComp2024,main2024,competition_main,7a8630a6d7cfb83916914e84fa2eeabf799aac981518b7e6aa4844e44ee34ffb,kissat,TIMEOUT,60010.300945,False,8
FmlaImplyChain_3_7_7.sanitized.cnf,SATComp2024,main2024,competition_main,17ce2b8ff886510c7b4f8fdbdb2c385eb0de539d5aae15a35d0212b1bf45b6db,kissat,TIMEOUT,60016.812905,False,8
FmlaImplyChain_3_7_8.sanitized.cnf,SATComp2024,main2024,competition_main,89d2c28ed9ea8f162692c1a008fffca4bdd88580716d9419bcbdcfb30aedfe4c,kissat,TIMEOUT,60022.101367,False,8
Folkman-175-1251868.sanitized.cnf,SATComp2024,main2024,competition_main,ae0b99d37d69510dfae2a276d128c1cbd3fff53306a4f3fae73237e163d5877a,kissat,TIMEOUT,60029.205982,False,8
Folkman-175-7416734.sanitized.cnf,SATComp2024,main2024,competition_main,68e88852758ffa36e39b09d7bef0451b12250990e6323e058bbf915972ecf2ee,kissat,TIMEOUT,60057.914563,False,8
Folkman-175-9054056.sanitized.cnf,SATComp2024,main2024,competition_main,937788dfec7b2b6cbc54841c5f301252b91864553e75b51818dc13611098069d,kissat,TIMEOUT,60053.003523,False,8
Folkman-180-11710376.sanitized.cnf,SATComp2024,main2024,competition_main,27640eed957a02fbe063d61094ace9678701c70dcd29a8b09a4fc466d64ff80f,kissat,TIMEOUT,60056.388127,False,8
Folkman-180-5383714.sanitized.cnf,SATComp2024,main2024,competition_main,c2787ba7ae21a9717a9c6d6602feae27472e41c2025446186b679e198e91f938,kissat,TIMEOUT,60042.474008,False,8
Folkman-185-152478531.sanitized.cnf,SATComp2024,main2024,competition_main,eea7d82da5659537462c92383138afa160334e263fb43779a00b4bfa8dddf0e5,kissat,TIMEOUT,60044.738416,False,8
Folkman-185-19924337.sanitized.cnf,SATComp2024,main2024,competition_main,2fc3bb6463e7325185d54b800a8f9784037bcf91a3eb69f7eda06bd0d775147f,kissat,TIMEOUT,60051.563689,False,8
Folkman-185-75415683.sanitized.cnf,SATComp2024,main2024,competition_main,0a2380005ce7cf0b725c9bc87b84e10538338c47b747b95044bba7d713fa5a3b,kissat,TIMEOUT,60013.024798,False,8
Folkman-190-104806020.sanitized.cnf,SATComp2024,main2024,competition_main,27c52fc07668baeef97ebd8ef614a5d5b572376343dd01be35822954d6e6283b,kissat,TIMEOUT,60054.856234,False,8
Folkman-190-358004741.sanitized.cnf,SATComp2024,main2024,competition_main,43fa8c69e9ab6b9459b1c212cf3dc3c6b5f1e1e904f8741f874a7025c39fd968,kissat,TIMEOUT,60024.97083,False,8
Folkman-190-66337703.sanitized.cnf,SATComp2024,main2024,competition_main,4d38277f91da60468dd900a99e613f37d2c38ce37757b695d3dd3a66d46c51eb,kissat,TIMEOUT,60030.513016,False,8
GracefulGraph-K05-P02_c18.cnf,SATComp2024,main2024,competition_main,1e6205a3adda8af2c0277c374d63c8b0ee1c39b64858a35a6fdc8c09e77a20fe,kissat,SATISFIABLE,22422.694618,False,8
HCP-446-105.cnf,SATComp2024,main2024,competition_main,bea38a58bbae66f071a82e4140a23df3bc37b41904085e66e5fd53f78aaa2892,kissat,TIMEOUT,60025.39899,False,8
IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k40.debugged.cnf,SATComp2024,main2024,competition_main,89c7d5cda7fff12db8817325c987cc15c7494b7ae0fd78a81232fff98e17d2ca,kissat,TIMEOUT,60023.54814,False,8
ITC2021_Early_10.xml.cnf,SATComp2024,main2024,competition_main,17621bb8949c2d82c06a84f47d2563af16544f2eac922fb8e373a8bfa4f811a2,kissat,TIMEOUT,60023.061686,False,8
ITC2021_Early_3.xml.cnf,SATComp2024,main2024,competition_main,15872c7e09964533ca139d769b14563c8a8d2d863fc9995b829ff89bd44742cb,kissat,SATISFIABLE,519.581836,False,8
ITC2021_Middle_1.xml.cnf,SATComp2024,main2024,competition_main,33ce271d07d2cd2e04525b587cda9dbb0eb3c3a3ae14914832e45e0ba1c39653,kissat,TIMEOUT,60012.044694,False,8
MASG0_72_keystream76_0.cnf,SATComp2024,main2024,competition_main,0a116e4c85a9238896008c20896336bacdc495cc5fa2a5202056b7a864543fbc,kissat,TIMEOUT,60023.076052,False,8
Ptn-7824-b18.cnf,SATComp2024,main2024,competition_main,6190906c7a9bb95a2940804a10040b6e9685ddf8cb53be44fd4a3c79263c16ac,kissat,TIMEOUT,60060.644247,False,8
REGRandom-K3-L3-Seed25.sanitized.cnf,SATComp2024,main2024,competition_main,870f1087b3ff65a82d5afad8f376f7d8583a82fa8013c9dfd16eeee967c0c20c,kissat,UNSATISFIABLE,3690.379619,False,8
REGRandom-K4-L1-Seed30.sanitized.cnf,SATComp2024,main2024,competition_main,8ffc5f78cd44773ad16b5b5ea7a7835e4a56bdbab68e98cb551e98ea40e7a188,kissat,UNSATISFIABLE,11467.297479,False,8
REGRandom-K4-L2-Seed35.sanitized.cnf,SATComp2024,main2024,competition_main,68e652b2af5a58e56cc27a421d2e6d08a265fbbf8f42e5ef229abdb96a79d17c,kissat,TIMEOUT,60018.66246,False,8
SGI_30_60_19_60_6-dir.shuffled-as.sat03-112.cnf,SATComp2024,main2024,competition_main,ebbd85727f9641ea6bcff24d45f97665ade37222065a4c2785940ceb738d5092,kissat,TIMEOUT,60016.053687,False,8
SGI_30_80_26_70_4-log.shuffled-as.sat03-208.cnf,SATComp2024,main2024,competition_main,7ccd40d91fd22d01ba4e90ad4a529d5f6a84a06fa47103fd2c3d027bc038a502,kissat,TIMEOUT,60014.924187,False,8
Schur_161_5_d38.cnf,SATComp2024,main2024,competition_main,9230b684884e94853964144d0a9dbc18d8d85b1c16769ec38e85f8fbaa4be1fa,kissat,TIMEOUT,60057.27695,False,8
StConn_7_128.sanitized.cnf,SATComp2024,main2024,competition_main,00e59e5b2577dc6d5479843ab15133135afccff24a93014a201a69dea7374b59,kissat,TIMEOUT,60056.343715,False,8
StConn_8_32.sanitized.cnf,SATComp2024,main2024,competition_main,662388659da4d5d1c587a78550030eef0d6d645715958073dbe39cb19a7e7c1c,kissat,TIMEOUT,60052.378089,False,8
Timetable_C_392_E_62_Cl_26_S_28.cnf,SATComp2024,main2024,competition_main,857fceefffc52321a4de8c00008fad515d63e9399587f2edaccb95f77a299556,kissat,SATISFIABLE,47292.131887,False,8
VanDerWaerden_2-3-14_186.cnf,SATComp2024,main2024,competition_main,bb3dbc7f24b165bd27de88dd773f78f9b03a8ac0c7251468d52c1f7bed3ecd61,kissat,TIMEOUT,60031.551827,False,8
WS_500_16_70_10.apx_1_DC-ST.cnf,SATComp2024,main2024,competition_main,ae21487262c41b976e9ba12f6c5461788cfcdc88bb4b63cada822a96f4b0810b,kissat,TIMEOUT,60051.687276,False,8
WS_500_16_70_10.apx_2_DC-AD.cnf,SATComp2024,main2024,competition_main,bb2df6a172eaab865e2c5534603f9a3e65d650cddaafc1f8b804e82d5bb2e9c2,kissat,TIMEOUT,60018.262611,False,8
WS_500_16_90_70.apx_2_DC-AD.cnf,SATComp2024,main2024,competition_main,e4f0635d2319293a9510d44a37c3fa49a9c99689edfe5de3a944ffeb069bfcc1,kissat,TIMEOUT,60014.845465,False,8
af-synthesis_stb_50_100_4_sat.cnf,SATComp2024,main2024,competition_main,dc62e4f9e31cc94f7d7e1df65b74fdff36086418488e2f98a225a9c10bda871f,kissat,TIMEOUT,60013.67656,False,8
af-synthesis_stb_50_100_9_sat.cnf,SATComp2024,main2024,competition_main,24e42e11ad95d3e31c55932d6bbfeb8ec6846a6ff2193dcff23dae6bdc7a6bd1,kissat,TIMEOUT,60055.79637,False,8
af-synthesis_stb_50_100_9_unsat.cnf,SATComp2024,main2024,competition_main,8840c67dfce1b8ac566b8085ba799e54fcb535ab572585aaa05ac72239c395e0,kissat,TIMEOUT,60020.71514,False,8
af-synthesis_stb_50_120_4_sat.cnf,SATComp2024,main2024,competition_main,b5e89af2b87bc5943cf2337a095d5feb26b6376720214e4d4bcaeac8e8bab8c2,kissat,TIMEOUT,60034.585544,False,8
af-synthesis_stb_50_140_0_unsat.cnf,SATComp2024,main2024,competition_main,b77ab86f3afdc33372eb56bca21fa4b64f11494e21a6b6a68bcee196d84d30e1,kissat,TIMEOUT,60024.774783,False,8
af-synthesis_stb_50_140_1_unsat.cnf,SATComp2024,main2024,competition_main,b508f9a2746884853f1804aa4feebd021590f51ab735168fe0c7026f563ae296,kissat,TIMEOUT,60056.571009,False,8
af-synthesis_stb_50_140_3_unsat.cnf,SATComp2024,main2024,competition_main,5df7c68cd8d8a7a25b4d7a3be73d926424c62c4ec9d5b97174ef420382d391af,kissat,TIMEOUT,60032.687393,False,8
af-synthesis_stb_50_200_0_sat.cnf,SATComp2024,main2024,competition_main,f670fefbefc578853341d43db65c44fc367f8e4da5770de010052ba3c130e45e,kissat,TIMEOUT,60039.738645,False,8
af-synthesis_stb_50_200_0_unsat.cnf,SATComp2024,main2024,competition_main,a7cede2ef15633bab18002598023302a20bf4553a07bf3aef7a2d9abe8dfce49,kissat,TIMEOUT,60049.021543,False,8
af-synthesis_stb_50_200_4_unsat.cnf,SATComp2024,main2024,competition_main,9981cb92007cab72b065b3e5511b3abfcfc98d34c1a3859593a5e9cb6b39b78c,kissat,TIMEOUT,60033.796635,False,8
af-synthesis_stb_50_40_2_unsat.cnf,SATComp2024,main2024,competition_main,2cf5df7fbe06bdc9396352ac1f097ae47c958fdd90fe4a40802cfc7c97e1e104,kissat,TIMEOUT,60016.76475,False,8
af-synthesis_stb_50_40_9_sat.cnf,SATComp2024,main2024,competition_main,a7a601e461998e38b0e9ae7f5e115106129b28079b8ed52fe8cff46b7e8b713d,kissat,TIMEOUT,60036.548481,False,8
af-synthesis_stb_50_40_9_unsat.cnf,SATComp2024,main2024,competition_main,34978ec2c8478aa1e2c1e95b1ad65d6e33f7f7429e4e4a6babc390829647d2bc,kissat,TIMEOUT,60032.572839,False,8
apn-sbox5-cut3-symmbreak.cnf,SATComp2024,main2024,competition_main,bbbd2888e978dd292e2622964ea9e6ba6900672a366d7dc517a6373132454ac3,kissat,TIMEOUT,60052.736241,False,8
asconhashv12_opt64_H11_M2-MxJOnbQIXNd_m5_6.c.cnf,SATComp2024,main2024,competition_main,fe6d420f8cae4327b3661f1175c1ec04a177a65c33f87150ca4991e4b5546025,kissat,TIMEOUT,60058.866793,False,8
asconhashv12_opt64_H11_M2-fCHjS2L0du5_m2_4.c.cnf,SATComp2024,main2024,competition_main,c97722441c8eb6b101bf4d13607ab9f1978c7836f9b69bcc97e2b61c38fabc8c,kissat,TIMEOUT,60009.685567,False,8
asconhashv12_opt64_H11_M2-tBi5i1RIgRz_m0_1_U23.c.cnf,SATComp2024,main2024,competition_main,72efa56c80174513cffdd0e0ece5b839e6282d451c26a60d566f7659250baecd,kissat,TIMEOUT,60049.004381,False,8
asconhashv12_opt64_H5_M2-xEJ8F_m0_3_U5.c.cnf,SATComp2024,main2024,competition_main,e789f2a90e857bd26bbc9db1dea6d7e509e1391de3f7335e959f93c4fa57b9fc,kissat,TIMEOUT,60059.864155,False,8
asconhashv12_opt64_H6_M2-PgbpwX_m0_4_U1.c.cnf,SATComp2024,main2024,competition_main,95ad2982de832de5b47f0c6dbe6be62bca36e809b2fa1d6b977770e123e4f455,kissat,TIMEOUT,60060.364719,False,8
asconhashv12_opt64_H9_M2-MIC4kfhiA_m0_6_U2.c.cnf,SATComp2024,main2024,competition_main,ad25842e7b9cdf767fb0f132d5b020d220c6b7f3a10ed84ecec1e26692019e8f,kissat,TIMEOUT,60054.105617,False,8
atco_enc1_opt1_10_15.cnf,SATComp2024,main2024,competition_main,af8212710377018a97896baa1c7c729435e7a4eab8f7b131279a49d992c7fe99,kissat,TIMEOUT,60060.068324,False,8
barman-pfile06-022.sas.ex.7.cnf,SATComp2024,main2024,competition_main,9af88721ac53ed21dd207abaa6146a664eb36f6571595e8d0c6b13524edb910e,kissat,UNSATISFIABLE,2832.847419,False,8
battleship-14-26-sat.cnf,SATComp2024,main2024,competition_main,78a7c3f9948b8ede6dff67049cc44c162686cc45aebd0c07e7d3ca4343ba9a38,kissat,SATISFIABLE,2429.706763,False,8
bphp_p23_h22.sanitized.cnf,SATComp2024,main2024,competition_main,035dfcd140d0abcdbcc82a44672cd0aa7c1eba25749d79808941d20aab4d49b4,kissat,TIMEOUT,60042.342379,False,8
bvsub_19952.smt2.cnf,SATComp2024,main2024,competition_main,0316a6a8134c8623443dc50d62a465f16894c6dc7d0c6cd073c75f7a75041bf8,kissat,TIMEOUT,60044.683643,False,8
circuit_32in32out_with_350gates_6in6out_dist64_seed1.sanitized.cnf,SATComp2024,main2024,competition_main,ea4874292c9856b0d750fd887511be90215a6adb3302feb511593a34c95092a7,kissat,TIMEOUT,60046.789925,False,8
circuit_32in32out_with_64gates_8in6out_dist128_seed2.sanitized.cnf,SATComp2024,main2024,competition_main,11a0f7270ddedf250ca488d8d294b1030b751b634aa5da6f0699ead0473e06cb,kissat,TIMEOUT,60050.472269,False,8
circuit_32in32out_with_70gates_7in7out_dist128_seed1.sanitized.cnf,SATComp2024,main2024,competition_main,dc019de8189e7f6eaf17a2b645a779fd93ba46a7d21b2b3b01ee1dfd9d1f50d6,kissat,TIMEOUT,60047.666005,False,8
circuit_32in32out_with_80gates_7in7out_dist128_seed1.sanitized.cnf,SATComp2024,main2024,competition_main,2abe94942fb233c55f358687c1bb88363678e59164b01bf9762c53b7df172f5c,kissat,TIMEOUT,60032.375932,False,8
circuit_32in32out_with_96gates_7in7out_dist128_seed1.sanitized.cnf,SATComp2024,main2024,competition_main,df49b48dddc01709f7636a755de4d2d643619834e978eafe7c04ba4a3d15e30d,kissat,TIMEOUT,60023.835566,False,8
circuit_32in64out_with_150gates_6in6out_dist256_seed1.sanitized.cnf,SATComp2024,main2024,competition_main,6c4aacc4a2db4926060d539c04549e5912f79abdf807bc4850cc21ee268f0cd8,kissat,TIMEOUT,60027.187019,False,8
circuit_48in64out_with_1000gates_4in4out_dist128_seed4.sanitized.cnf,SATComp2024,main2024,competition_main,9ed5f26df4ea919eb8f44cd5efd29b2614efb62afaff55334c6c897957620231,kissat,TIMEOUT,60042.518559,False,8
circuit_48in64out_with_700gates_4in4out_dist128_seed1.sanitized.cnf,SATComp2024,main2024,competition_main,d3338c04e29f5c8b7e75686fa30fd9927babb7b34b9f7c87785397662f59d8e2,kissat,SATISFIABLE,18129.892984,False,8
circuit_48in64out_with_800gates_4in4out_dist128_seed1.sanitized.cnf,SATComp2024,main2024,competition_main,dafa6355d341920dc19a83208c1c94b08f3eaf49f51b0c7f590e124184cded64,kissat,SATISFIABLE,55713.241265,False,8
circuit_48in64out_with_800gates_4in4out_dist128_seed4.sanitized.cnf,SATComp2024,main2024,competition_main,23811780dda3fcac09d6860938c2bcc3ed6d2679f2519d1ef6b99b9ec771873f,kissat,SATISFIABLE,14804.087848,False,8
circuit_64in64out_with_64gates_8in5out_dist256_seed1.sanitized.cnf,SATComp2024,main2024,competition_main,120a3c545b58ea245e3503a2e565a74053ba36582f44c07d311c5b235696ac80,kissat,TIMEOUT,60055.823378,False,8
clique_n2_k10.sanitized.cnf,SATComp2024,main2024,competition_main,6cb31572fb53de68cf16049961c43364a5c4bb789cfd4a876a94320996f3edc1,kissat,UNSATISFIABLE,24995.554708,False,8
cliquecolouring_n13_k8_c7.sanitized.cnf,SATComp2024,main2024,competition_main,e0d659649b599dec34dd890661f027c72f77bfa0f65d2d5f3a9a4f2e98eb8b09,kissat,TIMEOUT,60032.757727,False,8
cliquecolouring_n13_k9_c8.sanitized.cnf,SATComp2024,main2024,competition_main,0e2a24465d1f39d7f9a92f46128b0bf6827359bc8523123c47c703f5e303f7c6,kissat,TIMEOUT,60027.981115,False,8
cliquecolouring_n15_k9_c8.sanitized.cnf,SATComp2024,main2024,competition_main,d1b17ebf2d1fd2db3bca63d63e65b6a1364a57251e58803b60704b588d35e019,kissat,TIMEOUT,60015.386396,False,8
cliquecolouring_n21_k6_c5.sanitized.cnf,SATComp2024,main2024,competition_main,6601be30be454a0154b9aac13585eebe7040a8ab97d581ce7696511ef771206a,kissat,TIMEOUT,60035.021858,False,8
cliquecolouring_n31_k5_c4.sanitized.cnf,SATComp2024,main2024,competition_main,892587fe1d925452b27606c695632fa161e702f7e45dda9e7a69bdc982ac6434,kissat,TIMEOUT,60048.080511,False,8
cliquecolouring_n41_k5_c4.sanitized.cnf,SATComp2024,main2024,competition_main,d1754f478f03cdd37aef85d403658c49c13f57aa54cd3398281ee2a44b9e700d,kissat,TIMEOUT,60030.13563,False,8
combined-crypto1-wff-seed-1-wffvars-450-cryptocplx-40-overlap-2.cnf,SATComp2024,main2024,competition_main,0934cc6e41aed3f23a1fbf0c4cc80036bef4a5c0dc5158c0baf9b0821efc945e,kissat,TIMEOUT,60045.053404,False,8
combined-crypto1-wff-seed-102-wffvars-500-cryptocplx-31-overlap-2.cnf,SATComp2024,main2024,competition_main,089bd7ffee6b8a052a97f27d3588ec1434ae122d99ae7a4c092f61c95e79f769,kissat,TIMEOUT,60045.893716,False,8
