seed,boxes,resources,demands,capacities,reachable,exhaustive_result,flow_result,exhaustive_subset,exhaustive_ms,flow_ms,maximum_flow,total_demand,flow_nodes,flow_edges,mismatch
300467,2,5,"[1,1]","[1,1,3,1,3]","[[1,2],[1,3,4]]",FEASIBLE,FEASIBLE,null,0.012591000,0.018114000,2,2,9,12,False
300468,5,5,"[1,3,2,2,2]","[3,3,1,3,3]","[[0,1,2,3,4],[0,1,2,3,4],[0,1,4],[0,2,4],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.118025000,0.059649000,10,10,12,29,False
300469,5,3,"[1,1,1,1,2]","[1,1,3]","[[1],[0,1,2],[1,2],[2],[0,1,2]]",UNSAT,UNSAT,"[0,1,2,3,4]",0.079602000,0.042235000,5,6,10,18,False
300470,6,4,"[1,1,1,1,1,1]","[2,2,1,3]","[[0],[0,1],[0],[3],[0,1],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.204174000,0.045498000,6,6,12,21,False
300471,3,4,"[2,1,2]","[3,1,3,1]","[[0,1,2,3],[0,3],[0,2]]",FEASIBLE,FEASIBLE,null,0.022944000,0.024734000,5,5,9,15,False
300472,2,6,"[2,3]","[2,2,2,1,3,3]","[[1,4],[0,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.014057000,0.024712000,5,5,10,15,False
300473,4,3,"[1,2,3,1]","[3,3,3]","[[0,1,2],[0,2],[0,1,2],[0]]",FEASIBLE,FEASIBLE,null,0.038603000,0.037287000,7,7,9,16,False
300474,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.005613000,0.012998000,2,2,5,5,False
300475,1,4,[1],"[2,1,2,2]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.004420000,0.012200000,1,1,7,8,False
300476,4,4,"[1,1,1,3]","[1,2,3,2]","[[0,2],[0,2,3],[1,2],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.046537000,0.050928000,6,6,10,18,False
300477,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.005840000,0.013320000,2,2,5,5,False
300478,4,3,"[2,2,2,3]","[1,1,3]","[[1,2],[0,1,2],[1,2],[0,1,2]]",UNSAT,UNSAT,"[0,2]",0.015032000,0.041588000,5,9,9,17,False
300479,3,2,"[1,1,1]","[3,1]","[[1],[0],[1]]",UNSAT,UNSAT,"[0,2]",0.010460000,0.023459000,2,3,7,8,False
300480,3,4,"[1,1,2]","[3,1,3,2]","[[2,3],[0],[1,2,3]]",FEASIBLE,FEASIBLE,null,0.022265000,0.021473000,4,4,9,13,False
300481,2,3,"[1,1]","[2,1,2]","[[0,1,2],[1]]",FEASIBLE,FEASIBLE,null,0.008914000,0.015091000,2,2,7,9,False
300482,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.021445000,0.117291000,2,5,8,11,False
300483,2,3,"[2,2]","[2,1,2]","[[0,1,2],[1,2]]",FEASIBLE,FEASIBLE,null,0.009078000,0.026355000,4,4,7,10,False
300484,5,3,"[1,1,1,2,2]","[2,1,2]","[[0],[1,2],[2],[1,2],[0,1,2]]",UNSAT,UNSAT,"[1,2,3]",0.053820000,0.041065000,5,7,10,17,False
300485,4,4,"[3,2,1,2]","[2,3,2,3]","[[0,1,2,3],[0,2,3],[0,3],[0,3]]",FEASIBLE,FEASIBLE,null,0.046239000,0.043302000,8,8,10,19,False
300486,2,2,"[1,2]","[1,2]","[[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.007009000,0.022374000,3,3,6,8,False
300487,4,4,"[2,1,1,3]","[2,2,3,3]","[[0,3],[1,3],[0,1,2,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.055815000,0.032065000,7,7,10,20,False
300488,2,2,"[1,1]","[2,1]","[[0,1],[1]]",FEASIBLE,FEASIBLE,null,0.007331000,0.014118000,2,2,6,7,False
300489,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.008343000,0.029924000,1,5,8,11,False
300490,6,3,"[1,1,1,2,1,2]","[1,1,3]","[[0],[0],[1,2],[1,2],[2],[0,1]]",UNSAT,UNSAT,"[0,1]",0.016896000,0.053960000,5,8,11,18,False
300491,6,5,"[1,1,1,2,2,2]","[1,1,2,3,1]","[[1],[4],[1,4],[0,1,2,3,4],[1,3],[0,1,3]]",UNSAT,UNSAT,"[0,4]",0.035195000,0.065428000,7,9,13,25,False
300492,1,4,[2],"[3,2,3,1]","[[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.004429000,0.015018000,2,2,7,9,False
300493,5,6,"[3,3,3,2,1]","[1,3,3,2,1,1]","[[0,2,3,5],[1,2,3,4,5],[0,2,5],[0,1,3,4],[1]]",UNSAT,UNSAT,"[0,2]",0.029013000,0.055501000,11,12,13,28,False
300494,6,2,"[1,1,1,2,1,1]","[2,2]","[[0,1],[0],[0],[0,1],[1],[0,1]]",UNSAT,UNSAT,"[1,2,3]",0.057108000,0.042397000,4,7,10,17,False
300495,4,5,"[3,2,1,2]","[1,3,3,2,3]","[[0,1,2,3],[0,1,2,3],[1],[0,2,3,4]]",FEASIBLE,FEASIBLE,null,0.068357000,0.038488000,8,8,11,22,False
300496,4,4,"[1,2,1,3]","[2,1,3,2]","[[1],[0,1],[0],[1,2,3]]",UNSAT,UNSAT,"[0,1]",0.035811000,0.138492000,5,7,10,15,False
300497,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,null,0.002788000,0.009576000,1,1,4,3,False
300498,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.009615000,0.032419000,1,6,9,13,False
300499,1,5,[2],"[3,2,1,3,2]","[[2,4]]",FEASIBLE,FEASIBLE,null,0.004905000,0.014272000,2,2,8,8,False
300500,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.054965000,0.046318000,3,6,9,13,False
300501,6,5,"[3,3,2,1,2,1]","[1,1,1,2,2]","[[0,1,2,3,4],[0,1,3,4],[0,1,2,3,4],[3],[0,2,3,4],[0,1,2,3,4]]",UNSAT,UNSAT,"[0,1,2]",0.078318000,0.095337000,7,12,13,35,False
300502,2,5,"[2,2]","[2,2,2,2,1]","[[0,1,2,3,4],[1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.012356000,0.027599000,4,4,9,16,False
300503,3,5,"[2,3,1]","[2,2,1,1,1]","[[0,1,2,3,4],[1,2,3,4],[3,4]]",FEASIBLE,FEASIBLE,null,0.025565000,0.029911000,6,6,10,19,False
300504,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.002738000,0.009390000,1,1,4,3,False
300505,1,2,[2],"[2,1]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.003214000,0.012451000,2,2,5,5,False
300506,4,4,"[1,1,2,2]","[1,2,3,1]","[[1],[1],[0,1,2],[0,1,3]]",UNSAT,UNSAT,"[0,1,2,3]",0.045182000,0.038543000,5,6,10,16,False
300507,6,2,"[1,1,1,1,1,1]","[3,3]","[[1],[0,1],[1],[1],[0,1],[0]]",FEASIBLE,FEASIBLE,null,0.117106000,0.029607000,6,6,10,16,False
300508,4,3,"[3,3,2,2]","[3,3,2]","[[0,1,2],[0,1,2],[1,2],[1,2]]",UNSAT,UNSAT,"[0,1,2]",0.026746000,0.044010000,7,10,9,17,False
300509,4,6,"[1,2,1,1]","[3,1,1,3,2,1]","[[2],[1,4,5],[5],[4,5]]",FEASIBLE,FEASIBLE,null,0.063059000,0.027775000,5,5,12,17,False
300510,3,5,"[1,1,2]","[1,1,2,3,2]","[[1,3],[2,4],[1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.026640000,0.024535000,4,4,10,16,False
300511,2,3,"[1,1]","[3,2,2]","[[1,2],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.008762000,0.015775000,2,2,7,10,False
300512,4,5,"[2,2,1,1]","[1,2,1,1,3]","[[0,2,3,4],[0,1,3],[1,4],[2]]",FEASIBLE,FEASIBLE,null,0.056813000,0.039407000,6,6,11,19,False
300513,4,6,"[2,2,1,1]","[3,2,1,3,2,1]","[[2,3],[0,1,2,3,4,5],[2],[0,2,3,5]]",UNSAT,UNSAT,"[0,2]",0.025182000,0.045861000,5,6,12,23,False
300514,6,3,"[3,2,2,1,1,3]","[2,2,2]","[[0,1,2],[0,2],[0,1],[0,2],[2],[0,1,2]]",UNSAT,UNSAT,"[0,1,2]",0.050016000,0.049310000,6,12,11,22,False
300515,6,5,"[2,2,1,2,2,1]","[2,1,1,3,1]","[[0,2],[1,4],[2],[1,4],[0,1,2,3,4],[0]]",UNSAT,UNSAT,"[0,2]",0.026501000,0.049299000,6,10,13,24,False
300516,4,3,"[1,2,1,2]","[3,2,1]","[[1],[0,1,2],[0,1,2],[1,2]]",UNSAT,UNSAT,"[0,1,3]",0.028665000,0.035382000,5,6,9,16,False
300517,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.005248000,0.012780000,2,2,5,5,False
300518,2,3,"[3,1]","[2,3,2]","[[0,1,2],[0]]",FEASIBLE,FEASIBLE,null,0.008226000,0.018234000,4,4,7,9,False
300519,1,3,[3],"[3,3,3]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.003568000,0.014566000,3,3,6,7,False
300520,4,2,"[2,2,2,1]","[1,1]","[[0,1],[0,1],[0,1],[1]]",UNSAT,UNSAT,"[0,1]",0.009715000,0.031070000,2,7,8,13,False
300521,1,3,[1],"[1,3,1]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.003528000,0.011589000,1,1,6,7,False
300522,4,3,"[1,1,1,1]","[2,1,2]","[[0,1],[0,1,2],[0],[1,2]]",FEASIBLE,FEASIBLE,null,0.036099000,0.032183000,4,4,9,15,False
300523,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.019235000,0.029464000,2,5,8,11,False
300524,5,2,"[1,2,2,1,1]","[2,1]","[[1],[0,1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1]",0.011335000,0.036901000,3,7,9,16,False
300525,4,1,"[1,1,1,1]",[3],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.019231000,0.026346000,3,4,7,9,False
300526,3,4,"[2,1,1]","[1,3,1,2]","[[0,1,3],[0,1,2,3],[0]]",FEASIBLE,FEASIBLE,null,0.021295000,0.029476000,4,4,9,15,False
300527,3,1,"[1,1,1]",[3],"[[0],[0],[0]]",FEASIBLE,FEASIBLE,null,0.011414000,0.100097000,3,3,6,7,False
300528,6,6,"[3,2,1,1,1,1]","[3,1,3,1,3,1]","[[0,1,2,3,4,5],[0,1,2,3,5],[3],[1],[1,3,4,5],[2]]",FEASIBLE,FEASIBLE,null,0.278742000,0.055681000,9,9,14,30,False
300529,2,6,"[1,1]","[1,1,2,1,2,1]","[[0,1,2,3,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.013639000,0.021925000,2,2,10,20,False
300530,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.005538000,0.012550000,2,2,5,5,False
300531,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.002637000,0.009067000,1,1,4,3,False
300532,2,3,"[2,2]","[2,1,2]","[[0,1,2],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.020216000,0.021389000,4,4,7,11,False
300533,4,4,"[2,1,1,1]","[1,2,3,3]","[[0,1,2,3],[2],[2],[1]]",FEASIBLE,FEASIBLE,null,0.044996000,0.024360000,5,5,10,15,False
300534,5,6,"[1,2,2,2,1]","[1,2,1,1,2,3]","[[0,1,2,3,4],[1,3],[0,1,3,4,5],[0,1,2,3,5],[1,2,4,5]]",FEASIBLE,FEASIBLE,null,0.137020000,0.044238000,8,8,13,32,False
300535,1,3,[1],"[2,3,1]","[[1,2]]",FEASIBLE,FEASIBLE,null,0.003837000,0.010912000,1,1,6,6,False
300536,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.002560000,0.008902000,1,1,4,3,False
300537,4,1,"[1,1,1,1]",[3],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.019381000,0.026791000,3,4,7,9,False
300538,3,4,"[1,1,2]","[1,3,1,3]","[[2],[3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.021905000,0.021122000,4,4,9,13,False
300539,1,3,[2],"[2,2,1]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.003768000,0.012676000,2,2,6,6,False
300540,6,5,"[3,1,1,1,1,1]","[3,3,1,3,3]","[[1,2,4],[3],[3],[1],[2],[0]]",UNSAT,UNSAT,"[0,4]",0.033708000,0.039658000,7,8,13,19,False
300541,4,5,"[3,3,1,2]","[1,1,1,2,2]","[[1,2,3,4],[0,1,2,3],[1,2,3],[0,1,2,3,4]]",UNSAT,UNSAT,"[0,1,2]",0.039282000,0.070522000,7,9,11,25,False
300542,1,5,[1],"[3,1,1,1,1]",[[4]],FEASIBLE,FEASIBLE,null,0.004776000,0.011625000,1,1,8,7,False
300543,2,2,"[1,1]","[2,3]","[[0],[0]]",FEASIBLE,FEASIBLE,null,0.007026000,0.089073000,2,2,6,6,False
300544,4,6,"[3,1,1,1]","[2,2,2,2,1,2]","[[1,2,3,4],[2,3,4,5],[0,1,2,3,4,5],[1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.065267000,0.033999000,6,6,12,29,False
300545,3,2,"[1,2,1]","[1,3]","[[1],[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.014497000,0.020393000,4,4,7,10,False
300546,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.002642000,0.009211000,1,1,4,3,False
300547,1,4,[2],"[1,1,3,2]","[[1,2,3]]",FEASIBLE,FEASIBLE,null,0.004319000,0.014159000,2,2,7,8,False
300548,6,6,"[1,1,1,3,3,2]","[1,2,2,2,1,3]","[[1,2,3,4,5],[0,1,2,3,4,5],[2,3,5],[0,4,5],[1,3,4,5],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.312626000,0.076272000,11,11,14,38,False
300549,4,3,"[3,1,1,1]","[2,3,3]","[[0,1,2],[2],[1,2],[2]]",FEASIBLE,FEASIBLE,null,0.037469000,0.025267000,6,6,9,14,False
300550,6,3,"[1,3,1,2,1,1]","[2,2,2]","[[0,2],[0,1,2],[1],[0,1],[0,1],[2]]",UNSAT,UNSAT,"[1,2,3]",0.097569000,0.085987000,6,9,11,20,False
300551,3,6,"[3,1,3]","[1,3,2,1,2,3]","[[0,1,2,4,5],[1,2,3,4,5],[1,2,3]]",FEASIBLE,FEASIBLE,null,0.030480000,0.031661000,7,7,11,22,False
300552,1,4,[2],"[3,3,1,3]","[[0,2]]",FEASIBLE,FEASIBLE,null,0.004513000,0.013920000,2,2,7,7,False
300553,1,4,[1],"[1,2,3,1]",[[3]],FEASIBLE,FEASIBLE,null,0.004208000,0.012112000,1,1,7,6,False
300554,5,3,"[1,1,1,1,1]","[1,3,2]","[[0],[2],[0],[1],[1,2]]",UNSAT,UNSAT,"[0,2]",0.017427000,0.039803000,4,5,10,14,False
300555,5,5,"[1,2,3,2,1]","[1,2,2,3,2]","[[0,1,2,3],[0,1,4],[0,1,2,4],[0,1,2,3,4],[4]]",FEASIBLE,FEASIBLE,null,0.118731000,0.058546000,9,9,12,27,False
300556,6,4,"[1,1,1,2,2,2]","[2,3,3,1]","[[0,2],[0,1,2,3],[1],[0,1,2,3],[0,1,2,3],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.200456000,0.057387000,9,9,12,28,False
300557,2,5,"[1,1]","[3,3,1,3,3]","[[2],[2]]",UNSAT,UNSAT,"[0,1]",0.012281000,0.118589000,1,2,9,9,False
300558,6,2,"[2,1,2,1,1,1]","[1,2]","[[0,1],[1],[0,1],[0],[0],[1]]",UNSAT,UNSAT,"[0,2]",0.014989000,0.039142000,3,8,10,16,False
300559,6,4,"[1,3,1,1,2,2]","[3,2,3,3]","[[0],[0,1,2,3],[0,1,2,3],[1],[0,1,2,3],[0,2,3]]",FEASIBLE,FEASIBLE,null,0.204486000,0.044657000,10,10,12,27,False
300560,4,4,"[3,2,1,2]","[2,2,1,1]","[[0,1,2],[1,2,3],[0],[1,2,3]]",UNSAT,UNSAT,"[0,1,3]",0.037625000,0.043929000,6,8,10,18,False
300561,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.002643000,0.009454000,1,1,4,3,False
300562,3,3,"[1,2,2]","[3,1,2]","[[2],[1,2],[0,1]]",UNSAT,UNSAT,"[1,2]",0.015400000,0.029423000,4,5,8,11,False
300563,4,6,"[2,3,3,3]","[1,3,2,1,1,1]","[[0,1,2,4,5],[1,2,3,5],[0,2,3,4,5],[0,1,2,3,4,5]]",UNSAT,UNSAT,"[1,2,3]",0.060834000,0.061310000,9,11,12,30,False
300564,1,6,[2],"[1,3,1,2,3,2]","[[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.005416000,0.017084000,2,2,9,13,False
300565,2,6,"[1,2]","[3,1,1,1,3,1]","[[4],[3,4]]",FEASIBLE,FEASIBLE,null,0.013967000,0.018139000,3,3,10,11,False
300566,5,4,"[2,1,3,2,1]","[3,2,1,3]","[[0,1,2,3],[0,2],[0,1,2,3],[2,3],[0]]",FEASIBLE,FEASIBLE,null,0.097963000,0.049396000,9,9,11,22,False
300567,4,4,"[2,2,2,1]","[3,3,3,3]","[[0,2],[0,2,3],[0,1,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.046729000,0.031580000,7,7,10,20,False
300568,5,3,"[1,1,1,1,2]","[3,2,1]","[[0,1,2],[2],[2],[0,1,2],[1,2]]",UNSAT,UNSAT,"[1,2]",0.024505000,0.036411000,4,6,10,18,False
300569,6,5,"[2,1,3,1,2,1]","[1,1,1,1,2]","[[0,1,2,3,4],[2],[0,1,2,4],[0,1,3,4],[0,1,2,3,4],[0,3]]",UNSAT,UNSAT,"[0,2,4]",0.097615000,0.062865000,6,10,13,32,False
300570,5,5,"[3,1,1,2,1]","[1,1,2,2,1]","[[0,1,2,3,4],[0,2,3],[0,2],[0,1,2,3,4],[1,2,3,4]]",UNSAT,UNSAT,"[0,1,2,3,4]",0.116868000,0.173263000,7,8,12,29,False
300571,3,6,"[3,1,1]","[1,1,3,3,3,2]","[[1,3,5],[4],[1]]",UNSAT,UNSAT,"[0,2]",0.021443000,0.031452000,4,5,11,14,False
300572,3,5,"[1,1,1]","[3,3,1,1,1]","[[3],[0,1,2,3,4],[1,3,4]]",FEASIBLE,FEASIBLE,null,0.026871000,0.022472000,3,3,10,17,False
300573,5,6,"[1,1,3,2,1]","[2,1,3,3,2,2]","[[0],[4],[0,1,2,3,4,5],[0,5],[1,2,5]]",FEASIBLE,FEASIBLE,null,0.135567000,0.046680000,8,8,13,24,False
300574,4,6,"[2,2,2,1]","[1,2,1,2,3,3]","[[4,5],[0,1,2,3],[3,4,5],[0,1,4]]",FEASIBLE,FEASIBLE,null,0.065718000,0.033859000,7,7,12,22,False
300575,2,6,"[2,3]","[3,3,2,3,1,2]","[[2,5],[0,1,3,4]]",FEASIBLE,FEASIBLE,null,0.013754000,0.023727000,5,5,10,14,False
300576,5,4,"[1,1,2,1,1]","[2,2,1,1]","[[0],[0,1,3],[0,1],[0],[0]]",UNSAT,UNSAT,"[0,2,3]",0.055710000,0.066758000,4,6,11,17,False
300577,2,6,"[1,3]","[3,1,3,2,2,3]","[[0,2,4,5],[1,3,4,5]]",FEASIBLE,FEASIBLE,null,0.013908000,0.022911000,4,4,10,16,False
300578,4,6,"[1,1,1,1]","[3,3,3,3,2,1]","[[2],[2,5],[1,2,3,4,5],[2,3]]",FEASIBLE,FEASIBLE,null,0.067386000,0.025988000,4,4,12,20,False
300579,2,5,"[3,2]","[2,3,3,1,1]","[[0,1,3,4],[1,2]]",FEASIBLE,FEASIBLE,null,0.012022000,0.023372000,5,5,9,13,False
300580,3,2,"[1,1,1]","[3,3]","[[1],[1],[1]]",FEASIBLE,FEASIBLE,null,0.014651000,0.017351000,3,3,7,8,False
300581,2,6,"[1,1]","[2,1,2,1,2,1]","[[1,5],[0,1,2,5]]",FEASIBLE,FEASIBLE,null,0.014060000,0.018256000,2,2,10,14,False
300582,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.020333000,0.031082000,2,5,8,11,False
300583,6,3,"[2,1,1,1,2,1]","[3,2,3]","[[0,1],[0,1,2],[0,1],[1,2],[0,1],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.164392000,0.128930000,8,8,11,23,False
300584,2,2,"[1,1]","[1,2]","[[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.007304000,0.015800000,2,2,6,8,False
300585,1,3,[2],"[2,3,3]","[[1,2]]",FEASIBLE,FEASIBLE,null,0.003757000,0.012924000,2,2,6,6,False
300586,1,2,[1],"[1,1]",[[0]],FEASIBLE,FEASIBLE,null,0.003327000,0.009654000,1,1,5,4,False
300587,2,5,"[1,1]","[3,2,3,3,1]","[[3],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.012036000,0.017896000,2,2,9,13,False
300588,2,4,"[2,1]","[1,3,1,2]","[[0,2],[0]]",UNSAT,UNSAT,"[0,1]",0.010292000,0.023676000,2,3,8,9,False
300589,1,4,[2],"[1,2,3,2]","[[1,2]]",FEASIBLE,FEASIBLE,null,0.004196000,0.013601000,2,2,7,7,False
300590,4,5,"[2,1,1,1]","[2,1,2,3,3]","[[2,3,4],[4],[2],[1,3,4]]",FEASIBLE,FEASIBLE,null,0.058460000,0.026138000,5,5,11,17,False
300591,2,5,"[2,1]","[3,1,2,2,2]","[[0,1,4],[0,1,3]]",FEASIBLE,FEASIBLE,null,0.011981000,0.019193000,3,3,9,13,False
300592,2,6,"[2,2]","[3,1,3,3,2,2]","[[2,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.013956000,0.022413000,4,4,10,15,False
300593,6,4,"[1,1,3,3,3,3]","[1,1,1,2]","[[0,3],[3],[0,1,2,3],[1,2,3],[0,1,2,3],[0,1,2]]",UNSAT,UNSAT,"[2,3]",0.045966000,0.054915000,5,14,12,27,False
300594,5,4,"[2,1,1,1,1]","[2,1,1,3]","[[0,1,2,3],[3],[3],[1],[0]]",FEASIBLE,FEASIBLE,null,0.095520000,0.036157000,6,6,11,17,False
300595,2,2,"[2,1]","[1,3]","[[0,1],[0]]",UNSAT,UNSAT,"[0,1]",0.007036000,0.022387000,2,3,6,7,False
300596,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.002682000,0.009623000,1,1,4,3,False
300597,6,5,"[1,1,2,1,3,3]","[1,1,2,1,2]","[[2,3],[1,3],[0,2],[0,1,2,3,4],[0,1,2,3,4],[0,1,2,3,4]]",UNSAT,UNSAT,"[2,4,5]",0.144267000,0.063861000,7,11,13,32,False
300598,3,2,"[2,1,1]","[3,1]","[[0,1],[1],[0]]",UNSAT,UNSAT,"[0,1]",0.008732000,0.026533000,3,4,7,9,False
300599,3,6,"[2,3,3]","[1,2,3,2,3,3]","[[2,4],[1,4,5],[0,1,2,3,5]]",FEASIBLE,FEASIBLE,null,0.032216000,0.113219000,8,8,11,19,False
300600,1,5,[2],"[3,3,2,2,1]","[[0,3]]",FEASIBLE,FEASIBLE,null,0.012379000,0.019978000,2,2,8,8,False
300601,1,4,[1],"[1,2,3,1]",[[1]],FEASIBLE,FEASIBLE,null,0.004749000,0.011669000,1,1,7,6,False
300602,5,2,"[2,2,1,1,2]","[2,2]","[[0,1],[0,1],[1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1,2]",0.029152000,0.043012000,4,8,9,16,False
300603,1,5,[1],"[2,2,1,2,3]","[[1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.005105000,0.014130000,1,1,8,10,False
300604,4,6,"[3,2,1,3]","[1,1,2,3,1,2]","[[1,2,4,5],[2,4],[1],[0,1,3,4,5]]",UNSAT,UNSAT,"[0,1,2]",0.067220000,0.062638000,8,9,12,22,False
300605,5,3,"[1,1,1,1,1]","[2,3,2]","[[2],[2],[0,1],[2],[2]]",UNSAT,UNSAT,"[0,1,3]",0.041545000,0.034509000,3,5,10,14,False
300606,1,6,[1],"[2,2,3,2,1,3]","[[0,4]]",FEASIBLE,FEASIBLE,null,0.005394000,0.013367000,1,1,9,9,False
300607,5,5,"[1,2,1,1,3]","[1,3,1,3,2]","[[0],[0,1,2,3,4],[4],[1,2,3,4],[0,1,3]]",UNSAT,UNSAT,"[0,4]",0.031510000,0.045360000,7,8,12,24,False
300608,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.008452000,0.030940000,1,5,8,11,False
300609,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.014699000,0.027435000,2,4,7,9,False
300610,3,6,"[1,2,2]","[2,3,2,3,3,1]","[[4],[0,1,4],[2,4]]",FEASIBLE,FEASIBLE,null,0.030066000,0.028790000,5,5,11,15,False
300611,6,3,"[1,2,2,1,2,3]","[1,2,3]","[[1],[0,2],[1,2],[1],[0,2],[0,1,2]]",UNSAT,UNSAT,"[1,4]",0.032936000,0.048137000,6,11,11,20,False
300612,5,5,"[1,2,1,2,2]","[1,3,1,3,1]","[[1],[0,2,3,4],[4],[0,1,2,3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.116032000,0.040823000,8,8,12,26,False
300613,1,5,[1],"[2,1,1,3,1]","[[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.004925000,0.013713000,1,1,8,11,False
300614,1,3,[1],"[3,3,3]",[[2]],FEASIBLE,FEASIBLE,null,0.003684000,0.010096000,1,1,6,5,False
300615,3,3,"[1,1,1]","[2,3,3]","[[0,2],[0,1,2],[0,2]]",FEASIBLE,FEASIBLE,null,0.018303000,0.098729000,3,3,8,13,False
300616,5,4,"[2,1,2,2,1]","[1,2,3,3]","[[0,1,2,3],[1,2,3],[1,2,3],[0,2],[3]]",FEASIBLE,FEASIBLE,null,0.095192000,0.046994000,8,8,11,22,False
300617,5,3,"[1,3,2,2,1]","[1,1,3]","[[2],[0,1,2],[1,2],[0,1,2],[1]]",UNSAT,UNSAT,"[1,2]",0.025919000,0.054004000,5,9,10,18,False
300618,2,6,"[1,2]","[2,3,3,1,1,3]","[[0],[1,2,5]]",FEASIBLE,FEASIBLE,null,0.014033000,0.018657000,3,3,10,12,False
300619,1,1,[1],[2],[[0]],FEASIBLE,FEASIBLE,null,0.002605000,0.010715000,1,1,4,3,False
300620,5,1,"[1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.032543000,0.031584000,3,5,8,11,False
300621,4,5,"[3,2,1,1]","[2,3,3,3,1]","[[1,2,3,4],[2,3],[3],[0,1,3,4]]",FEASIBLE,FEASIBLE,null,0.054275000,0.030606000,7,7,11,20,False
300622,2,6,"[2,3]","[1,2,3,1,2,2]","[[0,1,4],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.014207000,0.026874000,5,5,10,17,False
300623,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.007804000,0.025751000,1,4,7,9,False
