seed,boxes,resources,demands,capacities,reachable,exhaustive_result,python_flow_result,native_flow_result,exhaustive_subset,exhaustive_ms,python_flow_ms,native_flow_ms,mismatch
704555,4,6,"[1,1,2,2]","[1,3,2,3,3,2]","[[1,4,5],[0],[1,2,3,4],[2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.072424,0.04511,0.002701,False
704556,4,4,"[2,3,2,1]","[3,2,3,3]","[[0,1],[0,1,2,3],[0,3],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.05148,0.048309,0.002854,False
704557,1,7,[2],"[3,2,3,1,1,1,3]","[[0,1,3,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.00654,0.017947,0.001348,False
704558,5,5,"[1,1,2,2,2]","[1,1,3,1,1]","[[0,1,2,3,4],[1],[0,1,2,3,4],[0,1,4],[0,1,3,4]]",UNSAT,UNSAT,UNSAT,"[1, 3, 4]",0.096174,0.080362,0.006169,False
704559,4,7,"[3,3,3,1]","[2,3,3,3,1,2,2]","[[0,1,2,3,4,5,6],[0,1,3,4,5,6],[0,1,2,3,4,6],[1,2,3,4,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.082862,0.052489,0.004421,False
704560,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.009552,0.034538,0.006456,False
704561,5,3,"[1,3,2,1,3]","[3,3,2]","[[2],[0,1,2],[0,1],[1,2],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 1, 4]",0.048453,0.05197,0.003894,False
704562,1,4,[2],"[1,2,1,3]","[[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.004838,0.015905,0.001123,False
704563,6,2,"[1,2,1,1,2,1]","[3,1]","[[0],[0,1],[1],[1],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.024228,0.131316,0.003476,False
704564,7,3,"[1,1,2,3,1,1,1]","[2,1,2]","[[0],[0,2],[0,2],[0,1,2],[1],[0,1],[0,2]]",UNSAT,UNSAT,UNSAT,"[3, 4]",0.057328,0.057829,0.004517,False
704565,4,1,"[1,1,1,1]",[3],"[[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.022256,0.031244,0.001945,False
704566,7,3,"[1,1,1,1,2,2,3]","[2,2,2]","[[1,2],[0],[0],[0,1],[1,2],[0,2],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 4, 6]",0.10859,0.05782,0.004207,False
704567,1,3,[1],"[1,1,3]","[[0,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.004067,0.012041,0.00085,False
704568,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.021983,0.033032,0.001971,False
704569,3,4,"[1,2,1]","[1,2,2,1]","[[1],[1,3],[2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.026075,0.025542,0.001579,False
704570,4,7,"[1,3,3,2]","[2,2,1,2,3,3,3]","[[0],[0,1,2,4,5],[0,2,4],[0,1,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.081408,0.10704,0.004369,False
704571,1,1,[1],[2],[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.0038,0.010939,0.000576,False
704572,5,2,"[1,1,1,1,1]","[1,1]","[[1],[0,1],[0],[0],[1]]",UNSAT,UNSAT,UNSAT,"[0, 4]",0.018755,0.037375,0.002602,False
704573,3,3,"[2,3,1]","[3,3,3]","[[1,2],[0,1,2],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.020262,0.028708,0.001895,False
704574,5,7,"[3,1,1,2,1]","[2,2,3,2,2,2,3]","[[0,1,3,4,5,6],[0,1],[0,1,5,6],[0,4,5,6],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.170881,0.051741,0.004224,False
704575,4,7,"[1,1,3,2]","[2,1,1,1,3,1,3]","[[6],[2,4,5,6],[0,4,6],[0,1,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.081888,0.127881,0.002762,False
704576,4,3,"[2,1,3,1]","[1,3,1]","[[0,1,2],[0],[0,1,2],[1]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.016818,0.041084,0.003921,False
704577,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.006013,0.014465,0.001141,False
704578,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.022385,0.033608,0.001817,False
704579,2,6,"[2,1]","[1,3,2,3,1,3]","[[1,4,5],[1,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.015401,0.021644,0.001497,False
704580,4,4,"[2,1,2,1]","[2,1,2,1]","[[1,2],[2],[1,3],[0,1,2,3]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.02045,0.039652,0.002823,False
704581,1,6,[2],"[2,1,1,1,2,1]","[[1,2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005896,0.019938,0.001361,False
704582,7,4,"[1,1,3,3,3,2,1]","[3,3,3,2]","[[0],[0,1,2,3],[0,1,2,3],[0,2,3],[0,1,3],[2,3],[0,2]]",UNSAT,UNSAT,UNSAT,"[3, 4, 5]",0.199891,0.095186,0.006851,False
704583,7,2,"[2,2,1,1,1,1,1]","[2,2]","[[0,1],[0,1],[1],[0,1],[0],[0,1],[1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.056131,0.05217,0.003592,False
704584,5,4,"[1,1,2,1,2]","[2,1,3,2]","[[0,1,3],[2,3],[2,3],[3],[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.12247,0.041228,0.002536,False
704585,7,5,"[1,1,3,1,1,1,2]","[2,3,1,1,1]","[[3],[2],[1,2,4],[3],[2,3],[0,1,4],[0,1,2,3,4]]",UNSAT,UNSAT,UNSAT,"[0, 3]",0.038361,0.061112,0.00495,False
704586,5,3,"[2,2,2,1,2]","[1,2,2]","[[0,1,2],[0,1,2],[1,2],[0,1,2],[1,2]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.04189,0.135481,0.003927,False
704587,3,2,"[1,1,2]","[3,1]","[[0],[1],[0,1]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.013522,0.029157,0.002141,False
704588,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.016262,0.029926,0.001776,False
704589,4,4,"[1,2,2,3]","[2,3,2,1]","[[2,3],[2,3],[0,2,3],[0,1,2,3]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.037253,0.048981,0.00354,False
704590,6,2,"[1,2,1,1,1,1]","[1,1]","[[0],[0,1],[0],[1],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.014464,0.044679,0.00307,False
704591,4,7,"[2,1,2,1]","[1,3,3,3,3,1,3]","[[0,1,2,3,5,6],[0,3],[0,2,6],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.081223,0.048507,0.003233,False
704592,6,2,"[1,1,1,1,2,1]","[2,1]","[[0],[1],[0,1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[1, 4]",0.027691,0.045451,0.003167,False
704593,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.00861,0.029557,0.001665,False
704594,6,4,"[2,3,1,2,3,1]","[1,2,3,2]","[[1,3],[0,1,2,3],[0],[2,3],[0,1,2,3],[0,2,3]]",UNSAT,UNSAT,UNSAT,"[0, 1, 4]",0.078698,0.073061,0.00521,False
704595,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.022477,0.034649,0.001775,False
704596,5,6,"[1,2,2,3,3]","[3,3,1,1,3,3]","[[1],[0,1,2,3,4,5],[1,2],[0,2,3],[0,1,2,3,4,5]]",UNSAT,UNSAT,UNSAT,"[2, 3]",0.058496,0.061013,0.004742,False
704597,5,3,"[3,1,1,1,1]","[1,3,2]","[[0,1,2],[0,2],[0],[0],[1,2]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.018364,0.045212,0.002955,False
704598,6,7,"[2,3,1,2,2,1]","[1,1,2,2,2,1,2]","[[0,1,2],[0,2,4,5,6],[0,1,3,4,6],[1,5],[1,2,3,6],[2]]",UNSAT,UNSAT,UNSAT,"[0, 1, 3, 5]",0.265877,0.092688,0.00719,False
704599,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.009542,0.034325,0.001946,False
704600,3,5,"[3,1,3]","[1,3,1,3,3]","[[0,1,2,3],[0],[0,1,2,3]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.029411,0.057179,0.003943,False
704601,1,2,[1],"[2,3]",[[1]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.003583,0.010784,0.000775,False
704602,7,3,"[2,1,1,1,1,2,1]","[2,2,3]","[[0,1,2],[1],[0,1,2],[1],[0,1,2],[0,1,2],[2]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5]",0.343097,0.062897,0.004841,False
704603,2,2,"[1,2]","[3,2]","[[0],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.007966,0.018415,0.001124,False
704604,1,7,[2],"[2,2,3,2,2,3,1]","[[2,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.006547,0.017058,0.001336,False
704605,7,7,"[3,2,1,3,1,2,2]","[1,3,3,1,3,3,1]","[[0,3,5,6],[0,1,3,4,5,6],[2,3],[0,1,3,5,6],[1,2,3,4,5,6],[0,1,3,4,5,6],[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.75438,0.11489,0.008111,False
704606,4,6,"[1,2,3,3]","[2,1,1,3,2,3]","[[2],[0,1,3,4,5],[1,2,3],[1,2,3,4,5]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.029526,0.067353,0.004751,False
704607,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.017967,0.030439,0.001642,False
704608,2,5,"[2,3]","[3,2,1,2,1]","[[0,2,3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.013495,0.029859,0.002119,False
704609,2,6,"[2,1]","[3,3,1,3,2,2]","[[0,1,4,5],[2,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.10031,0.022477,0.001664,False
704610,7,3,"[2,1,1,2,3,1,3]","[1,2,1]","[[0,1],[1],[0,1,2],[0,1,2],[0,1,2],[0,1],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 4]",0.035331,0.062664,0.004739,False
704611,7,3,"[1,1,1,2,2,2,2]","[3,3,2]","[[0],[0],[0,1],[0,2],[0,2],[0,1,2],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 1, 3, 4]",0.181936,0.081519,0.005564,False
704612,2,6,"[2,3]","[3,1,3,3,2,3]","[[0,3],[0,1,2,3,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.015244,0.027337,0.00192,False
704613,7,5,"[1,1,3,1,1,2,2]","[1,1,3,2,1]","[[3],[0,1,2,3,4],[0,1,2,4],[1],[0],[3,4],[0,2,3,4]]",UNSAT,UNSAT,UNSAT,"[2, 3, 4]",0.216318,0.090745,0.006894,False
704614,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.022,0.033865,0.00173,False
704615,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005885,0.014242,0.000843,False
704616,6,6,"[1,1,3,1,1,3]","[1,3,2,2,3,2]","[[5],[0,2,3],[1,3,5],[2],[1,2],[0,1,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.33517,0.059133,0.003915,False
704617,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.016561,0.030212,0.001511,False
704618,2,3,"[1,1]","[2,1,2]","[[1],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.009924,0.015612,0.001069,False
704619,2,6,"[3,3]","[3,1,2,2,2,1]","[[0,1,2,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.014986,0.031911,0.002297,False
704620,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.009551,0.168578,0.001696,False
704621,7,6,"[1,2,3,1,3,1,2]","[2,3,2,3,1,3]","[[0,3],[2,4],[0,1,4],[0],[2,3,4,5],[0,1,2,3,4,5],[0,1,2,3,4,5]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.062908,0.113563,0.006826,False
704622,4,2,"[1,2,1,1]","[2,1]","[[0,1],[0,1],[1],[1]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.017124,0.03482,0.002351,False
704623,1,2,[2],"[3,3]","[[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.003512,0.013888,0.000834,False
704624,4,5,"[2,3,1,1]","[2,1,1,1,3]","[[2,4],[0,2,4],[2],[0,1,2,3,4]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.020281,0.044185,0.003256,False
704625,7,6,"[1,3,1,2,1,2,1]","[2,3,1,1,2,1]","[[4],[0,1,2,3,4,5],[1,4],[0,1],[0,2,3,4,5],[0,1,2,3,4,5],[0,1,2,4]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5, 6]",0.65638,0.084158,0.00711,False
704626,5,3,"[2,2,1,2,1]","[3,2,2]","[[0,1,2],[0,1],[1],[1,2],[0]]",UNSAT,UNSAT,UNSAT,"[1, 2, 3]",0.059635,0.070161,0.003611,False
704627,6,4,"[2,1,2,2,1,1]","[1,1,2,1]","[[0,1],[0,1,2,3],[0,1],[0,1,2,3],[0,1],[0,1,2,3]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.026468,0.110814,0.005004,False
704628,4,2,"[1,1,1,1]","[3,3]","[[0,1],[0,1],[0],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.032366,0.024796,0.001465,False
704629,4,6,"[1,2,1,2]","[3,2,1,1,2,2]","[[1,3],[1,2],[0,2,4,5],[0,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.108832,0.03593,0.002362,False
704630,3,5,"[2,1,2]","[1,3,2,1,1]","[[0,1,3,4],[4],[1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.029874,0.032206,0.00269,False
704631,7,2,"[1,1,1,1,2,1,2]","[1,2]","[[1],[0],[0],[0,1],[0,1],[0],[0,1]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.027899,0.049286,0.004106,False
704632,4,6,"[2,2,3,1]","[2,1,2,1,2,3]","[[0,5],[0,1,3,4],[2,3,5],[2,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.072642,0.038875,0.002741,False
704633,7,2,"[1,1,1,1,1,1,1]","[1,2]","[[1],[1],[0],[0,1],[1],[0],[1]]",UNSAT,UNSAT,UNSAT,"[2, 5]",0.040876,0.044638,0.003134,False
704634,2,6,"[1,1]","[1,1,3,2,1,3]","[[3],[1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.015032,0.019763,0.001493,False
704635,1,6,[1],"[2,2,3,2,3,2]",[[1]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.005754,0.013128,0.000925,False
704636,3,5,"[2,1,2]","[3,1,1,1,3]","[[0,1],[0,1],[0,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.02812,0.026299,0.001727,False
704637,4,7,"[1,1,1,3]","[1,3,2,2,2,1,2]","[[1,3,4],[6],[5],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.08066,0.035929,0.002786,False
704638,6,5,"[1,2,1,2,3,1]","[1,2,2,3,1]","[[3],[0,1,2,3,4],[4],[0,1,2],[0,1,2,3,4],[3]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5]",0.267587,0.065819,0.005408,False
704639,5,7,"[3,3,1,1,1]","[3,3,2,1,1,3,3]","[[0,2,3,4],[1,3,4],[0,3,4,6],[0,4,5],[0,1,2,3,4,5,6]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.030963,0.060339,0.004973,False
704640,5,2,"[1,1,1,1,1]","[3,1]","[[0,1],[0],[0,1],[1],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4]",0.065176,0.040308,0.00294,False
704641,3,5,"[1,1,2]","[2,3,3,3,3]","[[0],[0,4],[1,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.028833,0.028484,0.001692,False
704642,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.022318,0.03442,0.001753,False
704643,6,4,"[3,2,1,1,1,2]","[1,2,2,3]","[[0,1,2,3],[0,2],[1],[1,3],[3],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 1, 5]",0.08246,0.075945,0.005096,False
704644,4,6,"[3,1,3,1]","[2,3,1,2,1,3]","[[0,1,2,3,4,5],[0,2,3,4,5],[0,1,3],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.071989,0.055956,0.00417,False
704645,3,2,"[1,1,1]","[1,2]","[[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.009421,0.025846,0.00177,False
704646,6,3,"[2,1,2,2,1,1]","[1,2,3]","[[0,1,2],[1,2],[0,1,2],[0,1],[0],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[3, 4]",0.048998,0.076113,0.005466,False
704647,5,2,"[1,1,1,2,2]","[1,3]","[[0,1],[1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[3, 4]",0.029237,0.043101,0.003124,False
704648,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.003149,0.010934,0.000608,False
704649,3,3,"[1,1,1]","[2,3,2]","[[1],[0,1],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.020239,0.020197,0.001335,False
704650,2,5,"[2,3]","[1,1,1,1,3]","[[0,1,2,3],[0,1,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.013346,0.036034,0.00238,False
704651,6,6,"[1,1,2,1,1,1]","[2,2,2,3,3,2]","[[0,1,2,3,4],[0,1,4,5],[0,1,2,3,5],[0,2,3,5],[1,2,3,4,5],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.313786,0.067515,0.005302,False
704652,2,2,"[2,1]","[3,2]","[[0,1],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.008461,0.019714,0.001198,False
704653,4,5,"[2,1,2,2]","[1,2,3,2,3]","[[0,1,2,3,4],[1],[1,3],[0,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.062674,0.135563,0.003235,False
704654,4,7,"[1,1,2,2]","[1,2,3,2,3,3,1]","[[0,1,2,4,5,6],[0,2,3,4,5,6],[0,1,2,5,6],[1,2,3,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.081694,0.042958,0.003822,False
704655,1,3,[2],"[1,3,1]","[[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.004316,0.014217,0.000988,False
704656,3,2,"[1,2,2]","[3,2]","[[1],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.015894,0.033431,0.00234,False
704657,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.00288,0.010354,0.000583,False
704658,1,5,[3],"[1,1,3,3,1]","[[1,2,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005117,0.017772,0.001277,False
704659,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.016282,0.030001,0.001504,False
704660,7,5,"[1,1,2,3,1,1,2]","[3,2,1,2,2]","[[2],[1,2,4],[0,2,3,4],[0,1,2,3,4],[0,2],[1],[0,1,3]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5, 6]",0.558132,0.094914,0.007271,False
704661,2,2,"[2,1]","[1,2]","[[0,1],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.00801,0.020179,0.00115,False
704662,5,7,"[1,2,2,3,2]","[3,2,3,3,2,2,2]","[[4],[0,1,3,4,5,6],[0,3,6],[0,1,2,3,4,5,6],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.175057,0.054058,0.004316,False
704663,5,2,"[1,1,1,2,1]","[3,2]","[[0],[0],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4]",0.06465,0.04198,0.002885,False
704664,3,5,"[1,2,1]","[3,1,2,2,3]","[[0,1,3],[1,2],[1]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.024779,0.046333,0.002351,False
704665,5,5,"[1,1,2,1,1]","[1,2,1,1,1]","[[0],[0,1,2,3,4],[1,2,4],[0,1,2,4],[1,2,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.130567,0.137588,0.003778,False
704666,2,5,"[3,1]","[2,1,3,1,1]","[[0,1,2,3,4],[2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.013332,0.023437,0.001571,False
704667,5,5,"[1,1,1,2,1]","[1,3,2,3,2]","[[4],[0,1,2,3],[1],[2,3,4],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.128742,0.044133,0.002873,False
704668,3,3,"[3,3,1]","[2,2,3]","[[0,1,2],[0,1,2],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.020119,0.032779,0.002022,False
704669,3,3,"[1,3,3]","[3,3,3]","[[0,2],[0,1,2],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.019671,0.030213,0.001866,False
704670,4,3,"[3,1,1,1]","[1,3,2]","[[0,1,2],[0,2],[0],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.01672,0.039845,0.002504,False
704671,7,4,"[2,1,1,1,1,2,2]","[3,3,3,3]","[[1,2],[1,2],[0,2,3],[0,1],[1],[0,1,2],[0,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.462019,0.061088,0.003958,False
704672,1,3,[1],"[3,1,2]",[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.00411,0.010988,0.000742,False
704673,7,5,"[3,2,2,1,1,1,3]","[2,1,2,1,3]","[[0,1,2,4],[0,1,2,3,4],[0,1,3,4],[0,1,2,3,4],[0,2],[3],[2,3,4]]",UNSAT,UNSAT,UNSAT,"[5, 6]",0.10768,0.080278,0.00632,False
704674,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.008434,0.029298,0.001602,False
704675,5,6,"[1,2,2,2,1]","[2,1,1,1,1,3]","[[1],[1,2,3,5],[0,1,2,3,4,5],[0,2],[1]]",UNSAT,UNSAT,UNSAT,"[0, 4]",0.040959,0.066426,0.004702,False
704676,4,2,"[1,1,2,1]","[2,3]","[[0],[0,1],[0,1],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.050054,0.041265,0.002111,False
704677,4,7,"[3,3,3,3]","[2,3,2,1,3,1,3]","[[1,5,6],[0,1,2,4,5,6],[0,1,2],[1,3,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.166423,0.061758,0.003996,False
704678,5,4,"[1,1,1,2,3]","[3,3,2,3]","[[0],[1],[1,2],[2,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.108965,0.037608,0.00233,False
704679,6,6,"[2,1,2,2,2,1]","[2,1,3,3,1,2]","[[0,1,2,3,4,5],[0,1,2,3,4,5],[0,1,3,4,5],[0,1,2,3,4],[3,5],[2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.316657,0.057855,0.004449,False
704680,5,5,"[3,1,2,1,3]","[1,3,1,3,2]","[[0,1,2,3],[0],[0,4],[1,2],[0,1,2,4]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.049948,0.073713,0.004834,False
704681,4,2,"[1,1,1,1]","[1,1]","[[1],[0,1],[0],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.02346,0.034423,0.00236,False
704682,5,1,"[1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.035865,0.034802,0.001994,False
704683,1,4,[2],"[1,3,2,2]","[[2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.00478,0.014992,0.000957,False
704684,7,3,"[2,1,2,1,1,1,2]","[3,2,2]","[[0,1],[0,1,2],[0,1,2],[0],[0,1,2],[2],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 6]",0.281476,0.062109,0.004725,False
704685,5,2,"[1,1,2,1,1]","[3,2]","[[1],[0],[0,1],[0],[1]]",UNSAT,UNSAT,UNSAT,"[0, 2, 4]",0.040586,0.037704,0.002405,False
704686,4,6,"[1,2,1,2]","[2,3,1,3,2,1]","[[0],[0,1,2,4,5],[0,1,2,3,4,5],[1,3,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.071329,0.054536,0.002925,False
704687,7,3,"[1,2,1,1,1,2,2]","[2,2,3]","[[0,1,2],[0,2],[2],[1],[0],[1,2],[1,2]]",UNSAT,UNSAT,UNSAT,"[3, 5, 6]",0.167576,0.139844,0.003915,False
704688,7,2,"[1,1,1,1,1,1,1]","[2,1]","[[1],[1],[0,1],[0],[0],[0,1],[1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.016223,0.045458,0.003171,False
704689,2,6,"[1,1]","[1,1,1,3,1,3]","[[1,2,4],[1,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.015012,0.019997,0.001477,False
704690,2,6,"[1,2]","[1,3,1,2,1,2]","[[3,4],[2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.014866,0.020618,0.001466,False
704691,1,2,[1],"[3,2]",[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.013743,0.014418,0.000711,False
704692,1,1,[1],[2],[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.002841,0.009772,0.000545,False
704693,5,7,"[1,1,1,3,3]","[3,2,1,2,1,1,3]","[[4],[3],[0,2,4,5,6],[0,1,2,3,4,6],[1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.171686,0.051455,0.0045,False
704694,4,7,"[1,3,2,3]","[1,2,1,2,1,3,2]","[[0,3,4,5],[1,2,4,5,6],[0,1,2,3,4,5],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.084371,0.053875,0.003998,False
