seed,boxes,resources,demands,capacities,reachable,exhaustive_result,python_flow_result,native_flow_result,exhaustive_subset,exhaustive_ms,python_flow_ms,native_flow_ms,mismatch
703482,4,3,"[1,1,2,1]","[1,3,3]","[[0,1,2],[1],[0,1,2],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.047025,0.032129,0.001862,False
703483,1,5,[2],"[1,3,1,2,1]","[[0,1,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005635,0.01874,0.001321,False
703484,2,2,"[1,1]","[3,3]","[[0],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.008435,0.016494,0.00087,False
703485,1,5,[3],"[1,1,2,3,2]","[[1,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005329,0.019445,0.001226,False
703486,1,2,[1],"[3,3]",[[1]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.003671,0.011305,0.000681,False
703487,4,4,"[1,2,2,1]","[3,2,1,1]","[[1,2],[0,3],[1,3],[0,2,3]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.029829,0.044922,0.002863,False
703488,5,2,"[2,1,1,2,2]","[2,1]","[[0,1],[0],[1],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.016299,0.04838,0.003067,False
703489,5,2,"[2,1,1,1,1]","[1,1]","[[0,1],[0,1],[0,1],[0],[1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.014155,0.13686,0.002775,False
703490,2,6,"[1,1]","[2,3,2,2,2,3]","[[0,1,4,5],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.017336,0.023714,0.001917,False
703491,7,1,"[1,1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.012667,0.043482,0.002348,False
703492,7,7,"[2,2,3,2,3,3,1]","[2,2,3,2,2,2,2]","[[0,1,2,3,4,5,6],[0,2,3,4,5,6],[0,1,2,3,4,6],[0,1,2,3,4,5],[1,4,5,6],[0,1,2,3,4,5,6],[3]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5, 6]",0.840001,0.114896,0.009845,False
703493,4,5,"[2,3,1,1]","[1,1,3,1,1]","[[1,3],[0,1,4],[3,4],[2]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.022637,0.048953,0.003371,False
703494,4,7,"[1,1,2,1]","[3,1,2,1,1,1,1]","[[5],[6],[0,3,5],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.091188,0.039511,0.002538,False
703495,1,7,[1],"[2,1,1,2,2,3,2]",[[1]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.006814,0.014521,0.00097,False
703496,5,4,"[1,3,1,1,2]","[3,2,3,3]","[[0],[1,2,3],[0,1,2,3],[0,1,3],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.116465,0.057511,0.003319,False
703497,2,6,"[3,2]","[2,1,2,1,2,2]","[[1,3,5],[0,1,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.016215,0.031681,0.00186,False
703498,5,7,"[1,1,2,2,1]","[2,1,1,1,3,3,1]","[[0,1,2],[0,3,5,6],[0,1,4,6],[0,5],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.184877,0.078488,0.004583,False
703499,3,2,"[1,1,1]","[3,2]","[[0],[0,1],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.018406,0.120374,0.001395,False
703500,5,2,"[1,2,1,1,1]","[2,3]","[[0],[0,1],[1],[0,1],[1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4]",0.07447,0.046293,0.002858,False
703501,5,6,"[2,1,2,2,1]","[1,3,3,3,1,3]","[[2,3],[1],[0,1,2,4,5],[2,3,4,5],[1,2,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.166596,0.044971,0.003071,False
703502,4,3,"[1,3,2,1]","[1,2,1]","[[2],[0,1,2],[0,1],[1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.015528,0.045457,0.002942,False
703503,5,2,"[2,1,1,1,2]","[2,2]","[[0,1],[0,1],[1],[1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 4]",0.03871,0.045087,0.00273,False
703504,3,4,"[1,1,1]","[2,1,2,3]","[[3],[1,2,3],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.026829,0.023457,0.001518,False
703505,5,7,"[2,2,3,1,2]","[1,3,1,3,1,3,2]","[[1,2,3,5,6],[1,3,4,5,6],[0,1,3,4,6],[1,2,3,4],[0,1,2,3,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.209082,0.064153,0.004178,False
703506,5,4,"[2,1,3,3,2]","[3,3,1,1]","[[0,1,2,3],[0,1],[1,2,3],[1,2,3],[0,1,2,3]]",UNSAT,UNSAT,UNSAT,"[2, 3]",0.046058,0.066049,0.004532,False
703507,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.017695,0.033284,0.002035,False
703508,7,3,"[2,3,1,1,2,1,1]","[1,1,2]","[[0,2],[0,1,2],[0],[0,2],[0,1],[2],[0,2]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.022864,0.062426,0.004156,False
703509,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3]",0.06014,0.041799,0.002339,False
703510,2,2,"[1,1]","[2,1]","[[1],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.008161,0.018339,0.000852,False
703511,7,4,"[1,1,1,2,2,3,1]","[3,2,1,1]","[[2],[1,2,3],[0,1,2],[0,1],[0,2,3],[0,1,2,3],[2]]",UNSAT,UNSAT,UNSAT,"[0, 6]",0.044677,0.070084,0.005031,False
703512,7,7,"[1,3,1,1,1,2,1]","[1,3,1,2,2,3,2]","[[0,1,2,3,4,6],[0,1,2,3,4,5,6],[6],[2,3,6],[2],[1,2,3,5],[3,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.857218,0.088842,0.00523,False
703513,6,2,"[1,1,1,1,1,2]","[2,2]","[[0,1],[1],[0,1],[1],[0],[0,1]]",UNSAT,UNSAT,UNSAT,"[1, 3, 5]",0.092653,0.050575,0.003142,False
703514,7,7,"[1,2,2,2,1,3,1]","[2,2,2,2,3,1,3]","[[6],[0,1,4],[0,1,2,3,4,5,6],[0,2,3,4,5,6],[6],[0,2,3],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.80344,0.089442,0.0088,False
703515,4,5,"[1,1,1,1]","[3,2,2,2,2]","[[0],[1],[0,1,2],[3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.067849,0.028488,0.001846,False
703516,7,7,"[3,2,3,2,2,3,3]","[3,1,1,1,1,3,3]","[[0,2,3,4,5],[1,5],[0,1,6],[0,2,3],[0,1,2,3,4,6],[0,2,5],[0,1,2,4,5,6]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.077785,0.107332,0.008283,False
703517,1,3,[2],"[2,3,2]","[[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.004723,0.016123,0.001089,False
703518,2,7,"[3,3]","[2,3,3,3,2,2,2]","[[1,4,5],[0,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.018601,0.03493,0.002137,False
703519,6,7,"[2,2,2,3,1,2]","[3,2,3,2,2,2,1]","[[0,2,6],[0,2,3,5,6],[0,3,4,5,6],[1,4,5],[1],[0,1,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.413883,0.163095,0.004162,False
703520,1,6,[2],"[1,2,3,2,3,3]","[[0,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.006882,0.01768,0.001034,False
703521,7,7,"[1,3,1,1,1,1,2]","[3,2,1,1,1,2,2]","[[4],[1,3,6],[0,1,2,3,4],[1,6],[0,1,2,3,4,5],[6],[1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.829629,0.063881,0.004308,False
703522,6,5,"[2,1,1,1,3,2]","[3,3,1,2,1]","[[0,2],[2],[2,3,4],[0,1,2,3,4],[0,1,2,3],[0,1,3,4]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.0302,0.067058,0.004517,False
703523,2,6,"[1,1]","[2,1,2,1,2,1]","[[0,1,2,3,4,5],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.016695,0.02337,0.001681,False
703524,5,7,"[2,1,1,1,2]","[1,1,3,3,1,1,2]","[[0,2,3,5,6],[1,4,5],[3],[0,1,2,6],[0,4,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.190357,0.066495,0.00396,False
703525,6,7,"[3,1,2,1,2,2]","[3,2,2,3,1,2,3]","[[2,3,6],[0,5],[0,1,2,4,5,6],[1],[0,3],[0,1,2,3,4,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.432218,0.062845,0.003913,False
703526,4,5,"[2,3,2,1]","[2,2,2,2,3]","[[0,1,2,3,4],[1,2,3],[2,4],[1,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.071233,0.046937,0.002517,False
703527,2,7,"[3,2]","[3,3,3,1,2,1,1]","[[1,2,3,4,5,6],[0,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.019086,0.033847,0.001956,False
703528,6,2,"[1,1,1,2,1,2]","[2,1]","[[0,1],[0,1],[0,1],[0,1],[1],[0,1]]",UNSAT,UNSAT,UNSAT,"[3, 4]",0.040167,0.154262,0.003801,False
703529,2,2,"[1,1]","[2,3]","[[0],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.009152,0.017447,0.001039,False
703530,1,4,[2],"[3,2,2,1]","[[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.005325,0.017352,0.001223,False
703531,3,5,"[2,3,1]","[1,2,3,3,2]","[[0,1,2,3,4],[1,2,3,4],[4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.055992,0.037807,0.002241,False
703532,2,2,"[1,1]","[2,2]","[[0],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.011495,0.018375,0.000941,False
703533,3,2,"[1,1,2]","[2,3]","[[0,1],[0,1],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.017388,0.038548,0.001859,False
703534,4,2,"[1,2,1,2]","[1,2]","[[0,1],[0,1],[0],[0,1]]",UNSAT,UNSAT,UNSAT,"[1, 2]",0.018792,0.046888,0.002623,False
703535,3,6,"[1,2,1]","[1,1,2,1,3,1]","[[0,4,5],[0,1,2,3,4,5],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.037577,0.048357,0.002839,False
703536,6,7,"[3,3,2,1,1,1]","[1,2,1,1,3,3,2]","[[0,1,2,3,4,5],[1,2,5,6],[1,3,5,6],[0,2,4,5,6],[0,1,3,4,5,6],[0,2,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.429764,0.091752,0.005082,False
703537,6,5,"[3,2,2,2,2,2]","[1,1,1,2,1]","[[0,1,2,3],[0,1,3,4],[0,4],[3,4],[0,4],[0,1,2,3,4]]",UNSAT,UNSAT,UNSAT,"[2, 3]",0.069786,0.095007,0.005657,False
703538,1,7,[1],"[1,1,2,1,1,3,2]","[[0,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.007186,0.021068,0.000995,False
703539,2,4,"[3,1]","[1,2,2,2]","[[0,1,2],[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.012733,0.030556,0.001394,False
703540,2,3,"[1,2]","[2,1,3]","[[0,1],[1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.010747,0.028011,0.001269,False
703541,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.011511,0.225345,0.002293,False
703542,6,4,"[2,1,3,2,2,2]","[2,3,1,3]","[[0,1,2,3],[0,2,3],[0,1,2,3],[1,2],[0,2],[1,2,3]]",UNSAT,UNSAT,UNSAT,"[3, 4]",0.068962,0.097825,0.006399,False
703543,3,2,"[1,1,1]","[3,2]","[[0],[1],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.017865,0.02146,0.001285,False
703544,4,2,"[1,1,1,2]","[2,3]","[[0],[0],[0,1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 3]",0.027402,0.039974,0.002416,False
703545,6,1,"[1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.03269,0.041335,0.002034,False
703546,1,7,[1],"[1,3,3,3,3,1,2]","[[0,2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.007423,0.018787,0.001274,False
703547,5,3,"[1,1,1,2,1]","[2,1,3]","[[0],[1],[1,2],[0,1,2],[2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.095836,0.036884,0.002042,False
703548,7,2,"[1,1,1,1,1,1,1]","[1,1]","[[0,1],[0],[1],[0],[1],[1],[0]]",UNSAT,UNSAT,UNSAT,"[1, 3]",0.031904,0.048939,0.003101,False
703549,4,7,"[1,1,1,1]","[3,2,1,3,3,1,3]","[[0],[3],[0,1,2,3,4,5,6],[2,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.108382,0.035544,0.002323,False
703550,7,2,"[1,1,1,1,2,1,1]","[3,2]","[[1],[0],[0],[0],[0,1],[0,1],[1]]",UNSAT,UNSAT,UNSAT,"[0, 4, 6]",0.091454,0.055947,0.003281,False
703551,7,6,"[3,3,3,2,1,2,1]","[1,1,3,3,2,1]","[[0,1,2,3,4,5],[0,1,2,3,4,5],[1,2,3,4,5],[0,1,4],[0,1,2,3,4,5],[1,3,4,5],[1,4]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4]",0.531503,0.102994,0.00821,False
703552,1,3,[1],"[2,3,1]",[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.004482,0.106051,0.000772,False
703553,2,6,"[1,3]","[3,2,1,3,2,2]","[[1,2,3,4,5],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.016621,0.028883,0.001982,False
703554,1,2,[1],"[2,2]",[[1]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.003909,0.011348,0.000684,False
703555,6,5,"[3,2,1,2,3,1]","[3,1,3,1,1]","[[0,1,2,3,4],[0,1,2,3,4],[0,1,3,4],[2,3,4],[0,1,2,3,4],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 3, 4]",0.199692,0.081625,0.005954,False
703556,7,1,"[1,1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.040854,0.055028,0.002502,False
703557,3,7,"[1,2,3]","[2,3,3,1,3,3,2]","[[2,6],[1,2,3,4,5],[1,2,3,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.041851,0.036844,0.002229,False
703558,5,3,"[1,1,2,1,1]","[2,2,2]","[[0,1,2],[1],[0,1,2],[0],[0,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.096171,0.063809,0.002575,False
703559,5,4,"[1,1,2,1,2]","[1,2,3,3]","[[3],[1,2,3],[0,1,2],[0,3],[2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.1174,0.040838,0.002433,False
703560,6,3,"[3,2,2,1,2,1]","[3,1,3]","[[0,1,2],[0,1,2],[0,1,2],[1],[0,2],[0,2]]",UNSAT,UNSAT,UNSAT,"[0, 3]",0.02564,0.064309,0.004256,False
703561,4,7,"[2,1,2,3]","[3,1,3,3,1,1,3]","[[5,6],[0,1,2,3,4,5,6],[1,2,4,5],[1,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.089595,0.04971,0.003382,False
703562,4,7,"[1,3,2,1]","[2,2,3,1,2,3,2]","[[1],[0,1,2,3,4,5,6],[0,1,4,5,6],[0,2,3,4,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.088268,0.054453,0.003133,False
703563,5,4,"[3,1,1,2,1]","[1,1,3,3]","[[0,1,2],[1],[3],[0,1,3],[1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.021923,0.143957,0.003287,False
703564,3,5,"[1,1,1]","[3,3,2,2,2]","[[1,4],[0,1],[1,2,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.031905,0.025288,0.001709,False
703565,1,2,[1],"[2,3]","[[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.003715,0.012906,0.000739,False
703566,4,6,"[2,1,2,2]","[3,2,1,3,2,3]","[[0,1,3,4,5],[0,2,3],[0,1,2,3,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.077999,0.047001,0.003274,False
703567,4,2,"[1,2,1,1]","[1,3]","[[0],[0,1],[0,1],[1]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.012352,0.037422,0.002326,False
703568,4,5,"[2,1,2,1]","[2,2,3,2,1]","[[2,4],[0,3],[0,1,2,3,4],[0,1,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.066947,0.039374,0.002576,False
703569,3,3,"[1,2,3]","[3,2,3]","[[0],[1,2],[0,1,2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.022081,0.029245,0.001676,False
703570,6,4,"[2,1,2,2,3,1]","[2,1,1,1]","[[1,2],[2,3],[1,2],[0,2],[0,1,2,3],[0,2]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.028168,0.063402,0.004522,False
703571,2,4,"[2,1]","[1,3,1,3]","[[0,1,2,3],[0,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.012677,0.024602,0.001509,False
703572,1,1,[1],[2],[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.003287,0.01044,0.000592,False
703573,3,1,"[1,1,1]",[3],"[[0],[0],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.012111,0.019279,0.001091,False
703574,7,4,"[3,1,3,2,2,2,1]","[3,3,1,2]","[[0,1,2,3],[1,3],[0,2,3],[0,1,2,3],[0,1,2,3],[2,3],[0,3]]",UNSAT,UNSAT,UNSAT,"[2, 5]",0.084857,0.08344,0.00572,False
703575,3,3,"[1,2,1]","[2,1,3]","[[0],[0,1,2],[0]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.021868,0.037868,0.001994,False
703576,5,4,"[1,2,1,1,1]","[2,1,3,1]","[[0,1,3],[0,1,2],[0],[0,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.115498,0.058302,0.003284,False
703577,7,5,"[1,2,1,2,1,1,1]","[3,3,1,3,3]","[[0,1,2,3],[0,1,2,3],[3],[0,1,2,3],[3],[0,1,4],[2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.628492,0.056606,0.003678,False
703578,4,6,"[3,2,1,1]","[2,2,1,3,3,1]","[[1,2,3,4,5],[0,2],[0,1,2,4,5],[4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.078876,0.054103,0.003625,False
703579,3,4,"[1,2,1]","[3,1,3,2]","[[0,1,2,3],[1,2],[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.026636,0.029508,0.001892,False
703580,7,2,"[2,1,2,1,1,1,1]","[3,3]","[[0,1],[0,1],[0,1],[0],[0],[1],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 2, 3, 4]",0.162885,0.058469,0.003519,False
703581,2,7,"[1,1]","[3,1,2,2,1,2,3]","[[1,4,5,6],[0,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.01872,0.022758,0.001566,False
703582,6,4,"[1,1,1,1,3,1]","[1,2,3,2]","[[0,1,2,3],[0,2,3],[0,1,2,3],[2],[0,1,2,3],[0,1,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.260151,0.053331,0.003231,False
703583,7,2,"[1,2,1,1,1,1,1]","[3,3]","[[1],[0,1],[0,1],[0],[1],[0],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5]",0.276885,0.055759,0.003303,False
703584,2,2,"[1,1]","[2,2]","[[0,1],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.008964,0.017389,0.001024,False
703585,7,3,"[2,1,1,1,2,3,2]","[1,2,1]","[[0,1,2],[1,2],[0,1,2],[0,1,2],[0,1,2],[0,1,2],[0,2]]",UNSAT,UNSAT,UNSAT,"[0, 5]",0.033773,0.07402,0.004804,False
703586,6,4,"[1,1,1,1,3,1]","[2,1,2,3]","[[0,3],[0,1,2,3],[1,2,3],[2,3],[0,1,2,3],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.336113,0.072538,0.00404,False
703587,6,4,"[2,1,3,1,1,3]","[1,1,2,3]","[[2,3],[2],[0,1,2,3],[0,1,2,3],[0,1,2,3],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[2, 5]",0.063479,0.075912,0.00485,False
703588,3,1,"[1,1,1]",[2],"[[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2]",0.012352,0.028425,0.001644,False
703589,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.006348,0.022877,0.001345,False
703590,6,7,"[1,2,1,2,3,3]","[3,2,2,1,3,3,1]","[[4],[0,2,3,4,5,6],[0,4],[0,1,2,3,4,5,6],[0,1,2,3,4,5,6],[0,2,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.405834,0.087226,0.005516,False
703591,4,7,"[1,2,1,2]","[2,2,3,2,1,2,1]","[[3],[0,2,3,6],[4],[0,1,3,4,5,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.088738,0.039714,0.002552,False
703592,7,6,"[1,3,2,1,2,1,1]","[2,3,1,1,3,3]","[[4],[0,1,2,3,4,5],[0,4,5],[0,1,2,3],[3,4],[1],[1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.725997,0.076152,0.00462,False
703593,6,5,"[1,2,3,2,2,2]","[3,3,1,2,1]","[[0,1,2,4],[0,2],[0,1,2,3,4],[0,2,4],[0,1,2,3,4],[0,4]]",UNSAT,UNSAT,UNSAT,"[1, 3, 5]",0.157527,0.097264,0.006264,False
703594,3,7,"[3,1,1]","[2,3,3,1,3,3,3]","[[2,4,6],[1,5,6],[4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.041503,0.035562,0.001924,False
703595,5,2,"[1,1,1,1,1]","[2,1]","[[1],[0,1],[1],[0],[0,1]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.016024,0.137024,0.002823,False
703596,6,7,"[1,2,2,1,3,2]","[3,3,3,1,3,1,2]","[[2],[0,2,3,4,5,6],[2,3],[5],[0,2,5,6],[0,1,6]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.412452,0.072652,0.004361,False
703597,5,7,"[1,1,2,3,3]","[2,1,2,1,1,1,1]","[[5],[0,1,2,3,6],[1,4],[2,3,4,5,6],[0,1,2,3,4,5,6]]",UNSAT,UNSAT,UNSAT,"[0, 2, 3, 4]",0.17669,0.076305,0.005351,False
703598,3,4,"[2,2,1]","[3,1,1,2]","[[0,1],[0,1],[2]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.01584,0.036897,0.002195,False
703599,2,4,"[1,1]","[1,1,3,2]","[[0],[3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.014316,0.017939,0.001034,False
703600,6,3,"[3,1,1,3,2,2]","[3,1,2]","[[0,1,2],[0,1],[1],[0,1,2],[1,2],[0,1,2]]",UNSAT,UNSAT,UNSAT,"[0, 2]",0.022757,0.062166,0.004198,False
703601,5,6,"[1,2,1,3,1]","[1,1,2,3,3,1]","[[1,2,3,4],[0,5],[0,2],[1,3,4,5],[2]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.160792,0.061138,0.003531,False
703602,1,1,[1],[2],[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.003265,0.011052,0.000633,False
703603,4,7,"[2,1,3,3]","[1,1,2,1,3,2,1]","[[0,2,3],[2,5],[3,4,6],[0,2,3,4]]",UNSAT,UNSAT,UNSAT,"[0, 2, 3]",0.073464,0.073285,0.004724,False
703604,7,1,"[1,1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.012447,0.043287,0.002419,False
703605,6,6,"[2,2,3,1,1,3]","[2,3,3,3,3,2]","[[0,1,2,3,4,5],[0,1,2,5],[0,1,2,3,4,5],[0,1,3,4,5],[2,3],[0,1,3,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.351077,0.158507,0.004377,False
703606,1,1,[1],[2],[[0]],FEASIBLE,FEASIBLE,FEASIBLE,null,0.00355,0.010829,0.000544,False
703607,2,1,"[1,1]",[1],"[[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.006726,0.027171,0.001284,False
703608,4,7,"[2,1,1,1]","[2,2,1,3,3,2,3]","[[0,2,3,4,5],[1],[1],[2,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.087167,0.035039,0.002208,False
703609,3,2,"[1,1,1]","[2,3]","[[0],[0,1],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.017242,0.022664,0.001277,False
703610,7,5,"[2,3,1,2,2,1,1]","[2,3,2,1,3]","[[0,2,3,4],[0,2,4],[0,1,3],[1,3,4],[0,1,2,3,4],[0,2,3],[0,1,2,3,4]]",UNSAT,UNSAT,UNSAT,"[0, 1, 2, 3, 4, 5, 6]",0.600389,0.092403,0.006648,False
703611,3,2,"[1,2,1]","[2,3]","[[1],[0,1],[1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.017131,0.024032,0.001338,False
703612,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.007663,0.027568,0.001527,False
703613,3,5,"[2,2,1]","[2,2,2,3,1]","[[0,2],[0,2,3],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.030707,0.032817,0.002183,False
703614,2,7,"[1,1]","[1,2,3,2,2,2,1]","[[0,1,3,4,5,6],[0,4,5]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.018434,0.025474,0.001818,False
703615,2,4,"[3,1]","[3,3,2,2]","[[0,1,2,3],[0,1]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.012339,0.024181,0.001434,False
703616,6,7,"[2,1,1,3,2,3]","[1,2,3,1,1,1,2]","[[1,2,4],[0,1,2,3,4,5,6],[2,4,5],[0,1,3,4,5],[1,5],[0,1,2,3,4,5,6]]",UNSAT,UNSAT,UNSAT,"[0, 3, 4, 5]",0.324782,0.116062,0.007555,False
703617,2,4,"[3,2]","[3,1,1,3]","[[0,2,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,FEASIBLE,null,0.012735,0.12163,0.001612,False
703618,4,6,"[3,3,2,3]","[2,1,1,3,1,1]","[[0,1,2,3,5],[1,2,5],[0,1,2],[0,2,4,5]]",UNSAT,UNSAT,UNSAT,"[0, 1]",0.02629,0.08645,0.005784,False
