seed,boxes,resources,demands,capacities,reachable,exhaustive_result,flow_result,exhaustive_subset,exhaustive_ms,flow_ms,mismatch
500478,5,2,"[1,2,1,1,1]","[3,3]","[[0],[0,1],[1],[0],[0,1]]",FEASIBLE,FEASIBLE,null,0.058834000,0.027898000,False
500479,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.002674000,0.009599000,False
500480,5,3,"[1,1,1,2,1]","[2,3,1]","[[0,1],[0,2],[0],[1,2],[0,2]]",UNSAT,UNSAT,"[1,2,3,4]",0.075838000,0.052409000,False
500481,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.006821000,0.023233000,False
500482,4,3,"[1,1,1,2]","[3,1,1]","[[0,1,2],[2],[0,1],[0,2]]",UNSAT,UNSAT,"[1,3]",0.022641000,0.032070000,False
500483,3,5,"[1,1,1]","[1,1,3,2,2]","[[1],[4],[4]]",FEASIBLE,FEASIBLE,null,0.026020000,0.019129000,False
500484,2,4,"[1,1]","[1,3,2,1]","[[0],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.010447000,0.017709000,False
500485,5,1,"[1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.032908000,0.031363000,False
500486,4,1,"[1,1,1,1]",[3],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.019950000,0.027958000,False
500487,4,2,"[1,1,1,2]","[1,3]","[[0],[1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,3]",0.013375000,0.031533000,False
500488,3,7,"[3,3,2]","[3,3,3,3,1,1,1]","[[1,2,3,4,6],[1,2,3,4,5],[1,2]]",FEASIBLE,FEASIBLE,null,0.035533000,0.034527000,False
500489,2,3,"[2,1]","[2,2,1]","[[0,1],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.008827000,0.018364000,False
500490,4,2,"[2,2,1,1]","[1,1]","[[0,1],[0,1],[0,1],[0]]",UNSAT,UNSAT,"[0,1]",0.010171000,0.033180000,False
500491,5,5,"[3,3,1,1,2]","[2,1,3,1,3]","[[0,2,3,4],[0,1,2,3,4],[4],[4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.115749000,0.043951000,False
500492,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.014702000,0.110288000,False
500493,3,4,"[1,1,3]","[3,3,1,3]","[[1,2],[3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.023815000,0.182547000,False
500494,3,1,"[1,1,1]",[3],"[[0],[0],[0]]",FEASIBLE,FEASIBLE,null,0.013370000,0.022530000,False
500495,7,2,"[1,1,2,1,1,1,1]","[1,3]","[[0,1],[0],[0,1],[0,1],[0,1],[1],[0,1]]",UNSAT,UNSAT,"[1,2]",0.024725000,0.051982000,False
500496,4,6,"[1,2,1,1]","[2,1,1,2,1,1]","[[1],[0,2,3,5],[4],[2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.067128000,0.030671000,False
500497,1,4,[1],"[3,2,2,2]",[[2]],FEASIBLE,FEASIBLE,null,0.004888000,0.012963000,False
500498,7,5,"[1,3,1,1,1,2,1]","[3,1,1,3,3]","[[2],[0,1,2,4],[2],[0,1,2,3,4],[1,2,4],[1,3],[0,1,2,3,4]]",UNSAT,UNSAT,"[0,2]",0.036284000,0.061763000,False
500499,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.009593000,0.056901000,False
500500,1,4,[2],"[2,1,3,3]","[[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.012254000,0.029084000,False
500501,4,2,"[2,1,1,1]","[1,3]","[[0,1],[0,1],[0],[0,1]]",UNSAT,UNSAT,"[0,2]",0.012794000,0.042419000,False
500502,4,4,"[2,1,2,3]","[3,1,3,1]","[[0,1,2,3],[1,3],[0,2],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.046375000,0.045012000,False
500503,5,6,"[2,1,1,1,1]","[2,1,2,2,2,3]","[[0,1,2,3,4,5],[2],[5],[1,2,5],[1,3]]",FEASIBLE,FEASIBLE,null,0.136404000,0.039347000,False
500504,6,5,"[2,1,1,1,3,1]","[3,2,1,2,3]","[[2,3],[1,2,4],[1],[0],[1,2,3,4],[0]]",FEASIBLE,FEASIBLE,null,0.288929000,0.055595000,False
500505,7,2,"[2,1,1,1,1,2,1]","[2,2]","[[0,1],[0,1],[0,1],[1],[1],[0,1],[0]]",UNSAT,UNSAT,"[0,1,5]",0.056377000,0.049225000,False
500506,2,4,"[1,1]","[2,3,3,1]","[[0,2],[1,2]]",FEASIBLE,FEASIBLE,null,0.010372000,0.122036000,False
500507,7,4,"[1,2,3,3,3,3,2]","[3,1,1,2]","[[3],[2,3],[0,1,2,3],[0,1,2],[0,1,2,3],[0,1,2,3],[0,3]]",UNSAT,UNSAT,"[1,3]",0.042562000,0.064755000,False
500508,7,4,"[1,1,1,2,3,2,1]","[3,1,3,2]","[[0,1,2,3],[1],[1],[0,1,2,3],[0,1,2,3],[0,1,2,3],[0,2,3]]",UNSAT,UNSAT,"[1,2]",0.039442000,0.065605000,False
500509,7,2,"[2,2,2,2,1,1,1]","[3,1]","[[0,1],[0,1],[0,1],[0,1],[1],[0],[1]]",UNSAT,UNSAT,"[0,1]",0.015071000,0.048095000,False
500510,3,4,"[1,1,2]","[1,1,3,2]","[[1],[2,3],[0,3]]",FEASIBLE,FEASIBLE,null,0.022356000,0.021416000,False
500511,3,6,"[1,3,1]","[1,1,3,3,3,2]","[[2,4],[0,1,2,3,4,5],[2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.029943000,0.028139000,False
500512,4,2,"[1,1,2,1]","[1,3]","[[0,1],[0],[0,1],[0,1]]",UNSAT,UNSAT,"[1,2]",0.015173000,0.042613000,False
500513,7,2,"[1,2,1,1,1,1,1]","[3,1]","[[1],[0,1],[0],[0,1],[1],[1],[0]]",UNSAT,UNSAT,"[0,1]",0.014524000,0.042606000,False
500514,1,7,[3],"[3,3,2,1,3,3,3]","[[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,null,0.006153000,0.020272000,False
500515,4,2,"[1,1,2,1]","[1,2]","[[0],[0],[0,1],[1]]",UNSAT,UNSAT,"[0,1]",0.009930000,0.029434000,False
500516,6,2,"[1,1,1,1,1,1]","[1,1]","[[0,1],[0],[1],[0],[1],[1]]",UNSAT,UNSAT,"[1,3]",0.023287000,0.036585000,False
500517,3,3,"[1,2,1]","[1,2,2]","[[0,1,2],[0,1,2],[1]]",FEASIBLE,FEASIBLE,null,0.018795000,0.024451000,False
500518,2,4,"[3,2]","[1,1,3,2]","[[0,2,3],[1,3]]",FEASIBLE,FEASIBLE,null,0.010727000,0.022280000,False
500519,7,2,"[1,1,1,2,1,1,1]","[1,2]","[[0],[0],[1],[0,1],[0],[1],[1]]",UNSAT,UNSAT,"[0,1]",0.015049000,0.125561000,False
500520,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.010071000,0.033579000,False
500521,5,7,"[1,2,2,2,1]","[2,2,2,1,3,1,1]","[[0,1,2,3],[1,2,5,6],[0,1,2,3,4],[0,1],[1,2,5,6]]",FEASIBLE,FEASIBLE,null,0.160441000,0.057931000,False
500522,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.009801000,0.033850000,False
500523,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.005654000,0.013562000,False
500524,7,7,"[1,3,2,3,2,2,3]","[2,3,3,3,2,1,2]","[[4],[0,4,5],[0,1,3,4,5,6],[0,1,2,4,6],[3,4,5,6],[3,4],[1,2,5]]",UNSAT,UNSAT,"[1,6]",0.082796000,0.073740000,False
500525,1,2,[1],"[3,1]",[[1]],FEASIBLE,FEASIBLE,null,0.003516000,0.010528000,False
500526,7,2,"[1,2,2,1,1,2,2]","[1,2]","[[0],[0,1],[0,1],[0,1],[1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1]",0.014977000,0.059865000,False
500527,3,2,"[1,1,1]","[3,2]","[[0],[0],[0,1]]",FEASIBLE,FEASIBLE,null,0.015041000,0.018525000,False
500528,2,2,"[2,2]","[3,1]","[[0,1],[0,1]]",UNSAT,UNSAT,"[0,1]",0.007297000,0.025636000,False
500529,2,7,"[2,1]","[2,3,1,3,3,1,3]","[[3,5],[0,1,3,4,6]]",FEASIBLE,FEASIBLE,null,0.015325000,0.021787000,False
500530,5,6,"[2,2,2,3,1]","[2,2,2,3,1,2]","[[4,5],[2,3,4],[1,3],[1,2,3,4,5],[2]]",FEASIBLE,FEASIBLE,null,0.135600000,0.053778000,False
500531,4,5,"[3,2,1,2]","[2,1,3,2,1]","[[0,1,3,4],[1,2,3],[0,1,2,3,4],[1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.056319000,0.040829000,False
500532,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.008786000,0.030589000,False
500533,6,6,"[2,2,2,3,2,2]","[1,3,1,3,2,1]","[[1,2],[1,2,4,5],[2,5],[0,2,3,4,5],[0,1,3,5],[2,5]]",UNSAT,UNSAT,"[0,2]",0.033466000,0.146455000,False
500534,4,5,"[1,2,2,3]","[2,2,3,3,3]","[[1,2,3],[0,1,3,4],[2,4],[0,3,4]]",FEASIBLE,FEASIBLE,null,0.058531000,0.035433000,False
500535,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.014888000,0.028060000,False
500536,7,2,"[1,1,2,1,1,1,1]","[3,1]","[[1],[1],[0,1],[0],[0],[0],[0,1]]",UNSAT,UNSAT,"[0,1]",0.015267000,0.045303000,False
500537,7,1,"[1,1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.035053000,0.038028000,False
500538,1,7,[1],"[2,2,1,2,3,1,3]","[[1,6]]",FEASIBLE,FEASIBLE,null,0.006161000,0.013686000,False
500539,3,1,"[1,1,1]",[3],"[[0],[0],[0]]",FEASIBLE,FEASIBLE,null,0.010801000,0.016710000,False
500540,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.005408000,0.013318000,False
500541,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.014726000,0.027625000,False
500542,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.014658000,0.027559000,False
500543,7,5,"[2,1,2,3,2,2,1]","[3,1,2,3,3]","[[0,1,3,4],[0,2,3,4],[1,2,3],[0,1,2,3,4],[0,1],[2,4],[3]]",UNSAT,UNSAT,"[0,1,2,3,4,5,6]",0.533945000,0.095912000,False
500544,4,1,"[1,1,1,1]",[3],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.020779000,0.028940000,False
500545,4,5,"[1,1,2,3]","[2,2,2,3,3]","[[4],[0,2],[0,2,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.056683000,0.034268000,False
500546,5,7,"[3,1,2,1,3]","[2,3,3,2,3,3,1]","[[0,1,2,4,6],[0,3,6],[0,2,3,4,5,6],[1,2,3,5,6],[0,3,6]]",FEASIBLE,FEASIBLE,null,0.162996000,0.060370000,False
500547,1,7,[3],"[3,3,1,3,2,2,3]","[[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,null,0.006140000,0.140690000,False
500548,3,7,"[3,3,1]","[2,3,2,2,3,2,1]","[[0,1,2,3,4,5,6],[1,2,3,4,5,6],[0,1,2,4,5]]",FEASIBLE,FEASIBLE,null,0.050604000,0.053086000,False
500549,1,6,[1],"[2,3,3,1,1,2]",[[4]],FEASIBLE,FEASIBLE,null,0.008711000,0.016793000,False
500550,3,2,"[2,1,1]","[3,3]","[[0,1],[0,1],[0]]",FEASIBLE,FEASIBLE,null,0.020434000,0.028781000,False
500551,6,6,"[2,1,2,2,2,2]","[1,3,1,2,3,1]","[[0,1,2,3,4,5],[0,1,2,3,4,5],[0,2,4],[1,2],[0,2,4,5],[1,4]]",FEASIBLE,FEASIBLE,null,0.424624000,0.283638000,False
500552,5,5,"[2,2,1,1,1]","[2,2,3,2,1]","[[0,1,3,4],[0,3],[0,1,2,3,4],[2,3,4],[1]]",FEASIBLE,FEASIBLE,null,0.178291000,0.077769000,False
500553,6,5,"[1,3,2,1,2,2]","[3,1,1,2,1]","[[0,1,2,3,4],[0,1,2,3,4],[0,1,4],[1,3,4],[1,4],[0,2,3,4]]",UNSAT,UNSAT,"[2,4]",0.087932000,0.107013000,False
500554,5,1,"[1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.055889000,0.048302000,False
500555,7,7,"[2,2,2,3,1,1,2]","[2,1,1,2,1,3,2]","[[0,1,2,3,4,6],[1,2,5,6],[0,1,2,4,5],[0,2,3,4,5,6],[0,1,2,3,6],[3,4],[1,3,6]]",UNSAT,UNSAT,"[0,1,2,3,4,5,6]",1.161878000,0.197513000,False
500556,1,2,[1],"[1,3]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.005834000,0.017006000,False
500557,5,4,"[1,2,1,1,2]","[3,3,3,1]","[[2,3],[1,2,3],[0,1,2,3],[2],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.146024000,0.055634000,False
500558,6,3,"[3,1,1,2,1,1]","[2,2,3]","[[0,1,2],[1],[0,1,2],[0,1,2],[0,1,2],[1]]",UNSAT,UNSAT,"[0,1,5]",0.088891000,0.223557000,False
500559,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.014495000,0.053992000,False
500560,5,7,"[3,1,1,2,1]","[2,2,2,2,2,2,2]","[[0,1,2,3,4,5],[0,5],[0,1,2,3,5,6],[2,5,6],[0,5]]",FEASIBLE,FEASIBLE,null,0.264301000,0.064506000,False
500561,7,5,"[1,2,1,1,1,3,1]","[1,2,2,2,3]","[[0,1,2,3,4],[1,2,3],[0],[0,1,2,3,4],[2,3,4],[0,1,3],[0,2,3,4]]",UNSAT,UNSAT,"[2,5]",0.126474000,0.124083000,False
500562,1,3,[2],"[1,3,3]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.005524000,0.020256000,False
500563,6,2,"[1,1,1,1,1,2]","[1,2]","[[1],[0,1],[0,1],[0],[0,1],[0,1]]",UNSAT,UNSAT,"[3,5]",0.059926000,0.064908000,False
500564,2,7,"[2,1]","[2,1,1,1,2,1,1]","[[0,1,4,5,6],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,null,0.022924000,0.036694000,False
500565,3,3,"[1,1,1]","[3,2,1]","[[0,1],[0,2],[1]]",FEASIBLE,FEASIBLE,null,0.027262000,0.027464000,False
500566,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.077754000,0.053262000,False
500567,2,6,"[1,2]","[1,1,1,3,1,3]","[[0,1,3,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.020383000,0.038410000,False
500568,1,6,[1],"[1,3,1,3,2,3]",[[0]],FEASIBLE,FEASIBLE,null,0.007738000,0.023884000,False
500569,7,6,"[1,1,3,3,1,1,2]","[1,2,3,3,1,2]","[[0],[1,4,5],[0,1,3,4,5],[0,1,2,3,4,5],[0],[0,4],[0,3,5]]",UNSAT,UNSAT,"[0,4]",0.065205000,0.110287000,False
500570,3,5,"[2,3,3]","[3,3,3,2,3]","[[0,1,2],[0,1,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.041095000,0.052168000,False
500571,6,3,"[3,2,2,2,1,2]","[2,3,3]","[[0,1,2],[1,2],[0,1],[0,1,2],[0,1,2],[0,2]]",UNSAT,UNSAT,"[0,2,5]",0.103439000,0.223292000,False
500572,4,2,"[1,1,2,1]","[2,1]","[[0],[1],[0,1],[0]]",UNSAT,UNSAT,"[1,2]",0.024843000,0.048725000,False
500573,3,5,"[1,3,3]","[2,2,3,3,2]","[[2],[2,3,4],[0,3,4]]",FEASIBLE,FEASIBLE,null,0.040381000,0.044758000,False
500574,5,3,"[2,2,3,1,2]","[2,2,2]","[[0,1,2],[0,2],[0,1,2],[0,2],[0,1,2]]",UNSAT,UNSAT,"[0,1,2]",0.054733000,0.072226000,False
500575,4,5,"[2,3,1,2]","[2,2,1,2,3]","[[1,2,3,4],[0,1,2,3],[3,4],[0,1,2,4]]",FEASIBLE,FEASIBLE,null,0.085777000,0.059952000,False
500576,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.009421000,0.019133000,False
500577,7,5,"[2,1,1,2,2,1,2]","[1,2,2,2,1]","[[2,4],[0,1,2,4],[0],[3,4],[1,2],[4],[0,1,2,3]]",UNSAT,UNSAT,"[0,3]",0.052772000,0.094276000,False
500578,6,7,"[1,3,1,1,1,2]","[1,3,3,2,2,3,3]","[[4],[0,1,2,3,4,5,6],[1,2,3,4,5],[0],[1,3],[0,1,2,3,5,6]]",FEASIBLE,FEASIBLE,null,0.527109000,0.103041000,False
500579,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.023585000,0.040651000,False
500580,3,3,"[1,1,1]","[3,3,2]","[[2],[1],[0,2]]",FEASIBLE,FEASIBLE,null,0.029351000,0.030440000,False
500581,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.009245000,0.021278000,False
500582,7,5,"[3,3,2,3,3,2,1]","[1,1,2,2,1]","[[0,1,2,3,4],[1,3,4],[2,4],[0,1,2,4],[0,1,3,4],[1,2,4],[4]]",UNSAT,UNSAT,"[1,2]",0.074622000,0.113848000,False
500583,2,7,"[2,1]","[1,2,1,2,2,1,1]","[[0,1,2,3,4,5,6],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,null,0.024733000,0.042382000,False
500584,6,7,"[2,1,1,3,3,1]","[2,2,2,3,2,2,2]","[[1,2,3,4,5,6],[0,1,2,3,5,6],[1,2,3,5,6],[0,5,6],[1,2,4,6],[4]]",FEASIBLE,FEASIBLE,null,0.567772000,0.256801000,False
500585,2,5,"[1,2]","[1,2,3,3,2]","[[2],[0,1,2,4]]",FEASIBLE,FEASIBLE,null,0.019882000,0.031252000,False
500586,2,4,"[1,1]","[2,2,3,2]","[[0,1,2,3],[2]]",FEASIBLE,FEASIBLE,null,0.022571000,0.026576000,False
500587,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.010254000,0.037772000,False
500588,3,4,"[2,2,1]","[1,2,2,3]","[[0,1,2,3],[0,3],[1,3]]",FEASIBLE,FEASIBLE,null,0.087350000,0.052776000,False
500589,2,3,"[1,2]","[2,2,3]","[[0],[1,2]]",FEASIBLE,FEASIBLE,null,0.014330000,0.026045000,False
500590,7,3,"[1,1,2,1,1,1,1]","[2,1,2]","[[0],[2],[0,1],[1,2],[0,2],[0,2],[1,2]]",UNSAT,UNSAT,"[1,2,3,6]",0.349737000,0.082056000,False
500591,5,2,"[2,1,2,1,1]","[1,3]","[[0,1],[0],[0,1],[1],[0]]",UNSAT,UNSAT,"[0,1]",0.019394000,0.059519000,False
500592,1,2,[2],"[1,2]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.015401000,0.019923000,False
500593,5,6,"[1,2,3,1,3]","[3,3,3,1,1,1]","[[0,1,3,4,5],[0,1,5],[0,2,3,4,5],[4,5],[2,3,4,5]]",UNSAT,UNSAT,"[2,3,4]",0.171749000,0.090843000,False
500594,1,5,[1],"[1,2,1,3,2]",[[3]],FEASIBLE,FEASIBLE,null,0.007859000,0.019105000,False
500595,7,6,"[2,3,1,1,3,2,1]","[3,1,3,1,2,1]","[[0,2,3,4,5],[0,1,2,3,4],[0,5],[0,1,2,3,4,5],[0,1,2,3,4,5],[1,3,4,5],[3]]",UNSAT,UNSAT,"[0,1,2,3,4,5]",0.945411000,0.133358000,False
500596,2,3,"[1,1]","[1,2,1]","[[0],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.014049000,0.025050000,False
500597,5,3,"[2,1,2,1,1]","[1,1,3]","[[0,1,2],[0,1,2],[0,1],[1,2],[0,1,2]]",UNSAT,UNSAT,"[0,2]",0.025015000,0.214281000,False
500598,2,3,"[1,1]","[3,1,1]","[[1],[1]]",UNSAT,UNSAT,"[0,1]",0.017762000,0.030631000,False
500599,6,2,"[1,1,2,1,1,1]","[2,3]","[[1],[1],[0,1],[0],[0],[0]]",UNSAT,UNSAT,"[2,3,4]",0.102480000,0.060163000,False
500600,7,3,"[1,2,2,1,1,2,1]","[1,1,2]","[[0,1],[0,1],[1,2],[1],[0,1,2],[0,1,2],[0,1,2]]",UNSAT,UNSAT,"[0,1]",0.029584000,0.089027000,False
500601,5,1,"[1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.040277000,0.040905000,False
500602,2,2,"[2,1]","[2,2]","[[0,1],[0]]",FEASIBLE,FEASIBLE,null,0.009779000,0.026067000,False
500603,5,6,"[2,1,3,2,1]","[1,2,1,2,3,2]","[[0,2,3,4],[0,1,2,3,4,5],[0,1,4,5],[0,1,2,3,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.172003000,0.069062000,False
500604,3,3,"[3,2,2]","[3,2,1]","[[0,1,2],[0,2],[0,2]]",UNSAT,UNSAT,"[0,1]",0.013542000,0.044771000,False
500605,2,4,"[2,1]","[2,3,1,3]","[[0,2],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.013066000,0.024217000,False
500606,3,6,"[1,1,2]","[3,1,1,3,2,3]","[[0,1,2],[0,1,2,3,4,5],[0,5]]",FEASIBLE,FEASIBLE,null,0.037371000,0.035475000,False
500607,6,2,"[1,1,1,1,2,1]","[1,1]","[[0],[0],[0,1],[1],[0,1],[1]]",UNSAT,UNSAT,"[0,1]",0.016617000,0.048929000,False
500608,6,6,"[2,2,2,1,2,1]","[1,3,3,2,2,3]","[[0,4],[0,1,2,3,4,5],[0,1,2,3,4,5],[3,5],[0,1,2,4],[2]]",FEASIBLE,FEASIBLE,null,0.348515000,0.098921000,False
500609,4,2,"[2,1,2,2]","[2,2]","[[0,1],[1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1,2]",0.025775000,0.043548000,False
500610,5,3,"[1,1,1,1,1]","[1,2,1]","[[1,2],[1],[1,2],[2],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.076521000,0.044976000,False
500611,7,6,"[1,1,1,2,3,2,1]","[3,1,2,1,2,3]","[[4],[1,4],[0,1,2,4],[1,3,5],[2,3,4,5],[0,1,2,4],[0]]",FEASIBLE,FEASIBLE,null,0.727356000,0.062309000,False
500612,6,2,"[1,1,2,1,1,1]","[3,3]","[[0],[1],[0,1],[0,1],[1],[0]]",UNSAT,UNSAT,"[0,1,2,3,4,5]",0.148778000,0.052938000,False
500613,4,4,"[1,3,1,2]","[3,3,1,3]","[[0,2,3],[0,1,2],[1],[0,1]]",FEASIBLE,FEASIBLE,null,0.057836000,0.037643000,False
500614,4,5,"[1,1,2,3]","[2,1,2,2,3]","[[0,1,2,3],[0],[2,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.097697000,0.043722000,False
500615,7,2,"[2,2,1,1,1,1,2]","[3,2]","[[0,1],[0,1],[0],[1],[0],[1],[0,1]]",UNSAT,UNSAT,"[0,1,3]",0.084775000,0.067698000,False
500616,2,3,"[2,2]","[3,2,3]","[[0,2],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.011525000,0.026411000,False
500617,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.006881000,0.016623000,False
500618,1,2,[1],"[2,1]",[[1]],FEASIBLE,FEASIBLE,null,0.004240000,0.012403000,False
500619,6,2,"[1,1,1,1,1,1]","[3,1]","[[0,1],[0],[0],[0,1],[0,1],[0]]",UNSAT,UNSAT,"[0,1,2,3,4]",0.130829000,0.061080000,False
500620,6,3,"[3,1,3,1,1,1]","[2,1,3]","[[0,1,2],[0,1,2],[0,1,2],[1],[0],[1]]",UNSAT,UNSAT,"[0,2]",0.023590000,0.078693000,False
500621,1,3,[1],"[3,3,3]",[[0]],FEASIBLE,FEASIBLE,null,0.004666000,0.013486000,False
500622,6,4,"[2,1,2,2,1,2]","[2,1,1,1]","[[0,1,2],[0,3],[0,2],[0,1,2],[0],[0,1,2,3]]",UNSAT,UNSAT,"[0,2,3]",0.094341000,0.066736000,False
500623,7,2,"[1,1,1,2,1,1,1]","[1,2]","[[0],[0,1],[0,1],[0,1],[0],[0],[1]]",UNSAT,UNSAT,"[0,3]",0.022421000,0.124477000,False
500624,7,6,"[2,1,2,2,2,1,1]","[3,2,1,3,1,1]","[[0,1,3,5],[2,4,5],[3,4,5],[0,1,5],[0,3,4],[0],[1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.800075000,0.212745000,False
500625,1,5,[2],"[3,2,3,2,1]","[[1,3]]",FEASIBLE,FEASIBLE,null,0.006997000,0.018444000,False
500626,1,6,[1],"[1,1,3,1,2,2]","[[2,5]]",FEASIBLE,FEASIBLE,null,0.006672000,0.015834000,False
500627,1,5,[1],"[3,2,3,2,3]",[[0]],FEASIBLE,FEASIBLE,null,0.005917000,0.013957000,False
500628,6,2,"[1,1,1,1,1,1]","[2,1]","[[1],[0],[1],[0],[0],[1]]",UNSAT,UNSAT,"[0,2]",0.018572000,0.046339000,False
500629,1,7,[2],"[3,2,3,2,2,3,2]","[[0,4,5]]",FEASIBLE,FEASIBLE,null,0.007307000,0.019867000,False
500630,3,7,"[1,2,3]","[3,2,3,2,3,2,2]","[[0,3,5],[0,1,3,4,5],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,null,0.043037000,0.040672000,False
500631,7,5,"[1,1,2,3,2,3,1]","[3,1,3,2,3]","[[0,1,2,3,4],[3],[0,1,2,3,4],[0,1,2,3,4],[0,1,2,3,4],[0,1,3,4],[2]]",UNSAT,UNSAT,"[0,1,2,3,4,5,6]",0.620511000,0.125601000,False
500632,6,7,"[2,2,2,1,1,3]","[2,1,1,3,1,3,1]","[[0,1,4,5],[0,3,5],[3,5],[5],[0,2,3,4,5,6],[0,1,3,4,6]]",FEASIBLE,FEASIBLE,null,0.431545000,0.071432000,False
500633,6,5,"[1,1,1,3,1,1]","[1,1,2,1,3]","[[0,1,3,4],[0],[2,3],[0,2,3,4],[1],[1,2,3]]",UNSAT,UNSAT,"[1,2,3,4,5]",0.293785000,0.093035000,False
500634,6,2,"[1,2,1,2,1,2]","[3,1]","[[1],[0,1],[1],[0,1],[1],[0,1]]",UNSAT,UNSAT,"[0,1]",0.016708000,0.053870000,False
500635,5,7,"[1,2,1,3,2]","[2,3,1,3,2,3,3]","[[3,4],[1,2,3,4,6],[4],[0,1,3,5],[0,2,3,4]]",FEASIBLE,FEASIBLE,null,0.191948000,0.052293000,False
500636,5,7,"[1,1,2,3,1]","[3,2,1,1,2,2,1]","[[6],[3],[0,1,2,3,4,5,6],[0,1,2,3,4,5,6],[0,2,3,4,5,6]]",FEASIBLE,FEASIBLE,null,0.207297000,0.161762000,False
