seed,boxes,resources,demands,capacities,reachable,exhaustive_result,flow_result,exhaustive_subset,exhaustive_ms,flow_ms,mismatch
500478,5,2,"[1,2,1,1,1]","[3,3]","[[0],[0,1],[1],[0],[0,1]]",FEASIBLE,FEASIBLE,null,0.062143000,0.030283000,False
500479,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.002931000,0.010128000,False
500480,5,3,"[1,1,1,2,1]","[2,3,1]","[[0,1],[0,2],[0],[1,2],[0,2]]",UNSAT,UNSAT,"[1,2,3,4]",0.103786000,0.055099000,False
500481,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.007087000,0.024549000,False
500482,4,3,"[1,1,1,2]","[3,1,1]","[[0,1,2],[2],[0,1],[0,2]]",UNSAT,UNSAT,"[1,3]",0.022878000,0.034187000,False
500483,3,5,"[1,1,1]","[1,1,3,2,2]","[[1],[4],[4]]",FEASIBLE,FEASIBLE,null,0.026697000,0.019841000,False
500484,2,4,"[1,1]","[1,3,2,1]","[[0],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.010787000,0.018351000,False
500485,5,1,"[1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.034026000,0.032497000,False
500486,4,1,"[1,1,1,1]",[3],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.020692000,0.029241000,False
500487,4,2,"[1,1,1,2]","[1,3]","[[0],[1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,3]",0.013889000,0.032577000,False
500488,3,7,"[3,3,2]","[3,3,3,3,1,1,1]","[[1,2,3,4,6],[1,2,3,4,5],[1,2]]",FEASIBLE,FEASIBLE,null,0.035739000,0.035732000,False
500489,2,3,"[2,1]","[2,2,1]","[[0,1],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.008980000,0.018958000,False
500490,4,2,"[2,2,1,1]","[1,1]","[[0,1],[0,1],[0,1],[0]]",UNSAT,UNSAT,"[0,1]",0.010075000,0.034024000,False
500491,5,5,"[3,3,1,1,2]","[2,1,3,1,3]","[[0,2,3,4],[0,1,2,3,4],[4],[4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.122151000,0.045715000,False
500492,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.015455000,0.127837000,False
500493,3,4,"[1,1,3]","[3,3,1,3]","[[1,2],[3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.023452000,0.025975000,False
500494,3,1,"[1,1,1]",[3],"[[0],[0],[0]]",FEASIBLE,FEASIBLE,null,0.011018000,0.016797000,False
500495,7,2,"[1,1,2,1,1,1,1]","[1,3]","[[0,1],[0],[0,1],[0,1],[0,1],[1],[0,1]]",UNSAT,UNSAT,"[1,2]",0.026368000,0.049790000,False
500496,4,6,"[1,2,1,1]","[2,1,1,2,1,1]","[[1],[0,2,3,5],[4],[2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.068511000,0.030639000,False
500497,1,4,[1],"[3,2,2,2]",[[2]],FEASIBLE,FEASIBLE,null,0.004507000,0.011513000,False
500498,7,5,"[1,3,1,1,1,2,1]","[3,1,1,3,3]","[[2],[0,1,2,4],[2],[0,1,2,3,4],[1,2,4],[1,3],[0,1,2,3,4]]",UNSAT,UNSAT,"[0,2]",0.032416000,0.061681000,False
500499,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.010230000,0.034184000,False
500500,1,4,[2],"[2,1,3,3]","[[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.007802000,0.020910000,False
500501,4,2,"[2,1,1,1]","[1,3]","[[0,1],[0,1],[0],[0,1]]",UNSAT,UNSAT,"[0,2]",0.012981000,0.037056000,False
500502,4,4,"[2,1,2,3]","[3,1,3,1]","[[0,1,2,3],[1,3],[0,2],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.048359000,0.045177000,False
500503,5,6,"[2,1,1,1,1]","[2,1,2,2,2,3]","[[0,1,2,3,4,5],[2],[5],[1,2,5],[1,3]]",FEASIBLE,FEASIBLE,null,0.135275000,0.036568000,False
500504,6,5,"[2,1,1,1,3,1]","[3,2,1,2,3]","[[2,3],[1,2,4],[1],[0],[1,2,3,4],[0]]",FEASIBLE,FEASIBLE,null,0.243392000,0.058993000,False
500505,7,2,"[2,1,1,1,1,2,1]","[2,2]","[[0,1],[0,1],[0,1],[1],[1],[0,1],[0]]",UNSAT,UNSAT,"[0,1,5]",0.056641000,0.048510000,False
500506,2,4,"[1,1]","[2,3,3,1]","[[0,2],[1,2]]",FEASIBLE,FEASIBLE,null,0.010868000,0.110414000,False
500507,7,4,"[1,2,3,3,3,3,2]","[3,1,1,2]","[[3],[2,3],[0,1,2,3],[0,1,2],[0,1,2,3],[0,1,2,3],[0,3]]",UNSAT,UNSAT,"[1,3]",0.043687000,0.066469000,False
500508,7,4,"[1,1,1,2,3,2,1]","[3,1,3,2]","[[0,1,2,3],[1],[1],[0,1,2,3],[0,1,2,3],[0,1,2,3],[0,2,3]]",UNSAT,UNSAT,"[1,2]",0.040099000,0.067175000,False
500509,7,2,"[2,2,2,2,1,1,1]","[3,1]","[[0,1],[0,1],[0,1],[0,1],[1],[0],[1]]",UNSAT,UNSAT,"[0,1]",0.015120000,0.048118000,False
500510,3,4,"[1,1,2]","[1,1,3,2]","[[1],[2,3],[0,3]]",FEASIBLE,FEASIBLE,null,0.037695000,0.022847000,False
500511,3,6,"[1,3,1]","[1,1,3,3,3,2]","[[2,4],[0,1,2,3,4,5],[2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.031241000,0.028636000,False
500512,4,2,"[1,1,2,1]","[1,3]","[[0,1],[0],[0,1],[0,1]]",UNSAT,UNSAT,"[1,2]",0.015499000,0.042628000,False
500513,7,2,"[1,2,1,1,1,1,1]","[3,1]","[[1],[0,1],[0],[0,1],[1],[1],[0]]",UNSAT,UNSAT,"[0,1]",0.014976000,0.044192000,False
500514,1,7,[3],"[3,3,2,1,3,3,3]","[[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,null,0.006128000,0.020848000,False
500515,4,2,"[1,1,2,1]","[1,2]","[[0],[0],[0,1],[1]]",UNSAT,UNSAT,"[0,1]",0.010228000,0.030224000,False
500516,6,2,"[1,1,1,1,1,1]","[1,1]","[[0,1],[0],[1],[0],[1],[1]]",UNSAT,UNSAT,"[1,3]",0.023642000,0.036693000,False
500517,3,3,"[1,2,1]","[1,2,2]","[[0,1,2],[0,1,2],[1]]",FEASIBLE,FEASIBLE,null,0.018600000,0.023521000,False
500518,2,4,"[3,2]","[1,1,3,2]","[[0,2,3],[1,3]]",FEASIBLE,FEASIBLE,null,0.010519000,0.022238000,False
500519,7,2,"[1,1,1,2,1,1,1]","[1,2]","[[0],[0],[1],[0,1],[0],[1],[1]]",UNSAT,UNSAT,"[0,1]",0.014834000,0.122006000,False
500520,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.009917000,0.033502000,False
500521,5,7,"[1,2,2,2,1]","[2,2,2,1,3,1,1]","[[0,1,2,3],[1,2,5,6],[0,1,2,3,4],[0,1],[1,2,5,6]]",FEASIBLE,FEASIBLE,null,0.160875000,0.058086000,False
500522,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.009786000,0.033738000,False
500523,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.005892000,0.013751000,False
500524,7,7,"[1,3,2,3,2,2,3]","[2,3,3,3,2,1,2]","[[4],[0,4,5],[0,1,3,4,5,6],[0,1,2,4,6],[3,4,5,6],[3,4],[1,2,5]]",UNSAT,UNSAT,"[1,6]",0.083368000,0.092803000,False
500525,1,2,[1],"[3,1]",[[1]],FEASIBLE,FEASIBLE,null,0.003396000,0.010411000,False
500526,7,2,"[1,2,2,1,1,2,2]","[1,2]","[[0],[0,1],[0,1],[0,1],[1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1]",0.014789000,0.047609000,False
500527,3,2,"[1,1,1]","[3,2]","[[0],[0],[0,1]]",FEASIBLE,FEASIBLE,null,0.014675000,0.018193000,False
500528,2,2,"[2,2]","[3,1]","[[0,1],[0,1]]",UNSAT,UNSAT,"[0,1]",0.007288000,0.025616000,False
500529,2,7,"[2,1]","[2,3,1,3,3,1,3]","[[3,5],[0,1,3,4,6]]",FEASIBLE,FEASIBLE,null,0.015927000,0.022681000,False
500530,5,6,"[2,2,2,3,1]","[2,2,2,3,1,2]","[[4,5],[2,3,4],[1,3],[1,2,3,4,5],[2]]",FEASIBLE,FEASIBLE,null,0.139495000,0.054568000,False
500531,4,5,"[3,2,1,2]","[2,1,3,2,1]","[[0,1,3,4],[1,2,3],[0,1,2,3,4],[1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.056615000,0.039653000,False
500532,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.008707000,0.030108000,False
500533,6,6,"[2,2,2,3,2,2]","[1,3,1,3,2,1]","[[1,2],[1,2,4,5],[2,5],[0,2,3,4,5],[0,1,3,5],[2,5]]",UNSAT,UNSAT,"[0,2]",0.032827000,0.142455000,False
500534,4,5,"[1,2,2,3]","[2,2,3,3,3]","[[1,2,3],[0,1,3,4],[2,4],[0,3,4]]",FEASIBLE,FEASIBLE,null,0.057252000,0.034766000,False
500535,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.014813000,0.027425000,False
500536,7,2,"[1,1,2,1,1,1,1]","[3,1]","[[1],[1],[0,1],[0],[0],[0],[0,1]]",UNSAT,UNSAT,"[0,1]",0.014988000,0.044819000,False
500537,7,1,"[1,1,1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.034359000,0.037389000,False
500538,1,7,[1],"[2,2,1,2,3,1,3]","[[1,6]]",FEASIBLE,FEASIBLE,null,0.006055000,0.013380000,False
500539,3,1,"[1,1,1]",[3],"[[0],[0],[0]]",FEASIBLE,FEASIBLE,null,0.010382000,0.016296000,False
500540,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.005431000,0.012859000,False
500541,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.014518000,0.026919000,False
500542,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.014581000,0.026973000,False
500543,7,5,"[2,1,2,3,2,2,1]","[3,1,2,3,3]","[[0,1,3,4],[0,2,3,4],[1,2,3],[0,1,2,3,4],[0,1],[2,4],[3]]",UNSAT,UNSAT,"[0,1,2,3,4,5,6]",0.537553000,0.092269000,False
500544,4,1,"[1,1,1,1]",[3],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.020308000,0.028472000,False
500545,4,5,"[1,1,2,3]","[2,2,2,3,3]","[[4],[0,2],[0,2,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.056620000,0.033589000,False
500546,5,7,"[3,1,2,1,3]","[2,3,3,2,3,3,1]","[[0,1,2,4,6],[0,3,6],[0,2,3,4,5,6],[1,2,3,5,6],[0,3,6]]",FEASIBLE,FEASIBLE,null,0.220647000,0.060635000,False
500547,1,7,[3],"[3,3,1,3,2,2,3]","[[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,null,0.006120000,0.110416000,False
500548,3,7,"[3,3,1]","[2,3,2,2,3,2,1]","[[0,1,2,3,4,5,6],[1,2,3,4,5,6],[0,1,2,4,5]]",FEASIBLE,FEASIBLE,null,0.035223000,0.036054000,False
500549,1,6,[1],"[2,3,3,1,1,2]",[[4]],FEASIBLE,FEASIBLE,null,0.005458000,0.012104000,False
500550,3,2,"[2,1,1]","[3,3]","[[0,1],[0,1],[0]]",FEASIBLE,FEASIBLE,null,0.014579000,0.020444000,False
500551,6,6,"[2,1,2,2,2,2]","[1,3,1,2,3,1]","[[0,1,2,3,4,5],[0,1,2,3,4,5],[0,2,4],[1,2],[0,2,4,5],[1,4]]",FEASIBLE,FEASIBLE,null,0.290889000,0.087370000,False
500552,5,5,"[2,2,1,1,1]","[2,2,3,2,1]","[[0,1,3,4],[0,3],[0,1,2,3,4],[2,3,4],[1]]",FEASIBLE,FEASIBLE,null,0.118954000,0.051676000,False
500553,6,5,"[1,3,2,1,2,2]","[3,1,1,2,1]","[[0,1,2,3,4],[0,1,2,3,4],[0,1,4],[1,3,4],[1,4],[0,2,3,4]]",UNSAT,UNSAT,"[2,4]",0.086783000,0.068129000,False
500554,5,1,"[1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.032873000,0.031905000,False
500555,7,7,"[2,2,2,3,1,1,2]","[2,1,1,2,1,3,2]","[[0,1,2,3,4,6],[1,2,5,6],[0,1,2,4,5],[0,2,3,4,5,6],[0,1,2,3,6],[3,4],[1,3,6]]",UNSAT,UNSAT,"[0,1,2,3,4,5,6]",0.689323000,0.113371000,False
500556,1,2,[1],"[1,3]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.003245000,0.010993000,False
500557,5,4,"[1,2,1,1,2]","[3,3,3,1]","[[2,3],[1,2,3],[0,1,2,3],[2],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.096131000,0.032847000,False
500558,6,3,"[3,1,1,2,1,1]","[2,2,3]","[[0,1,2],[1],[0,1,2],[0,1,2],[0,1,2],[1]]",UNSAT,UNSAT,"[0,1,5]",0.057904000,0.133451000,False
500559,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.009595000,0.033024000,False
500560,5,7,"[3,1,1,2,1]","[2,2,2,2,2,2,2]","[[0,1,2,3,4,5],[0,5],[0,1,2,3,5,6],[2,5,6],[0,5]]",FEASIBLE,FEASIBLE,null,0.156044000,0.041187000,False
500561,7,5,"[1,2,1,1,1,3,1]","[1,2,2,2,3]","[[0,1,2,3,4],[1,2,3],[0],[0,1,2,3,4],[2,3,4],[0,1,3],[0,2,3,4]]",UNSAT,UNSAT,"[2,5]",0.082127000,0.083011000,False
500562,1,3,[2],"[1,3,3]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.003905000,0.013909000,False
500563,6,2,"[1,1,1,1,1,2]","[1,2]","[[1],[0,1],[0,1],[0],[0,1],[0,1]]",UNSAT,UNSAT,"[3,5]",0.034330000,0.041286000,False
500564,2,7,"[2,1]","[2,1,1,1,2,1,1]","[[0,1,4,5,6],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,null,0.015377000,0.035708000,False
500565,3,3,"[1,1,1]","[3,2,1]","[[0,1],[0,2],[1]]",FEASIBLE,FEASIBLE,null,0.018618000,0.019490000,False
500566,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.053072000,0.034122000,False
500567,2,6,"[1,2]","[1,1,1,3,1,3]","[[0,1,3,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.013529000,0.023187000,False
500568,1,6,[1],"[1,3,1,3,2,3]",[[0]],FEASIBLE,FEASIBLE,null,0.005337000,0.012002000,False
500569,7,6,"[1,1,3,3,1,1,2]","[1,2,3,3,1,2]","[[0],[1,4,5],[0,1,3,4,5],[0,1,2,3,4,5],[0],[0,4],[0,3,5]]",UNSAT,UNSAT,"[0,4]",0.042590000,0.068264000,False
500570,3,5,"[2,3,3]","[3,3,3,2,3]","[[0,1,2],[0,1,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.026349000,0.032229000,False
500571,6,3,"[3,2,2,2,1,2]","[2,3,3]","[[0,1,2],[1,2],[0,1],[0,1,2],[0,1,2],[0,2]]",UNSAT,UNSAT,"[0,2,5]",0.097855000,0.141168000,False
500572,4,2,"[1,1,2,1]","[2,1]","[[0],[1],[0,1],[0]]",UNSAT,UNSAT,"[1,2]",0.015365000,0.031555000,False
500573,3,5,"[1,3,3]","[2,2,3,3,2]","[[2],[2,3,4],[0,3,4]]",FEASIBLE,FEASIBLE,null,0.025827000,0.028637000,False
500574,5,3,"[2,2,3,1,2]","[2,2,2]","[[0,1,2],[0,2],[0,1,2],[0,2],[0,1,2]]",UNSAT,UNSAT,"[0,1,2]",0.037830000,0.049320000,False
500575,4,5,"[2,3,1,2]","[2,2,1,2,3]","[[1,2,3,4],[0,1,2,3],[3,4],[0,1,2,4]]",FEASIBLE,FEASIBLE,null,0.070636000,0.038464000,False
500576,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.005647000,0.013105000,False
500577,7,5,"[2,1,1,2,2,1,2]","[1,2,2,2,1]","[[2,4],[0,1,2,4],[0],[3,4],[1,2],[4],[0,1,2,3]]",UNSAT,UNSAT,"[0,3]",0.034601000,0.058110000,False
500578,6,7,"[1,3,1,1,1,2]","[1,3,3,2,2,3,3]","[[4],[0,1,2,3,4,5,6],[1,2,3,4,5],[0],[1,3],[0,1,2,3,5,6]]",FEASIBLE,FEASIBLE,null,0.314628000,0.061379000,False
500579,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.014006000,0.026760000,False
500580,3,3,"[1,1,1]","[3,3,2]","[[2],[1],[0,2]]",FEASIBLE,FEASIBLE,null,0.017898000,0.018328000,False
500581,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.005240000,0.012228000,False
500582,7,5,"[3,3,2,3,3,2,1]","[1,1,2,2,1]","[[0,1,2,3,4],[1,3,4],[2,4],[0,1,2,4],[0,1,3,4],[1,2,4],[4]]",UNSAT,UNSAT,"[1,2]",0.047314000,0.067722000,False
500583,2,7,"[2,1]","[1,2,1,2,2,1,1]","[[0,1,2,3,4,5,6],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,null,0.014972000,0.025482000,False
500584,6,7,"[2,1,1,3,3,1]","[2,2,2,3,2,2,2]","[[1,2,3,4,5,6],[0,1,2,3,5,6],[1,2,3,5,6],[0,5,6],[1,2,4,6],[4]]",FEASIBLE,FEASIBLE,null,0.315189000,0.143667000,False
500585,2,5,"[1,2]","[1,2,3,3,2]","[[2],[0,1,2,4]]",FEASIBLE,FEASIBLE,null,0.011879000,0.018721000,False
500586,2,4,"[1,1]","[2,2,3,2]","[[0,1,2,3],[2]]",FEASIBLE,FEASIBLE,null,0.009864000,0.016101000,False
500587,3,1,"[1,1,1]",[1],"[[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.006280000,0.022369000,False
500588,3,4,"[2,2,1]","[1,2,2,3]","[[0,1,2,3],[0,3],[1,3]]",FEASIBLE,FEASIBLE,null,0.021898000,0.031947000,False
500589,2,3,"[1,2]","[2,2,3]","[[0],[1,2]]",FEASIBLE,FEASIBLE,null,0.008485000,0.027024000,False
500590,7,3,"[1,1,2,1,1,1,1]","[2,1,2]","[[0],[2],[0,1],[1,2],[0,2],[0,2],[1,2]]",UNSAT,UNSAT,"[1,2,3,6]",0.206726000,0.048243000,False
500591,5,2,"[2,1,2,1,1]","[1,3]","[[0,1],[0],[0,1],[1],[0]]",UNSAT,UNSAT,"[0,1]",0.011609000,0.034924000,False
500592,1,2,[2],"[1,2]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.003131000,0.012546000,False
500593,5,6,"[1,2,3,1,3]","[3,3,3,1,1,1]","[[0,1,3,4,5],[0,1,5],[0,2,3,4,5],[4,5],[2,3,4,5]]",UNSAT,UNSAT,"[2,3,4]",0.103166000,0.054446000,False
500594,1,5,[1],"[1,2,1,3,2]",[[3]],FEASIBLE,FEASIBLE,null,0.004659000,0.011295000,False
500595,7,6,"[2,3,1,1,3,2,1]","[3,1,3,1,2,1]","[[0,2,3,4,5],[0,1,2,3,4],[0,5],[0,1,2,3,4,5],[0,1,2,3,4,5],[1,3,4,5],[3]]",UNSAT,UNSAT,"[0,1,2,3,4,5]",0.534055000,0.076960000,False
500596,2,3,"[1,1]","[1,2,1]","[[0],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.008586000,0.015998000,False
500597,5,3,"[2,1,2,1,1]","[1,1,3]","[[0,1,2],[0,1,2],[0,1],[1,2],[0,1,2]]",UNSAT,UNSAT,"[0,2]",0.016671000,0.117178000,False
500598,2,3,"[1,1]","[3,1,1]","[[1],[1]]",UNSAT,UNSAT,"[0,1]",0.008476000,0.020173000,False
500599,6,2,"[1,1,2,1,1,1]","[2,3]","[[1],[1],[0,1],[0],[0],[0]]",UNSAT,UNSAT,"[2,3,4]",0.069308000,0.036648000,False
500600,7,3,"[1,2,2,1,1,2,1]","[1,1,2]","[[0,1],[0,1],[1,2],[1],[0,1,2],[0,1,2],[0,1,2]]",UNSAT,UNSAT,"[0,1]",0.022937000,0.065594000,False
500601,5,1,"[1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.032801000,0.032897000,False
500602,2,2,"[2,1]","[2,2]","[[0,1],[0]]",FEASIBLE,FEASIBLE,null,0.009481000,0.016922000,False
500603,5,6,"[2,1,3,2,1]","[1,2,1,2,3,2]","[[0,2,3,4],[0,1,2,3,4,5],[0,1,4,5],[0,1,2,3,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.137168000,0.066785000,False
500604,3,3,"[3,2,2]","[3,2,1]","[[0,1,2],[0,2],[0,2]]",UNSAT,UNSAT,"[0,1]",0.011027000,0.036381000,False
500605,2,4,"[2,1]","[2,3,1,3]","[[0,2],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.010522000,0.031879000,False
500606,3,6,"[1,1,2]","[3,1,1,3,2,3]","[[0,1,2],[0,1,2,3,4,5],[0,5]]",FEASIBLE,FEASIBLE,null,0.030730000,0.045984000,False
500607,6,2,"[1,1,1,1,2,1]","[1,1]","[[0],[0],[0,1],[1],[0,1],[1]]",UNSAT,UNSAT,"[0,1]",0.013594000,0.050708000,False
500608,6,6,"[2,2,2,1,2,1]","[1,3,3,2,2,3]","[[0,4],[0,1,2,3,4,5],[0,1,2,3,4,5],[3,5],[0,1,2,4],[2]]",FEASIBLE,FEASIBLE,null,0.300948000,0.066141000,False
500609,4,2,"[2,1,2,2]","[2,2]","[[0,1],[1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1,2]",0.021469000,0.035913000,False
500610,5,3,"[1,1,1,1,1]","[1,2,1]","[[1,2],[1],[1,2],[2],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.064218000,0.037287000,False
500611,7,6,"[1,1,1,2,3,2,1]","[3,1,2,1,2,3]","[[4],[1,4],[0,1,2,4],[1,3,5],[2,3,4,5],[0,1,2,4],[0]]",FEASIBLE,FEASIBLE,null,0.621919000,0.052093000,False
500612,6,2,"[1,1,2,1,1,1]","[3,3]","[[0],[1],[0,1],[0,1],[1],[0]]",UNSAT,UNSAT,"[0,1,2,3,4,5]",0.123545000,0.042959000,False
500613,4,4,"[1,3,1,2]","[3,3,1,3]","[[0,2,3],[0,1,2],[1],[0,1]]",FEASIBLE,FEASIBLE,null,0.047892000,0.031574000,False
500614,4,5,"[1,1,2,3]","[2,1,2,2,3]","[[0,1,2,3],[0],[2,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.056961000,0.034683000,False
500615,7,2,"[2,2,1,1,1,1,2]","[3,2]","[[0,1],[0,1],[0],[1],[0],[1],[0,1]]",UNSAT,UNSAT,"[0,1,3]",0.054370000,0.047907000,False
500616,2,3,"[2,2]","[3,2,3]","[[0,2],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.009273000,0.020973000,False
500617,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.005631000,0.013425000,False
500618,1,2,[1],"[2,1]",[[1]],FEASIBLE,FEASIBLE,null,0.003461000,0.010451000,False
500619,6,2,"[1,1,1,1,1,1]","[3,1]","[[0,1],[0],[0],[0,1],[0,1],[0]]",UNSAT,UNSAT,"[0,1,2,3,4]",0.108976000,0.042034000,False
500620,6,3,"[3,1,3,1,1,1]","[2,1,3]","[[0,1,2],[0,1,2],[0,1,2],[1],[0],[1]]",UNSAT,UNSAT,"[0,2]",0.019953000,0.065633000,False
500621,1,3,[1],"[3,3,3]",[[0]],FEASIBLE,FEASIBLE,null,0.003877000,0.011244000,False
500622,6,4,"[2,1,2,2,1,2]","[2,1,1,1]","[[0,1,2],[0,3],[0,2],[0,1,2],[0],[0,1,2,3]]",UNSAT,UNSAT,"[0,2,3]",0.079492000,0.055996000,False
500623,7,2,"[1,1,1,2,1,1,1]","[1,2]","[[0],[0,1],[0,1],[0,1],[0],[0],[1]]",UNSAT,UNSAT,"[0,3]",0.018650000,0.044863000,False
500624,7,6,"[2,1,2,2,2,1,1]","[3,2,1,3,1,1]","[[0,1,3,5],[2,4,5],[3,4,5],[0,1,5],[0,3,4],[0],[1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.614861000,0.155341000,False
500625,1,5,[2],"[3,2,3,2,1]","[[1,3]]",FEASIBLE,FEASIBLE,null,0.005286000,0.014729000,False
500626,1,6,[1],"[1,1,3,1,2,2]","[[2,5]]",FEASIBLE,FEASIBLE,null,0.005479000,0.013318000,False
500627,1,5,[1],"[3,2,3,2,3]",[[0]],FEASIBLE,FEASIBLE,null,0.004873000,0.011736000,False
500628,6,2,"[1,1,1,1,1,1]","[2,1]","[[1],[0],[1],[0],[0],[1]]",UNSAT,UNSAT,"[0,2]",0.015513000,0.038209000,False
500629,1,7,[2],"[3,2,3,2,2,3,2]","[[0,4,5]]",FEASIBLE,FEASIBLE,null,0.006137000,0.016976000,False
500630,3,7,"[1,2,3]","[3,2,3,2,3,2,2]","[[0,3,5],[0,1,3,4,5],[0,1,2,3,4,5,6]]",FEASIBLE,FEASIBLE,null,0.035760000,0.033103000,False
500631,7,5,"[1,1,2,3,2,3,1]","[3,1,3,2,3]","[[0,1,2,3,4],[3],[0,1,2,3,4],[0,1,2,3,4],[0,1,2,3,4],[0,1,3,4],[2]]",UNSAT,UNSAT,"[0,1,2,3,4,5,6]",0.536417000,0.105783000,False
500632,6,7,"[2,2,2,1,1,3]","[2,1,1,3,1,3,1]","[[0,1,4,5],[0,3,5],[3,5],[5],[0,2,3,4,5,6],[0,1,3,4,6]]",FEASIBLE,FEASIBLE,null,0.343738000,0.054573000,False
500633,6,5,"[1,1,1,3,1,1]","[1,1,2,1,3]","[[0,1,3,4],[0],[2,3],[0,2,3,4],[1],[1,2,3]]",UNSAT,UNSAT,"[1,2,3,4,5]",0.248976000,0.073400000,False
500634,6,2,"[1,2,1,2,1,2]","[3,1]","[[1],[0,1],[1],[0,1],[1],[0,1]]",UNSAT,UNSAT,"[0,1]",0.013889000,0.044249000,False
500635,5,7,"[1,2,1,3,2]","[2,3,1,3,2,3,3]","[[3,4],[1,2,3,4,6],[4],[0,1,3,5],[0,2,3,4]]",FEASIBLE,FEASIBLE,null,0.167516000,0.044456000,False
500636,5,7,"[1,1,2,3,1]","[3,2,1,1,2,2,1]","[[6],[3],[0,1,2,3,4,5,6],[0,1,2,3,4,5,6],[0,2,3,4,5,6]]",FEASIBLE,FEASIBLE,null,0.198825000,0.138341000,False
