run_order,instance,family,scale,variant,noise_percent,variables,clauses,cnf_sha256,expected_result,repetition,timeout_seconds,solver,solver_version,binary_sha256,seed,runtime_ms,status,timed_out,exit_code,peak_rss_kb,conflicts,decisions,propagations,raw_log,benefit_gate_decision,benefit_gate_ms,benefit_gate_reason,boxes_found,fallback_cdcl_ms,fallback_exit_code,fallback_status,fallback_timed_out,fallback_used,final_result,flow_edges,flow_ms,flow_nodes,gate_decision,gate_ms,gate_reason,gate_signals,maximum_flow,recovery_ms,recovery_reason,recovery_status,registry_ms,registry_reason,registry_status,resources_found,structural_result,total_demand,total_lkk_hybrid_ms,witness_file,witness_valid,total_lkk_end_to_end_ms
110,013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,0,400,1704,81ee1ff3b3f6ddccce89ed1f0c5397ae725cc4d9e34a45162479340aa418e52c,SATISFIABLE,1,5.0,lkk_hybrid,,,1,1122.483261,SATISFIABLE,False,0,19404,52,46191,1701573,results/phase3/20260816Tphase3candidate02Z/logs/measurements/hybrid/00110__013_random_3sat_planted_sat_scale400_noise0__lkk_hybrid__seed1__rep1.log,RUN_LKK,0.014792,"deterministic_accept(signal_count=422,clauses=1704)",0,870.492361,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,10.779273,monotone_cardinality_signal,"{""estimated_resolution_pairs"":16015,""mirror_pairs"":0,""mixed_clauses"":1282,""monotone_negative_clauses"":216,""monotone_positive_clauses"":206}",,6.858918,fixed_point,COMPLETE,31.502261,no_sound_exact_r_boxes,UNKNOWN,0,UNKNOWN,,946.097121,,False,1122.483261
111,013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,0,400,1704,81ee1ff3b3f6ddccce89ed1f0c5397ae725cc4d9e34a45162479340aa418e52c,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,1,923.106823,SATISFIABLE,False,10,5652,52,46191,1701573,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00111__013_random_3sat_planted_sat_scale400_noise0__cadical__seed1__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,0,400,1704,81ee1ff3b3f6ddccce89ed1f0c5397ae725cc4d9e34a45162479340aa418e52c,SATISFIABLE,1,5.0,lkk_hybrid,,,2,1173.62303,SATISFIABLE,False,0,19504,22,45612,1687887,results/phase3/20260816Tphase3candidate02Z/logs/measurements/hybrid/00112__013_random_3sat_planted_sat_scale400_noise0__lkk_hybrid__seed2__rep1.log,RUN_LKK,0.020249,"deterministic_accept(signal_count=422,clauses=1704)",0,921.019545,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,11.038461,monotone_cardinality_signal,"{""estimated_resolution_pairs"":16015,""mirror_pairs"":0,""mixed_clauses"":1282,""monotone_negative_clauses"":216,""monotone_positive_clauses"":206}",,7.830393,fixed_point,COMPLETE,29.853551,no_sound_exact_r_boxes,UNKNOWN,0,UNKNOWN,,995.715672,,False,1173.62303
113,013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,0,400,1704,81ee1ff3b3f6ddccce89ed1f0c5397ae725cc4d9e34a45162479340aa418e52c,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,2,972.355642,SATISFIABLE,False,10,5316,22,45612,1687887,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00113__013_random_3sat_planted_sat_scale400_noise0__cadical__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,0,400,1704,81ee1ff3b3f6ddccce89ed1f0c5397ae725cc4d9e34a45162479340aa418e52c,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,2,2125.604844,SATISFIABLE,False,10,5596,72282,118280,4597206,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00114__013_random_3sat_planted_sat_scale400_noise0__kissat__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,0,400,1704,81ee1ff3b3f6ddccce89ed1f0c5397ae725cc4d9e34a45162479340aa418e52c,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,3,871.326506,SATISFIABLE,False,10,5380,74,45531,1694186,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00115__013_random_3sat_planted_sat_scale400_noise0__cadical__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,0,400,1704,81ee1ff3b3f6ddccce89ed1f0c5397ae725cc4d9e34a45162479340aa418e52c,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,3,720.576511,SATISFIABLE,False,10,4700,24105,41783,1560450,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00116__013_random_3sat_planted_sat_scale400_noise0__kissat__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,013_random_3sat_planted_sat_scale400_noise0.cnf,random_3sat,400,planted_sat,0,400,1704,81ee1ff3b3f6ddccce89ed1f0c5397ae725cc4d9e34a45162479340aa418e52c,SATISFIABLE,1,5.0,lkk_hybrid,,,3,1071.197099,SATISFIABLE,False,0,19416,74,45531,1694186,results/phase3/20260816Tphase3candidate02Z/logs/measurements/hybrid/00117__013_random_3sat_planted_sat_scale400_noise0__lkk_hybrid__seed3__rep1.log,RUN_LKK,0.011596,"deterministic_accept(signal_count=422,clauses=1704)",0,870.666924,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,9.623493,monotone_cardinality_signal,"{""estimated_resolution_pairs"":16015,""mirror_pairs"":0,""mixed_clauses"":1282,""monotone_negative_clauses"":216,""monotone_positive_clauses"":206}",,6.247879,fixed_point,COMPLETE,33.152208,no_sound_exact_r_boxes,UNKNOWN,0,UNKNOWN,,944.58233,,False,1071.197099
118,014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,0,800,3408,fd58df526220be8222552894f830e241112d40ed67fe266af712d63bfbbd1968,SATISFIABLE,1,5.0,lkk_hybrid,,,1,1071.471921,SATISFIABLE,False,0,20280,114,40743,1968105,results/phase3/20260816Tphase3candidate02Z/logs/measurements/hybrid/00118__014_random_3sat_planted_sat_scale800_noise0__lkk_hybrid__seed1__rep1.log,RUN_LKK,0.026648,"deterministic_accept(signal_count=863,clauses=3408)",0,769.188152,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,17.204241,monotone_cardinality_signal,"{""estimated_resolution_pairs"":32412,""mirror_pairs"":1,""mixed_clauses"":2547,""monotone_negative_clauses"":438,""monotone_positive_clauses"":423}",,10.499168,fixed_point,COMPLETE,101.590802,no_sound_exact_r_boxes,UNKNOWN,0,UNKNOWN,,926.444631,,False,1071.471921
119,014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,0,800,3408,fd58df526220be8222552894f830e241112d40ed67fe266af712d63bfbbd1968,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,1,771.197831,SATISFIABLE,False,10,6352,114,40743,1968105,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00119__014_random_3sat_planted_sat_scale800_noise0__cadical__seed1__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,0,800,3408,fd58df526220be8222552894f830e241112d40ed67fe266af712d63bfbbd1968,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,1,117.42972,SATISFIABLE,False,10,2516,3004,7206,292207,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00120__014_random_3sat_planted_sat_scale800_noise0__kissat__seed1__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,0,800,3408,fd58df526220be8222552894f830e241112d40ed67fe266af712d63bfbbd1968,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,2,770.216974,SATISFIABLE,False,10,6272,160,37827,1968357,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00121__014_random_3sat_planted_sat_scale800_noise0__cadical__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,0,800,3408,fd58df526220be8222552894f830e241112d40ed67fe266af712d63bfbbd1968,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,2,219.237729,SATISFIABLE,False,10,2696,3971,8875,465200,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00122__014_random_3sat_planted_sat_scale800_noise0__kissat__seed2__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,0,800,3408,fd58df526220be8222552894f830e241112d40ed67fe266af712d63bfbbd1968,SATISFIABLE,1,5.0,lkk_hybrid,,,2,1222.958981,SATISFIABLE,False,0,20012,160,37827,1968357,results/phase3/20260816Tphase3candidate02Z/logs/measurements/hybrid/00123__014_random_3sat_planted_sat_scale800_noise0__lkk_hybrid__seed2__rep1.log,RUN_LKK,0.020009,"deterministic_accept(signal_count=863,clauses=3408)",0,870.558999,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,19.647563,monotone_cardinality_signal,"{""estimated_resolution_pairs"":32412,""mirror_pairs"":1,""mixed_clauses"":2547,""monotone_negative_clauses"":438,""monotone_positive_clauses"":423}",,10.34371,fixed_point,COMPLETE,98.18886,no_sound_exact_r_boxes,UNKNOWN,0,UNKNOWN,,1029.983116,,False,1222.958981
124,014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,0,800,3408,fd58df526220be8222552894f830e241112d40ed67fe266af712d63bfbbd1968,SATISFIABLE,1,5.0,kissat,4.0.4,e3d85acb36b9feb1828cedbfca70941efe69f76dc80fa99273e60ed0ed73e168,3,117.194912,SATISFIABLE,False,10,2520,2999,6606,295133,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00124__014_random_3sat_planted_sat_scale800_noise0__kissat__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,0,800,3408,fd58df526220be8222552894f830e241112d40ed67fe266af712d63bfbbd1968,SATISFIABLE,1,5.0,lkk_hybrid,,,3,1423.08993,SATISFIABLE,False,0,20116,90,57973,2665115,results/phase3/20260816Tphase3candidate02Z/logs/measurements/hybrid/00125__014_random_3sat_planted_sat_scale800_noise0__lkk_hybrid__seed3__rep1.log,RUN_LKK,0.017609,"deterministic_accept(signal_count=863,clauses=3408)",0,1071.21881,10,SATISFIABLE,False,True,SATISFIABLE,0,0.0,0,RUN_LKK,20.082011,monotone_cardinality_signal,"{""estimated_resolution_pairs"":32412,""mirror_pairs"":1,""mixed_clauses"":2547,""monotone_negative_clauses"":438,""monotone_positive_clauses"":423}",,11.152603,fixed_point,COMPLETE,117.124658,no_sound_exact_r_boxes,UNKNOWN,0,UNKNOWN,,1251.538902,,False,1423.08993
126,014_random_3sat_planted_sat_scale800_noise0.cnf,random_3sat,800,planted_sat,0,800,3408,fd58df526220be8222552894f830e241112d40ed67fe266af712d63bfbbd1968,SATISFIABLE,1,5.0,cadical,3.0.1,77236219227fe9bc340e54563f347e2ec1b60f0189a076899dd82340fd3a304d,3,1121.905109,SATISFIABLE,False,10,6880,90,57973,2665115,results/phase3/20260816Tphase3candidate02Z/logs/measurements/direct/00126__014_random_3sat_planted_sat_scale800_noise0__cadical__seed3__rep1.log,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
