seed,boxes,resources,demands,capacities,reachable,exhaustive_result,flow_result,exhaustive_subset,exhaustive_ms,flow_ms,maximum_flow,total_demand,flow_nodes,flow_edges,mismatch
300467,2,5,"[1,1]","[1,1,3,1,3]","[[1,2],[1,3,4]]",FEASIBLE,FEASIBLE,null,0.014149000,0.021355000,2,2,9,12,False
300468,5,5,"[1,3,2,2,2]","[3,3,1,3,3]","[[0,1,2,3,4],[0,1,2,3,4],[0,1,4],[0,2,4],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.135262000,0.067486000,10,10,12,29,False
300469,5,3,"[1,1,1,1,2]","[1,1,3]","[[1],[0,1,2],[1,2],[2],[0,1,2]]",UNSAT,UNSAT,"[0,1,2,3,4]",0.126016000,0.056579000,5,6,10,18,False
300470,6,4,"[1,1,1,1,1,1]","[2,2,1,3]","[[0],[0,1],[0],[3],[0,1],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.225492000,0.050862000,6,6,12,21,False
300471,3,4,"[2,1,2]","[3,1,3,1]","[[0,1,2,3],[0,3],[0,2]]",FEASIBLE,FEASIBLE,null,0.025055000,0.027546000,5,5,9,15,False
300472,2,6,"[2,3]","[2,2,2,1,3,3]","[[1,4],[0,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.015544000,0.027424000,5,5,10,15,False
300473,4,3,"[1,2,3,1]","[3,3,3]","[[0,1,2],[0,2],[0,1,2],[0]]",FEASIBLE,FEASIBLE,null,0.041607000,0.041581000,7,7,9,16,False
300474,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.006160000,0.014460000,2,2,5,5,False
300475,1,4,[1],"[2,1,2,2]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.004859000,0.013668000,1,1,7,8,False
300476,4,4,"[1,1,1,3]","[1,2,3,2]","[[0,2],[0,2,3],[1,2],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.052013000,0.044246000,6,6,10,18,False
300477,2,1,"[1,1]",[3],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.006277000,0.014570000,2,2,5,5,False
300478,4,3,"[2,2,2,3]","[1,1,3]","[[1,2],[0,1,2],[1,2],[0,1,2]]",UNSAT,UNSAT,"[0,2]",0.016996000,0.061111000,5,9,9,17,False
300479,3,2,"[1,1,1]","[3,1]","[[1],[0],[1]]",UNSAT,UNSAT,"[0,2]",0.012029000,0.113973000,2,3,7,8,False
300480,3,4,"[1,1,2]","[3,1,3,2]","[[2,3],[0],[1,2,3]]",FEASIBLE,FEASIBLE,null,0.025991000,0.024828000,4,4,9,13,False
300481,2,3,"[1,1]","[2,1,2]","[[0,1,2],[1]]",FEASIBLE,FEASIBLE,null,0.009813000,0.017263000,2,2,7,9,False
300482,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.023861000,0.052591000,2,5,8,11,False
300483,2,3,"[2,2]","[2,1,2]","[[0,1,2],[1,2]]",FEASIBLE,FEASIBLE,null,0.014109000,0.034423000,4,4,7,10,False
300484,5,3,"[1,1,1,2,2]","[2,1,2]","[[0],[1,2],[2],[1,2],[0,1,2]]",UNSAT,UNSAT,"[1,2,3]",0.059577000,0.046321000,5,7,10,17,False
300485,4,4,"[3,2,1,2]","[2,3,2,3]","[[0,1,2,3],[0,2,3],[0,3],[0,3]]",FEASIBLE,FEASIBLE,null,0.052728000,0.048905000,8,8,10,19,False
300486,2,2,"[1,2]","[1,2]","[[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.007983000,0.030776000,3,3,6,8,False
300487,4,4,"[2,1,1,3]","[2,2,3,3]","[[0,3],[1,3],[0,1,2,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.053736000,0.036108000,7,7,10,20,False
300488,2,2,"[1,1]","[2,1]","[[0,1],[1]]",FEASIBLE,FEASIBLE,null,0.007933000,0.016089000,2,2,6,7,False
300489,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.009674000,0.036634000,1,5,8,11,False
300490,6,3,"[1,1,1,2,1,2]","[1,1,3]","[[0],[0],[1,2],[1,2],[2],[0,1]]",UNSAT,UNSAT,"[0,1]",0.018862000,0.061572000,5,8,11,18,False
300491,6,5,"[1,1,1,2,2,2]","[1,1,2,3,1]","[[1],[4],[1,4],[0,1,2,3,4],[1,3],[0,1,3]]",UNSAT,UNSAT,"[0,4]",0.037925000,0.074634000,7,9,13,25,False
300492,1,4,[2],"[3,2,3,1]","[[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.004828000,0.017918000,2,2,7,9,False
300493,5,6,"[3,3,3,2,1]","[1,3,3,2,1,1]","[[0,2,3,5],[1,2,3,4,5],[0,2,5],[0,1,3,4],[1]]",UNSAT,UNSAT,"[0,2]",0.031763000,0.068172000,11,12,13,28,False
300494,6,2,"[1,1,1,2,1,1]","[2,2]","[[0,1],[0],[0],[0,1],[1],[0,1]]",UNSAT,UNSAT,"[1,2,3]",0.061690000,0.132994000,4,7,10,17,False
300495,4,5,"[3,2,1,2]","[1,3,3,2,3]","[[0,1,2,3],[0,1,2,3],[1],[0,2,3,4]]",FEASIBLE,FEASIBLE,null,0.061660000,0.039443000,8,8,11,22,False
300496,4,4,"[1,2,1,3]","[2,1,3,2]","[[1],[0,1],[0],[1,2,3]]",UNSAT,UNSAT,"[0,1]",0.016804000,0.039930000,5,7,10,15,False
300497,1,1,[1],[1],[[0]],FEASIBLE,FEASIBLE,null,0.003001000,0.010783000,1,1,4,3,False
300498,6,1,"[1,1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.010379000,0.035884000,1,6,9,13,False
300499,1,5,[2],"[3,2,1,3,2]","[[2,4]]",FEASIBLE,FEASIBLE,null,0.005414000,0.015940000,2,2,8,8,False
300500,6,1,"[1,1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.055286000,0.045962000,3,6,9,13,False
300501,6,5,"[3,3,2,1,2,1]","[1,1,1,2,2]","[[0,1,2,3,4],[0,1,3,4],[0,1,2,3,4],[3],[0,2,3,4],[0,1,2,3,4]]",UNSAT,UNSAT,"[0,1,2]",0.078159000,0.073931000,7,12,13,35,False
300502,2,5,"[2,2]","[2,2,2,2,1]","[[0,1,2,3,4],[1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.012749000,0.024232000,4,4,9,16,False
300503,3,5,"[2,3,1]","[2,2,1,1,1]","[[0,1,2,3,4],[1,2,3,4],[3,4]]",FEASIBLE,FEASIBLE,null,0.026814000,0.031620000,6,6,10,19,False
300504,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.002836000,0.009973000,1,1,4,3,False
300505,1,2,[2],"[2,1]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.003317000,0.013559000,2,2,5,5,False
300506,4,4,"[1,1,2,2]","[1,2,3,1]","[[1],[1],[0,1,2],[0,1,3]]",UNSAT,UNSAT,"[0,1,2,3]",0.046441000,0.040221000,5,6,10,16,False
300507,6,2,"[1,1,1,1,1,1]","[3,3]","[[1],[0,1],[1],[1],[0,1],[0]]",FEASIBLE,FEASIBLE,null,0.122399000,0.030882000,6,6,10,16,False
300508,4,3,"[3,3,2,2]","[3,3,2]","[[0,1,2],[0,1,2],[1,2],[1,2]]",UNSAT,UNSAT,"[0,1,2]",0.026966000,0.044852000,7,10,9,17,False
300509,4,6,"[1,2,1,1]","[3,1,1,3,2,1]","[[2],[1,4,5],[5],[4,5]]",FEASIBLE,FEASIBLE,null,0.148689000,0.136832000,5,5,12,17,False
300510,3,5,"[1,1,2]","[1,1,2,3,2]","[[1,3],[2,4],[1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.027731000,0.025711000,4,4,10,16,False
300511,2,3,"[1,1]","[3,2,2]","[[1,2],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.009118000,0.016343000,2,2,7,10,False
300512,4,5,"[2,2,1,1]","[1,2,1,1,3]","[[0,2,3,4],[0,1,3],[1,4],[2]]",FEASIBLE,FEASIBLE,null,0.056064000,0.042455000,6,6,11,19,False
300513,4,6,"[2,2,1,1]","[3,2,1,3,2,1]","[[2,3],[0,1,2,3,4,5],[2],[0,2,3,5]]",UNSAT,UNSAT,"[0,2]",0.025053000,0.042000000,5,6,12,23,False
300514,6,3,"[3,2,2,1,1,3]","[2,2,2]","[[0,1,2],[0,2],[0,1],[0,2],[2],[0,1,2]]",UNSAT,UNSAT,"[0,1,2]",0.052410000,0.055944000,6,12,11,22,False
300515,6,5,"[2,2,1,2,2,1]","[2,1,1,3,1]","[[0,2],[1,4],[2],[1,4],[0,1,2,3,4],[0]]",UNSAT,UNSAT,"[0,2]",0.027858000,0.053417000,6,10,13,24,False
300516,4,3,"[1,2,1,2]","[3,2,1]","[[1],[0,1,2],[0,1,2],[1,2]]",UNSAT,UNSAT,"[0,1,3]",0.030157000,0.037631000,5,6,9,16,False
300517,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.005819000,0.013726000,2,2,5,5,False
300518,2,3,"[3,1]","[2,3,2]","[[0,1,2],[0]]",FEASIBLE,FEASIBLE,null,0.008875000,0.019830000,4,4,7,9,False
300519,1,3,[3],"[3,3,3]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.003839000,0.015827000,3,3,6,7,False
300520,4,2,"[2,2,2,1]","[1,1]","[[0,1],[0,1],[0,1],[1]]",UNSAT,UNSAT,"[0,1]",0.010348000,0.033559000,2,7,8,13,False
300521,1,3,[1],"[1,3,1]","[[0,1,2]]",FEASIBLE,FEASIBLE,null,0.003922000,0.012317000,1,1,6,7,False
300522,4,3,"[1,1,1,1]","[2,1,2]","[[0,1],[0,1,2],[0],[1,2]]",FEASIBLE,FEASIBLE,null,0.038152000,0.034544000,4,4,9,15,False
300523,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.020402000,0.071359000,2,5,8,11,False
300524,5,2,"[1,2,2,1,1]","[2,1]","[[1],[0,1],[0,1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1]",0.012013000,0.136171000,3,7,9,16,False
300525,4,1,"[1,1,1,1]",[3],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.020415000,0.028693000,3,4,7,9,False
300526,3,4,"[2,1,1]","[1,3,1,2]","[[0,1,3],[0,1,2,3],[0]]",FEASIBLE,FEASIBLE,null,0.022891000,0.031607000,4,4,9,15,False
300527,3,1,"[1,1,1]",[3],"[[0],[0],[0]]",FEASIBLE,FEASIBLE,null,0.010171000,0.016849000,3,3,6,7,False
300528,6,6,"[3,2,1,1,1,1]","[3,1,3,1,3,1]","[[0,1,2,3,4,5],[0,1,2,3,5],[3],[1],[1,3,4,5],[2]]",FEASIBLE,FEASIBLE,null,0.292651000,0.059682000,9,9,14,30,False
300529,2,6,"[1,1]","[1,1,2,1,2,1]","[[0,1,2,3,4,5],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.014068000,0.022831000,2,2,10,20,False
300530,2,1,"[1,1]",[2],"[[0],[0]]",FEASIBLE,FEASIBLE,null,0.005626000,0.013130000,2,2,5,5,False
300531,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.002695000,0.009679000,1,1,4,3,False
300532,2,3,"[2,2]","[2,1,2]","[[0,1,2],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.008799000,0.020911000,4,4,7,11,False
300533,4,4,"[2,1,1,1]","[1,2,3,3]","[[0,1,2,3],[2],[2],[1]]",FEASIBLE,FEASIBLE,null,0.047113000,0.025114000,5,5,10,15,False
300534,5,6,"[1,2,2,2,1]","[1,2,1,1,2,3]","[[0,1,2,3,4],[1,3],[0,1,3,4,5],[0,1,2,3,5],[1,2,4,5]]",FEASIBLE,FEASIBLE,null,0.138765000,0.047227000,8,8,13,32,False
300535,1,3,[1],"[2,3,1]","[[1,2]]",FEASIBLE,FEASIBLE,null,0.004053000,0.011630000,1,1,6,6,False
300536,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.002744000,0.009371000,1,1,4,3,False
300537,4,1,"[1,1,1,1]",[3],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.019896000,0.028495000,3,4,7,9,False
300538,3,4,"[1,1,2]","[1,3,1,3]","[[2],[3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.022581000,0.023093000,4,4,9,13,False
300539,1,3,[2],"[2,2,1]","[[0,1]]",FEASIBLE,FEASIBLE,null,0.003977000,0.013774000,2,2,6,6,False
300540,6,5,"[3,1,1,1,1,1]","[3,3,1,3,3]","[[1,2,4],[3],[3],[1],[2],[0]]",UNSAT,UNSAT,"[0,4]",0.034467000,0.044462000,7,8,13,19,False
300541,4,5,"[3,3,1,2]","[1,1,1,2,2]","[[1,2,3,4],[0,1,2,3],[1,2,3],[0,1,2,3,4]]",UNSAT,UNSAT,"[0,1,2]",0.041108000,0.164223000,7,9,11,25,False
300542,1,5,[1],"[3,1,1,1,1]",[[4]],FEASIBLE,FEASIBLE,null,0.005240000,0.012521000,1,1,8,7,False
300543,2,2,"[1,1]","[2,3]","[[0],[0]]",FEASIBLE,FEASIBLE,null,0.007333000,0.014221000,2,2,6,6,False
300544,4,6,"[3,1,1,1]","[2,2,2,2,1,2]","[[1,2,3,4],[2,3,4,5],[0,1,2,3,4,5],[1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.066895000,0.035852000,6,6,12,29,False
300545,3,2,"[1,2,1]","[1,3]","[[1],[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.014720000,0.021025000,4,4,7,10,False
300546,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.002975000,0.010409000,1,1,4,3,False
300547,1,4,[2],"[1,1,3,2]","[[1,2,3]]",FEASIBLE,FEASIBLE,null,0.004368000,0.014870000,2,2,7,8,False
300548,6,6,"[1,1,1,3,3,2]","[1,2,2,2,1,3]","[[1,2,3,4,5],[0,1,2,3,4,5],[2,3,5],[0,4,5],[1,3,4,5],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.295816000,0.078994000,11,11,14,38,False
300549,4,3,"[3,1,1,1]","[2,3,3]","[[0,1,2],[2],[1,2],[2]]",FEASIBLE,FEASIBLE,null,0.039125000,0.026981000,6,6,9,14,False
300550,6,3,"[1,3,1,2,1,1]","[2,2,2]","[[0,2],[0,1,2],[1],[0,1],[0,1],[2]]",UNSAT,UNSAT,"[1,2,3]",0.076460000,0.048245000,6,9,11,20,False
300551,3,6,"[3,1,3]","[1,3,2,1,2,3]","[[0,1,2,4,5],[1,2,3,4,5],[1,2,3]]",FEASIBLE,FEASIBLE,null,0.031627000,0.033156000,7,7,11,22,False
300552,1,4,[2],"[3,3,1,3]","[[0,2]]",FEASIBLE,FEASIBLE,null,0.004419000,0.014530000,2,2,7,7,False
300553,1,4,[1],"[1,2,3,1]",[[3]],FEASIBLE,FEASIBLE,null,0.004540000,0.013217000,1,1,7,6,False
300554,5,3,"[1,1,1,1,1]","[1,3,2]","[[0],[2],[0],[1],[1,2]]",UNSAT,UNSAT,"[0,2]",0.017576000,0.034639000,4,5,10,14,False
300555,5,5,"[1,2,3,2,1]","[1,2,2,3,2]","[[0,1,2,3],[0,1,4],[0,1,2,4],[0,1,2,3,4],[4]]",FEASIBLE,FEASIBLE,null,0.118951000,0.134594000,9,9,12,27,False
300556,6,4,"[1,1,1,2,2,2]","[2,3,3,1]","[[0,2],[0,1,2,3],[1],[0,1,2,3],[0,1,2,3],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.216182000,0.058385000,9,9,12,28,False
300557,2,5,"[1,1]","[3,3,1,3,3]","[[2],[2]]",UNSAT,UNSAT,"[0,1]",0.012255000,0.022638000,1,2,9,9,False
300558,6,2,"[2,1,2,1,1,1]","[1,2]","[[0,1],[1],[0,1],[0],[0],[1]]",UNSAT,UNSAT,"[0,2]",0.016392000,0.039731000,3,8,10,16,False
300559,6,4,"[1,3,1,1,2,2]","[3,2,3,3]","[[0],[0,1,2,3],[0,1,2,3],[1],[0,1,2,3],[0,2,3]]",FEASIBLE,FEASIBLE,null,0.199549000,0.043943000,10,10,12,27,False
300560,4,4,"[3,2,1,2]","[2,2,1,1]","[[0,1,2],[1,2,3],[0],[1,2,3]]",UNSAT,UNSAT,"[0,1,3]",0.036311000,0.042411000,6,8,10,18,False
300561,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.003256000,0.009742000,1,1,4,3,False
300562,3,3,"[1,2,2]","[3,1,2]","[[2],[1,2],[0,1]]",UNSAT,UNSAT,"[1,2]",0.017097000,0.031216000,4,5,8,11,False
300563,4,6,"[2,3,3,3]","[1,3,2,1,1,1]","[[0,1,2,4,5],[1,2,3,5],[0,2,3,4,5],[0,1,2,3,4,5]]",UNSAT,UNSAT,"[1,2,3]",0.062124000,0.073543000,9,11,12,30,False
300564,1,6,[2],"[1,3,1,2,3,2]","[[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.005379000,0.017523000,2,2,9,13,False
300565,2,6,"[1,2]","[3,1,1,1,3,1]","[[4],[3,4]]",FEASIBLE,FEASIBLE,null,0.013813000,0.018079000,3,3,10,11,False
300566,5,4,"[2,1,3,2,1]","[3,2,1,3]","[[0,1,2,3],[0,2],[0,1,2,3],[2,3],[0]]",FEASIBLE,FEASIBLE,null,0.096798000,0.049916000,9,9,11,22,False
300567,4,4,"[2,2,2,1]","[3,3,3,3]","[[0,2],[0,2,3],[0,1,3],[0,1,2,3]]",FEASIBLE,FEASIBLE,null,0.046729000,0.032380000,7,7,10,20,False
300568,5,3,"[1,1,1,1,2]","[3,2,1]","[[0,1,2],[2],[2],[0,1,2],[1,2]]",UNSAT,UNSAT,"[1,2]",0.024137000,0.038698000,4,6,10,18,False
300569,6,5,"[2,1,3,1,2,1]","[1,1,1,1,2]","[[0,1,2,3,4],[2],[0,1,2,4],[0,1,3,4],[0,1,2,3,4],[0,3]]",UNSAT,UNSAT,"[0,2,4]",0.100177000,0.091435000,6,10,13,32,False
300570,5,5,"[3,1,1,2,1]","[1,1,2,2,1]","[[0,1,2,3,4],[0,2,3],[0,2],[0,1,2,3,4],[1,2,3,4]]",UNSAT,UNSAT,"[0,1,2,3,4]",0.155959000,0.082324000,7,8,12,29,False
300571,3,6,"[3,1,1]","[1,1,3,3,3,2]","[[1,3,5],[4],[1]]",UNSAT,UNSAT,"[0,2]",0.024110000,0.039005000,4,5,11,14,False
300572,3,5,"[1,1,1]","[3,3,1,1,1]","[[3],[0,1,2,3,4],[1,3,4]]",FEASIBLE,FEASIBLE,null,0.046284000,0.034807000,3,3,10,17,False
300573,5,6,"[1,1,3,2,1]","[2,1,3,3,2,2]","[[0],[4],[0,1,2,3,4,5],[0,5],[1,2,5]]",FEASIBLE,FEASIBLE,null,0.166235000,0.047697000,8,8,13,24,False
300574,4,6,"[2,2,2,1]","[1,2,1,2,3,3]","[[4,5],[0,1,2,3],[3,4,5],[0,1,4]]",FEASIBLE,FEASIBLE,null,0.064451000,0.034814000,7,7,12,22,False
300575,2,6,"[2,3]","[3,3,2,3,1,2]","[[2,5],[0,1,3,4]]",FEASIBLE,FEASIBLE,null,0.013889000,0.024778000,5,5,10,14,False
300576,5,4,"[1,1,2,1,1]","[2,2,1,1]","[[0],[0,1,3],[0,1],[0],[0]]",UNSAT,UNSAT,"[0,2,3]",0.053637000,0.049223000,4,6,11,17,False
300577,2,6,"[1,3]","[3,1,3,2,2,3]","[[0,2,4,5],[1,3,4,5]]",FEASIBLE,FEASIBLE,null,0.015030000,0.023603000,4,4,10,16,False
300578,4,6,"[1,1,1,1]","[3,3,3,3,2,1]","[[2],[2,5],[1,2,3,4,5],[2,3]]",FEASIBLE,FEASIBLE,null,0.063614000,0.026825000,4,4,12,20,False
300579,2,5,"[3,2]","[2,3,3,1,1]","[[0,1,3,4],[1,2]]",FEASIBLE,FEASIBLE,null,0.011412000,0.023243000,5,5,9,13,False
300580,3,2,"[1,1,1]","[3,3]","[[1],[1],[1]]",FEASIBLE,FEASIBLE,null,0.013966000,0.017239000,3,3,7,8,False
300581,2,6,"[1,1]","[2,1,2,1,2,1]","[[1,5],[0,1,2,5]]",FEASIBLE,FEASIBLE,null,0.013403000,0.098272000,2,2,10,14,False
300582,5,1,"[1,1,1,1,1]",[2],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.019701000,0.030144000,2,5,8,11,False
300583,6,3,"[2,1,1,1,2,1]","[3,2,3]","[[0,1],[0,1,2],[0,1],[1,2],[0,1],[0,1,2]]",FEASIBLE,FEASIBLE,null,0.203284000,0.054750000,8,8,11,23,False
300584,2,2,"[1,1]","[1,2]","[[0,1],[0,1]]",FEASIBLE,FEASIBLE,null,0.007189000,0.016127000,2,2,6,8,False
300585,1,3,[2],"[2,3,3]","[[1,2]]",FEASIBLE,FEASIBLE,null,0.005031000,0.015500000,2,2,6,6,False
300586,1,2,[1],"[1,1]",[[0]],FEASIBLE,FEASIBLE,null,0.003323000,0.010095000,1,1,5,4,False
300587,2,5,"[1,1]","[3,2,3,3,1]","[[3],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.012203000,0.018061000,2,2,9,13,False
300588,2,4,"[2,1]","[1,3,1,2]","[[0,2],[0]]",UNSAT,UNSAT,"[0,1]",0.010467000,0.025414000,2,3,8,9,False
300589,1,4,[2],"[1,2,3,2]","[[1,2]]",FEASIBLE,FEASIBLE,null,0.004498000,0.014060000,2,2,7,7,False
300590,4,5,"[2,1,1,1]","[2,1,2,3,3]","[[2,3,4],[4],[2],[1,3,4]]",FEASIBLE,FEASIBLE,null,0.056271000,0.026310000,5,5,11,17,False
300591,2,5,"[2,1]","[3,1,2,2,2]","[[0,1,4],[0,1,3]]",FEASIBLE,FEASIBLE,null,0.011970000,0.019346000,3,3,9,13,False
300592,2,6,"[2,2]","[3,1,3,3,2,2]","[[2,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.013972000,0.023243000,4,4,10,15,False
300593,6,4,"[1,1,3,3,3,3]","[1,1,1,2]","[[0,3],[3],[0,1,2,3],[1,2,3],[0,1,2,3],[0,1,2]]",UNSAT,UNSAT,"[2,3]",0.049533000,0.056662000,5,14,12,27,False
300594,5,4,"[2,1,1,1,1]","[2,1,1,3]","[[0,1,2,3],[3],[3],[1],[0]]",FEASIBLE,FEASIBLE,null,0.099706000,0.038017000,6,6,11,17,False
300595,2,2,"[2,1]","[1,3]","[[0,1],[0]]",UNSAT,UNSAT,"[0,1]",0.007205000,0.023127000,2,3,6,7,False
300596,1,1,[1],[3],[[0]],FEASIBLE,FEASIBLE,null,0.002678000,0.009675000,1,1,4,3,False
300597,6,5,"[1,1,2,1,3,3]","[1,1,2,1,2]","[[2,3],[1,3],[0,2],[0,1,2,3,4],[0,1,2,3,4],[0,1,2,3,4]]",UNSAT,UNSAT,"[2,4,5]",0.142490000,0.137930000,7,11,13,32,False
300598,3,2,"[2,1,1]","[3,1]","[[0,1],[1],[0]]",UNSAT,UNSAT,"[0,1]",0.008782000,0.026371000,3,4,7,9,False
300599,3,6,"[2,3,3]","[1,2,3,2,3,3]","[[2,4],[1,4,5],[0,1,2,3,5]]",FEASIBLE,FEASIBLE,null,0.030478000,0.032123000,8,8,11,19,False
300600,1,5,[2],"[3,3,2,2,1]","[[0,3]]",FEASIBLE,FEASIBLE,null,0.008227000,0.020566000,2,2,8,8,False
300601,1,4,[1],"[1,2,3,1]",[[1]],FEASIBLE,FEASIBLE,null,0.004488000,0.011517000,1,1,7,6,False
300602,5,2,"[2,2,1,1,2]","[2,2]","[[0,1],[0,1],[1],[0,1],[0,1]]",UNSAT,UNSAT,"[0,1,2]",0.028969000,0.043586000,4,8,9,16,False
300603,1,5,[1],"[2,2,1,2,3]","[[1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.005000000,0.014061000,1,1,8,10,False
300604,4,6,"[3,2,1,3]","[1,1,2,3,1,2]","[[1,2,4,5],[2,4],[1],[0,1,3,4,5]]",UNSAT,UNSAT,"[0,1,2]",0.045933000,0.061329000,8,9,12,22,False
300605,5,3,"[1,1,1,1,1]","[2,3,2]","[[2],[2],[0,1],[2],[2]]",UNSAT,UNSAT,"[0,1,3]",0.040418000,0.033967000,3,5,10,14,False
300606,1,6,[1],"[2,2,3,2,1,3]","[[0,4]]",FEASIBLE,FEASIBLE,null,0.005431000,0.013717000,1,1,9,9,False
300607,5,5,"[1,2,1,1,3]","[1,3,1,3,2]","[[0],[0,1,2,3,4],[4],[1,2,3,4],[0,1,3]]",UNSAT,UNSAT,"[0,4]",0.031705000,0.045640000,7,8,12,24,False
300608,5,1,"[1,1,1,1,1]",[1],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.008381000,0.029956000,1,5,8,11,False
300609,4,1,"[1,1,1,1]",[2],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2]",0.014391000,0.027353000,2,4,7,9,False
300610,3,6,"[1,2,2]","[2,3,2,3,3,1]","[[4],[0,1,4],[2,4]]",FEASIBLE,FEASIBLE,null,0.030473000,0.031670000,5,5,11,15,False
300611,6,3,"[1,2,2,1,2,3]","[1,2,3]","[[1],[0,2],[1,2],[1],[0,2],[0,1,2]]",UNSAT,UNSAT,"[1,4]",0.032699000,0.049622000,6,11,11,20,False
300612,5,5,"[1,2,1,2,2]","[1,3,1,3,1]","[[1],[0,2,3,4],[4],[0,1,2,3,4],[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.115153000,0.199653000,8,8,12,26,False
300613,1,5,[1],"[2,1,1,3,1]","[[0,1,2,3,4]]",FEASIBLE,FEASIBLE,null,0.005432000,0.018235000,1,1,8,11,False
300614,1,3,[1],"[3,3,3]",[[2]],FEASIBLE,FEASIBLE,null,0.003713000,0.010425000,1,1,6,5,False
300615,3,3,"[1,1,1]","[2,3,3]","[[0,2],[0,1,2],[0,2]]",FEASIBLE,FEASIBLE,null,0.018371000,0.020960000,3,3,8,13,False
300616,5,4,"[2,1,2,2,1]","[1,2,3,3]","[[0,1,2,3],[1,2,3],[1,2,3],[0,2],[3]]",FEASIBLE,FEASIBLE,null,0.097167000,0.049594000,8,8,11,22,False
300617,5,3,"[1,3,2,2,1]","[1,1,3]","[[2],[0,1,2],[1,2],[0,1,2],[1]]",UNSAT,UNSAT,"[1,2]",0.024302000,0.044815000,5,9,10,18,False
300618,2,6,"[1,2]","[2,3,3,1,1,3]","[[0],[1,2,5]]",FEASIBLE,FEASIBLE,null,0.013623000,0.019126000,3,3,10,12,False
300619,1,1,[1],[2],[[0]],FEASIBLE,FEASIBLE,null,0.002689000,0.009228000,1,1,4,3,False
300620,5,1,"[1,1,1,1,1]",[3],"[[0],[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1,2,3]",0.031649000,0.031024000,3,5,8,11,False
300621,4,5,"[3,2,1,1]","[2,3,3,3,1]","[[1,2,3,4],[2,3],[3],[0,1,3,4]]",FEASIBLE,FEASIBLE,null,0.056572000,0.032441000,7,7,11,20,False
300622,2,6,"[2,3]","[1,2,3,1,2,2]","[[0,1,4],[0,1,2,3,4,5]]",FEASIBLE,FEASIBLE,null,0.013776000,0.026481000,5,5,10,17,False
300623,4,1,"[1,1,1,1]",[1],"[[0],[0],[0],[0]]",UNSAT,UNSAT,"[0,1]",0.007668000,0.025921000,1,4,7,9,False
